$ Get data for 692:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:30:46 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA692           Pigtail Peak
WA692       1106  27     19.00
WA692       1106  28     19.00
WA692       1106  29     30.00
WA692       1106  30     31.00
WA692       1206   1     27.00
WA692       1206   2     27.00
WA692       1206   3     43.00
WA692       1206   4     36.00
WA692       1206   5     35.00
WA692       1206   6     50.00
WA692       1206   7     47.00
WA692       1206   8     51.00
WA692       1206   9     39.00
WA692       1206  10     33.00
WA692       1206  11     36.00
WA692       1206  12     34.00
WA692       1206  13     35.00
WA692       1206  14     38.00
WA692       1206  15     28.00
WA692       1206  16     20.00
WA692       1206  17     25.00
WA692       1206  18     37.00
WA692       1206  19     39.00
WA692       1206  20     36.00
WA692       1206  21     35.00
WA692       1206  22     28.00
WA692       1206  23     30.00
WA692       1206  24     36.00
WA692       1206  25     31.00
WA692       1206  26     35.00
WA692       1206  27     33.00
WA692       1206  28     22.00
WA692       1206  29     33.00
WA692       1206  30     35.00
WA692       1206  31     35.00
WA692       0107   1     37.00
WA692       0107   2     40.00
WA692       0107   3     30.00
WA692       0107   4     23.00
WA692       0107   5     27.00
WA692       0107   6     27.00
WA692       0107   7     31.00
WA692       0107   8     33.00
WA692       0107   9     33.00
WA692       0107  10     17.00
WA692       0107  11     13.00
WA692       0107  12     30.00
WA692       0107  13     25.00
WA692       0107  14     28.00
WA692       0107  15     38.00
WA692       0107  16     28.00
WA692       0107  17     22.00
WA692       0107  18     31.00
WA692       0107  19     33.00
WA692       0107  20     24.00
WA692       0107  21     33.00
WA692       0107  22     35.00
WA692       0107  23     41.00
WA692       0107  24     45.00
WA692       0107  25     39.00
WA692       0107  26     38.00
WA692       0107  27     28.00
WA692       0107  28     44.00
WA692       0107  29     47.00
WA692       0107  30     30.00
WA692       0107  31     42.00
WA692       0207   1     31.00
WA692       0207   2     47.00
WA692       0207   3     38.00
WA692       0207   4     48.00
WA692       0207   5     55.00
WA692       0207   6     45.00
WA692       0207   7     42.00
WA692       0207   8     39.00
WA692       0207   9     39.00
WA692       0207  10     37.00
WA692       0207  11     35.00
WA692       0207  12     37.00
WA692       0207  13     34.00
WA692       0207  14     33.00
WA692       0207  15     35.00
WA692       0207  16     39.00
WA692       0207  17     48.00
WA692       0207  18     28.00
WA692       0207  19     30.00
WA692       0207  20     28.00
WA692       0207  21     32.00
WA692       0207  22     30.00
WA692       0207  23     26.00
WA692       0207  24     31.00
WA692       0207  25     33.00
WA692       0207  26     30.00
WA692       0207  27     24.00
WA692       0207  28     26.00
WA692       0307   1     22.00
WA692       0307   2     32.00
WA692       0307   3     51.00
WA692       0307   4     49.00
WA692       0307   5     47.00
WA692       0307   6     55.00
WA692       0307   7     40.00
WA692       0307   8     31.00
WA692       0307   9     43.00
WA692       0307  10     45.00
WA692       0307  11     46.00
WA692       0307  12     43.00
WA692       0307  13     35.00
WA692       0307  14     30.00
WA692       0307  15     39.00
WA692       0307  16     52.00
WA692       0307  17     50.00
WA692       0307  18     47.00
WA692       0307  19     38.00
WA692       0307  20     29.00
WA692       0307  21     39.00
WA692       0307  22     42.00
WA692       0307  23     43.00
WA692       0307  24     41.00
WA692       0307  25     33.00
WA692       0307  26     34.00
WA692       0307  27     36.00
WA692       0307  28     38.00
WA692       0307  29     44.00
WA692       0307  30     51.00
WA692       0307  31     38.00
WA692       0407   1     31.00
WA692       0407   2     29.00
WA692       0407   3     44.00
WA692       0407   4     47.00
WA692       0407   5     51.00
WA692       0407   6     53.00
WA692       0407   7     45.00
WA692       0407   8     50.00
WA692       0407   9     32.00
WA692       0407  10     34.00
WA692       0407  11     34.00
WA692       0407  12     40.00
WA692       0407  13     46.00
WA692       0407  14     36.00
WA692       0407  15     40.00
WA692       0407  16     42.00
WA692       0407  17     38.00
WA692       0407  18     38.00
WA692       0407  19     38.00
WA692       0407  20     42.00
WA692       0407  21     39.00
WA692       0407  22     42.00
WA692       0407  23     49.00
WA692       0407  24     37.00
WA692       0407  25     37.00
WA692       0407  26     46.00
WA692       0407  27     45.00
WA692       0407  28     48.00
WA692       0407  29     44.00
WA692       0407  30     52.00
WA692       0507   1     45.00
WA692       0507   2     40.00
WA692       0507   3     39.00
WA692       0507   4     38.00
WA692       0507   5     41.00
WA692       0507   6     48.00
WA692       0507   7     61.00
WA692       0507   8     66.00
WA692       0507   9     54.00
WA692       0507  10     57.00
WA692       0507  11     61.00
WA692       0507  12     57.00
WA692       0507  13     40.00
WA692       0507  14     52.00
WA692       0507  15     60.00
WA692       0507  16     51.00
WA692       0507  17     51.00
WA692       0507  18     56.00
WA692       0507  19     40.00
WA692       0507  20     44.00
WA692       0507  21     37.00
WA692       0507  22     53.00
WA692       0507  23     52.00
WA692       0507  24     55.00
WA692       0507  25     58.00
WA692       0507  26     57.00
WA692       0507  27     40.00
WA692       0507  28     53.00
WA692       0507  29     57.00
WA692       0507  30     67.00
WA692       0507  31     67.00
WA692       0607   1     69.00
WA692       0607   2     72.00
WA692       0607   3     73.00
WA692       0607   4     59.00
WA692       0607   5     42.00
WA692       0607   6     38.00
WA692       0607   7     42.00
WA692       0607   8     53.00
WA692       0607   9     47.00
WA692       0607  10     41.00
WA692       0607  11     41.00
WA692       0607  12     54.00
WA692       0607  13     44.00
WA692       0607  14     52.00
WA692       0607  15     43.00
WA692       0607  16     43.00
WA692       0607  17     40.00
WA692       0607  18     49.00
WA692       0607  19     65.00
WA692       0607  20     66.00
WA692       0607  21     56.00
WA692       0607  22     49.00
WA692       0607  23     50.00
WA692       0607  24     42.00
WA692       0607  25     50.00
WA692       0607  26     58.00
WA692       0607  27     61.00
WA692       0607  28     57.00
WA692       0607  29     48.00
WA692       0607  30     58.00
WA692       0707   1     61.00
WA692       0707   2     60.00
WA692       0707   3     67.00
WA692       0707   4     75.00
WA692       0707   5     81.00
WA692       0707   6     66.00
WA692       0707   7     63.00
WA692       0707   8     61.00
WA692       0707   9     74.00
WA692       0707  10     73.00
WA692       0707  11     79.00
WA692       0707  12     79.00
WA692       0707  13     76.00
WA692       0707  14     72.00
WA692       0707  15     65.00
WA692       0707  16     66.00
WA692       0707  17     60.00
WA692       0707  18     56.00
WA692       0707  19     54.00
WA692       0707  20     54.00
WA692       0707  21     56.00
WA692       0707  22     65.00
WA692       0707  23     65.00
WA692       0707  24     57.00
WA692       0707  25     70.00
WA692       0707  26     72.00
WA692       0707  27     66.00
WA692       0707  28     65.00
WA692       0707  29     57.00
WA692       0707  30     59.00
WA692       0707  31   -999.00
WA692       0807   1     74.00
WA692       0807   2     72.00
WA692       0807   3     57.00
WA692       0807   4     58.00
WA692       0807   5     67.00
WA692       0807   6     62.00
WA692       0807   7     53.00
WA692       0807   8     53.00
WA692       0807   9     55.00
WA692       0807  10     53.00
WA692       0807  11     63.00
WA692       0807  12     52.00
WA692       0807  13     63.00
WA692       0807  14     71.00
WA692       0807  15     74.00
WA692       0807  16     57.00
WA692       0807  17     56.00
WA692       0807  18     54.00
WA692       0807  19     42.00
WA692       0807  20     46.00
WA692       0807  21     58.00
WA692       0807  22     62.00
WA692       0807  23     63.00
WA692       0807  24     67.00
WA692       0807  25     54.00
WA692       0807  26     47.00
WA692       0807  27     55.00
WA692       0807  28     65.00
WA692       0807  29     70.00
WA692       0807  30     72.00
WA692       0807  31     59.00
WA692       0907   1     64.00
WA692       0907   2     63.00
WA692       0907   3     64.00
WA692       0907   4     53.00
WA692       0907   5     61.00
WA692       0907   6     57.00
WA692       0907   7     54.00
WA692       0907   8     60.00
WA692       0907   9     57.00
WA692       0907  10     65.00
WA692       0907  11     72.00
WA692       0907  12     66.00
WA692       0907  13     66.00
WA692       0907  14     66.00
WA692       0907  15     63.00
WA692       0907  16     43.00
WA692       0907  17     45.00
WA692       0907  18     37.00
WA692       0907  19     48.00
WA692       0907  20     44.00
WA692       0907  21     58.00
WA692       0907  22     42.00
WA692       0907  23     44.00
WA692       0907  24     51.00
WA692       0907  25     48.00
WA692       0907  26     60.00
WA692       0907  27     57.00
WA692       0907  28     40.00
WA692       0907  29     36.00
WA692       0907  30     39.00
WA692       1007   1     35.00
WA692       1007   2     39.00
WA692       1007   3     34.00
WA692       1007   4     39.00
WA692       1007   5     39.00
WA692       1007   6     41.00
WA692       1007   7     42.00
WA692       1007   8     42.00
WA692       1007   9     50.00
WA692       1007  10     44.00
WA692       1007  11     41.00
WA692       1007  12     39.00
WA692       1007  13     52.00
WA692       1007  14     53.00
WA692       1007  15     46.00
WA692       1007  16     34.00
WA692       1007  17     32.00
WA692       1007  18     38.00
WA692       1007  19     37.00
WA692       1007  20     32.00
WA692       1007  21     37.00
WA692       1007  22     46.00
WA692       1007  23     65.00
WA692       1007  24     48.00
WA692       1007  25     38.00
WA692       1007  26     40.00
WA692       1007  27     54.00
WA692       1007  28     54.00
WA692       1007  29     43.00
WA692       1007  30     45.00
WA692       1007  31     47.00
WA692       1107   1     39.00
WA692       1107   2     44.00
WA692       1107   3     47.00
WA692       1107   4     46.00
WA692       1107   5     54.00
WA692       1107   6     54.00
WA692       1107   7     49.00
WA692       1107   8     51.00
WA692       1107   9     43.00
WA692       1107  10     38.00
WA692       1107  11     30.00
WA692       1107  12     36.00
WA692       1107  13     30.00
WA692       1107  14     40.00
WA692       1107  15     40.00
WA692       1107  16     38.00
WA692       1107  17     40.00
WA692       1107  18     28.00
WA692       1107  19     28.00
WA692       1107  20     31.00
WA692       1107  21     25.00
WA692       1107  22     26.00
WA692       1107  23     45.00
WA692       1107  24     35.00
WA692       1107  25     39.00
WA692       1107  26     42.00
WA692       1107  27     25.00
WA692       1107  28     26.00
WA692       1107  29     20.00
WA692       1107  30     18.00
WA692       1207   1     22.00
WA692       1207   2     35.00
WA692       1207   3     43.00
WA692       1207   4     38.00
WA692       1207   5     31.00
WA692       1207   6     29.00
WA692       1207   7     29.00
WA692       1207   8     33.00
WA692       1207   9     28.00
WA692       1207  10     25.00
WA692       1207  11     36.00
WA692       1207  12     26.00
WA692       1207  13     26.00
WA692       1207  14     31.00
WA692       1207  15     29.00
WA692       1207  16     28.00
WA692       1207  17     26.00
WA692       1207  18     33.00
