$ Get data for 824:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:42:17 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA824           Touchet
WA824       1210  14     38.00
WA824       1210  15     27.00
WA824       1210  16     31.00
WA824       1210  17     30.00
WA824       1210  18     32.00
WA824       1210  19     30.00
WA824       1210  20     29.00
WA824       1210  21     34.00
WA824       1210  22     33.00
WA824       1210  23     33.00
WA824       1210  24     40.00
WA824       1210  25     42.00
WA824       1210  26     36.00
WA824       1210  27     29.00
WA824       1210  28     34.00
WA824       1210  29     29.00
WA824       1210  30     14.00
WA824       1210  31     27.00
WA824       0111   1     22.00
WA824       0111   2     34.00
WA824       0111   3     32.00
WA824       0111   4     31.00
WA824       0111   5     35.00
WA824       0111   6     40.00
WA824       0111   7     40.00
WA824       0111   8     28.00
WA824       0111   9     24.00
WA824       0111  10     20.00
WA824       0111  11     21.00
WA824       0111  12     37.00
WA824       0111  13     38.00
WA824       0111  14     41.00
WA824       0111  15     41.00
WA824       0111  16     44.00
WA824       0111  17     39.00
WA824       0111  18     30.00
WA824       0111  19     26.00
WA824       0111  20     33.00
WA824       0111  21     38.00
WA824       0111  22     36.00
WA824       0111  23     42.00
WA824       0111  24     40.00
WA824       0111  25     42.00
WA824       0111  26     44.00
WA824       0111  27     53.00
WA824       0111  28     45.00
WA824       0111  29     34.00
WA824       0111  30     32.00
WA824       0111  31     18.00
WA824       0211   1     29.00
WA824       0211   2     35.00
WA824       0211   3     43.00
WA824       0211   4     38.00
WA824       0211   5     34.00
WA824       0211   6     35.00
WA824       0211   7     33.00
WA824       0211   8     27.00
WA824       0211   9     26.00
WA824       0211  10     42.00
WA824       0211  11     46.00
WA824       0211  12     43.00
WA824       0211  13     46.00
WA824       0211  14     46.00
WA824       0211  15     34.00
WA824       0211  16     33.00
WA824       0211  17     29.00
WA824       0211  18     36.00
WA824       0211  19     34.00
WA824       0211  20     30.00
WA824       0211  21     30.00
WA824       0211  22     24.00
WA824       0211  23     24.00
WA824       0211  24     26.00
WA824       0211  25     17.00
WA824       0211  26     22.00
WA824       0211  27     28.00
WA824       0211  28     33.00
WA824       0311   1     42.00
WA824       0311   2     42.00
WA824       0311   3     42.00
WA824       0311   4     37.00
WA824       0311   5     35.00
WA824       0311   6     41.00
WA824       0311   7     30.00
WA824       0311   8     34.00
WA824       0311   9     41.00
WA824       0311  10     39.00
WA824       0311  11     40.00
WA824       0311  12     43.00
WA824       0311  13     41.00
WA824       0311  14     44.00
WA824       0311  15     38.00
WA824       0311  16     37.00
WA824       0311  17     38.00
WA824       0311  18     43.00
WA824       0311  19     42.00
WA824       0311  20     38.00
WA824       0311  21     35.00
WA824       0311  22     39.00
WA824       0311  23     43.00
WA824       0311  24     48.00
WA824       0311  25     44.00
WA824       0311  26     44.00
WA824       0311  27     40.00
WA824       0311  28     38.00
WA824       0311  29     34.00
WA824       0311  30     42.00
WA824       0311  31     43.00
WA824       0411   1     56.00
WA824       0411   2     40.00
WA824       0411   3     41.00
WA824       0411   4     36.00
WA824       0411   5     33.00
WA824       0411   6     30.00
WA824       0411   7     31.00
WA824       0411   8     41.00
WA824       0411   9     42.00
WA824       0411  10     46.00
WA824       0411  11     38.00
WA824       0411  12     49.00
WA824       0411  13     36.00
WA824       0411  14     38.00
WA824       0411  15     38.00
WA824       0411  16     44.00
WA824       0411  17     39.00
WA824       0411  18     35.00
WA824       0411  19     41.00
WA824       0411  20     50.00
WA824       0411  21     34.00
WA824       0411  22     47.00
WA824       0411  23     52.00
WA824       0411  24     50.00
WA824       0411  25     36.00
WA824       0411  26     42.00
WA824       0411  27     44.00
WA824       0411  28     40.00
WA824       0411  29     33.00
WA824       0411  30     45.00
WA824       0511   1     56.00
WA824       0511   2     54.00
WA824       0511   3     40.00
WA824       0511   4     58.00
WA824       0511   5     50.00
WA824       0511   6     45.00
WA824       0511   7     47.00
WA824       0511   8     43.00
WA824       0511   9     42.00
WA824       0511  10     57.00
WA824       0511  11     64.00
WA824       0511  12     48.00
WA824       0511  13     69.00
WA824       0511  14     67.00
WA824       0511  15     46.00
WA824       0511  16     38.00
WA824       0511  17     53.00
WA824       0511  18     54.00
WA824       0511  19     55.00
WA824       0511  20     58.00
WA824       0511  21     55.00
WA824       0511  22     48.00
WA824       0511  23     41.00
WA824       0511  24     53.00
WA824       0511  25     54.00
WA824       0511  26     43.00
WA824       0511  27     43.00
WA824       0511  28     47.00
WA824       0511  29     50.00
WA824       0511  30     52.00
WA824       0511  31     56.00
WA824       0611   1     47.00
WA824       0611   2     38.00
WA824       0611   3     61.00
WA824       0611   4     65.00
WA824       0611   5     66.00
WA824       0611   6     55.00
WA824       0611   7     54.00
WA824       0611   8     41.00
WA824       0611   9     53.00
WA824       0611  10     55.00
WA824       0611  11     56.00
WA824       0611  12     60.00
WA824       0611  13     52.00
WA824       0611  14     58.00
WA824       0611  15     48.00
WA824       0611  16     50.00
WA824       0611  17     58.00
WA824       0611  18     48.00
WA824       0611  19     56.00
WA824       0611  20     63.00
WA824       0611  21     67.00
WA824       0611  22     71.00
WA824       0611  23     54.00
WA824       0611  24     52.00
WA824       0611  25     56.00
WA824       0611  26     63.00
WA824       0611  27     74.00
WA824       0611  28     70.00
WA824       0611  29     59.00
WA824       0611  30     52.00
WA824       0711   1     62.00
WA824       0711   2     72.00
WA824       0711   3     65.00
WA824       0711   4     66.00
WA824       0711   5     72.00
WA824       0711   6     75.00
WA824       0711   7     72.00
WA824       0711   8     57.00
WA824       0711   9     64.00
WA824       0711  10     65.00
WA824       0711  11     67.00
WA824       0711  12     66.00
WA824       0711  13     59.00
WA824       0711  14     58.00
WA824       0711  15     66.00
WA824       0711  16     66.00
WA824       0711  17     70.00
WA824       0711  18     70.00
WA824       0711  19     55.00
WA824       0711  20     62.00
WA824       0711  21     56.00
WA824       0711  22     59.00
WA824       0711  23     68.00
WA824       0711  24     79.00
WA824       0711  25     67.00
WA824       0711  26     61.00
WA824       0711  27     63.00
WA824       0711  28     68.00
WA824       0711  29     72.00
WA824       0711  30     76.00
WA824       0711  31     72.00
WA824       0811   1     71.00
WA824       0811   2     73.00
WA824       0811   3     73.00
WA824       0811   4     77.00
WA824       0811   5     72.00
WA824       0811   6     71.00
WA824       0811   7     72.00
WA824       0811   8     72.00
WA824       0811   9     71.00
WA824       0811  10     67.00
WA824       0811  11     66.00
WA824       0811  12     71.00
WA824       0811  13     69.00
WA824       0811  14     68.00
WA824       0811  15     59.00
WA824       0811  16     68.00
WA824       0811  17     71.00
WA824       0811  18     67.00
WA824       0811  19     70.00
WA824       0811  20     73.00
WA824       0811  21     78.00
WA824       0811  22     74.00
WA824       0811  23     73.00
WA824       0811  24     76.00
WA824       0811  25     74.00
WA824       0811  26     78.00
WA824       0811  27     80.00
WA824       0811  28     83.00
WA824       0811  29     74.00
WA824       0811  30     64.00
WA824       0811  31     54.00
WA824       0911   1     60.00
WA824       0911   2     60.00
WA824       0911   3     67.00
WA824       0911   4     75.00
WA824       0911   5     75.00
WA824       0911   6     75.00
WA824       0911   7     82.00
WA824       0911   8     84.00
WA824       0911   9     79.00
WA824       0911  10     78.00
WA824       0911  11     81.00
WA824       0911  12     78.00
WA824       0911  13     75.00
WA824       0911  14     75.00
WA824       0911  15     61.00
WA824       0911  16     53.00
WA824       0911  17     53.00
WA824       0911  18     59.00
WA824       0911  19     57.00
WA824       0911  20     63.00
WA824       0911  21     69.00
WA824       0911  22     75.00
WA824       0911  23     77.00
WA824       0911  24     84.00
WA824       0911  25     65.00
WA824       0911  26     60.00
WA824       0911  27     58.00
WA824       0911  28     54.00
WA824       0911  29     75.00
WA824       0911  30     78.00
WA824       1011   1     66.00
WA824       1011   2     63.00
WA824       1011   3     62.00
WA824       1011   4     49.00
WA824       1011   5     42.00
WA824       1011   6     38.00
WA824       1011   7     41.00
WA824       1011   8     53.00
WA824       1011   9     52.00
WA824       1011  10     46.00
WA824       1011  11     43.00
WA824       1011  12     43.00
WA824       1011  13     46.00
WA824       1011  14     52.00
WA824       1011  15     48.00
WA824       1011  16     43.00
WA824       1011  17     51.00
WA824       1011  18     59.00
WA824       1011  19     57.00
WA824       1011  20     52.00
WA824       1011  21     51.00
WA824       1011  22     46.00
WA824       1011  23     50.00
WA824       1011  24     44.00
WA824       1011  25     38.00
WA824       1011  26     44.00
WA824       1011  27     42.00
WA824       1011  28     50.00
WA824       1011  29     43.00
WA824       1011  30     51.00
WA824       1011  31     42.00
WA824       1111   1     35.00
WA824       1111   2     43.00
WA824       1111   3     37.00
WA824       1111   4     28.00
WA824       1111   5     31.00
WA824       1111   6     33.00
WA824       1111   7     30.00
WA824       1111   8     40.00
WA824       1111   9     42.00
WA824       1111  10     48.00
WA824       1111  11     47.00
WA824       1111  12     31.00
WA824       1111  13     32.00
WA824       1111  14     31.00
WA824       1111  15     27.00
WA824       1111  16     31.00
WA824       1111  17     36.00
WA824       1111  18     27.00
WA824       1111  19     24.00
WA824       1111  20     32.00
WA824       1111  21     34.00
WA824       1111  22     39.00
WA824       1111  23     42.00
WA824       1111  24     38.00
WA824       1111  25     31.00
WA824       1111  26     37.00
WA824       1111  27     45.00
WA824       1111  28     38.00
WA824       1111  29     41.00
WA824       1111  30     28.00
WA824       1211   1     39.00
WA824       1211   2     35.00
WA824       1211   3     32.00
WA824       1211   4     33.00
WA824       1211   5     35.00
WA824       1211   6     43.00
WA824       1211   7     38.00
WA824       1211   8     41.00
WA824       1211   9     49.00
WA824       1211  10     41.00
WA824       1211  11     32.00
WA824       1211  12     30.00
WA824       1211  13     38.00
WA824       1211  14     37.00
WA824       1211  15     31.00
WA824       1211  16     43.00
WA824       1211  17     45.00
WA824       1211  18     40.00
WA824       1211  19     35.00
WA824       1211  20     37.00
WA824       1211  21     26.00
WA824       1211  22     38.00
WA824       1211  23     37.00
WA824       1211  24     46.00
WA824       1211  25     38.00
WA824       1211  26     35.00
WA824       1211  27     36.00
WA824       1211  28     40.00
WA824       1211  29     39.00
WA824       1211  30     39.00
WA824       1211  31     26.00
WA824       0112   1     34.00
WA824       0112   2     42.00
WA824       0112   3     46.00
WA824       0112   4     48.00
