$ Get data for 899:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:41:54 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA899           Tinkham Creek
WA899       1210  18     30.00
WA899       1210  19     31.00
WA899       1210  20     31.00
WA899       1210  21     36.00
WA899       1210  22     36.00
WA899       1210  23     34.00
WA899       1210  24     36.00
WA899       1210  25     38.00
WA899       1210  26     36.00
WA899       1210  27     35.00
WA899       1210  28     36.00
WA899       1210  29     29.00
WA899       1210  30     25.00
WA899       1210  31     19.00
WA899       0111   1     22.00
WA899       0111   2     26.00
WA899       0111   3     28.00
WA899       0111   4     34.00
WA899       0111   5     35.00
WA899       0111   6     37.00
WA899       0111   7     40.00
WA899       0111   8     33.00
WA899       0111   9     29.00
WA899       0111  10     23.00
WA899       0111  11     22.00
WA899       0111  12     35.00
WA899       0111  13     43.00
WA899       0111  14     46.00
WA899       0111  15     41.00
WA899       0111  16     45.00
WA899       0111  17     41.00
WA899       0111  18     34.00
WA899       0111  19     34.00
WA899       0111  20     34.00
WA899       0111  21     40.00
WA899       0111  22     39.00
WA899       0111  23     38.00
WA899       0111  24     40.00
WA899       0111  25     40.00
WA899       0111  26     43.00
WA899       0111  27     46.00
WA899       0111  28     40.00
WA899       0111  29     38.00
WA899       0111  30     37.00
WA899       0111  31     30.00
WA899       0211   1     29.00
WA899       0211   2     34.00
WA899       0211   3     42.00
WA899       0211   4     41.00
WA899       0211   5     37.00
WA899       0211   6     40.00
WA899       0211   7     38.00
WA899       0211   8     35.00
WA899       0211   9     36.00
WA899       0211  10     36.00
WA899       0211  11     40.00
WA899       0211  12     47.00
WA899       0211  13     39.00
WA899       0211  14     40.00
WA899       0211  15     35.00
WA899       0211  16     34.00
WA899       0211  17     35.00
WA899       0211  18     36.00
WA899       0211  19     39.00
WA899       0211  20     36.00
WA899       0211  21     34.00
WA899       0211  22     30.00
WA899       0211  23     28.00
WA899       0211  24     23.00
WA899       0211  25     20.00
WA899       0211  26     26.00
WA899       0211  27     34.00
WA899       0211  28     33.00
WA899       0311   1     34.00
WA899       0311   2     37.00
WA899       0311   3     37.00
WA899       0311   4     35.00
WA899       0311   5     38.00
WA899       0311   6     38.00
WA899       0311   7     36.00
WA899       0311   8     37.00
WA899       0311   9     39.00
WA899       0311  10     42.00
WA899       0311  11     38.00
WA899       0311  12     38.00
WA899       0311  13     38.00
WA899       0311  14     44.00
WA899       0311  15     40.00
WA899       0311  16     37.00
WA899       0311  17     38.00
WA899       0311  18     38.00
WA899       0311  19     40.00
WA899       0311  20     42.00
WA899       0311  21     43.00
WA899       0311  22     39.00
WA899       0311  23     44.00
WA899       0311  24     45.00
WA899       0311  25     41.00
WA899       0311  26     41.00
WA899       0311  27     38.00
WA899       0311  28     42.00
WA899       0311  29     40.00
WA899       0311  30     41.00
WA899       0311  31     45.00
WA899       0411   1     43.00
WA899       0411   2     36.00
WA899       0411   3     38.00
WA899       0411   4     36.00
WA899       0411   5     35.00
WA899       0411   6     38.00
WA899       0411   7     36.00
WA899       0411   8     43.00
WA899       0411   9     43.00
WA899       0411  10     41.00
WA899       0411  11     36.00
WA899       0411  12     43.00
WA899       0411  13     42.00
WA899       0411  14     38.00
WA899       0411  15     41.00
WA899       0411  16     41.00
WA899       0411  17     37.00
WA899       0411  18     36.00
WA899       0411  19     40.00
WA899       0411  20     46.00
WA899       0411  21     38.00
WA899       0411  22     49.00
WA899       0411  23     54.00
WA899       0411  24     42.00
WA899       0411  25     38.00
WA899       0411  26     44.00
WA899       0411  27     42.00
WA899       0411  28     40.00
WA899       0411  29     37.00
WA899       0411  30     42.00
WA899       0511   1     55.00
WA899       0511   2     43.00
WA899       0511   3     42.00
WA899       0511   4     55.00
WA899       0511   5     42.00
WA899       0511   6     41.00
WA899       0511   7     43.00
WA899       0511   8     41.00
WA899       0511   9     43.00
WA899       0511  10     56.00
WA899       0511  11     46.00
WA899       0511  12     51.00
WA899       0511  13     58.00
WA899       0511  14     59.00
WA899       0511  15     41.00
WA899       0511  16     40.00
WA899       0511  17     52.00
WA899       0511  18     56.00
WA899       0511  19     56.00
WA899       0511  20     64.00
WA899       0511  21     40.00
WA899       0511  22     48.00
WA899       0511  23     43.00
WA899       0511  24     52.00
WA899       0511  25     50.00
WA899       0511  26     46.00
WA899       0511  27     45.00
WA899       0511  28     45.00
WA899       0511  29     44.00
WA899       0511  30     45.00
WA899       0511  31     52.00
WA899       0611   1     46.00
WA899       0611   2     44.00
WA899       0611   3     62.00
WA899       0611   4     70.00
WA899       0611   5     61.00
WA899       0611   6     60.00
WA899       0611   7     50.00
WA899       0611   8     46.00
WA899       0611   9     54.00
WA899       0611  10     57.00
WA899       0611  11     54.00
WA899       0611  12     59.00
WA899       0611  13     50.00
WA899       0611  14     53.00
WA899       0611  15     44.00
WA899       0611  16     51.00
WA899       0611  17     60.00
WA899       0611  18     49.00
WA899       0611  19     49.00
WA899       0611  20     53.00
WA899       0611  21     68.00
WA899       0611  22     67.00
WA899       0611  23     49.00
WA899       0611  24     49.00
WA899       0611  25     53.00
WA899       0611  26     66.00
WA899       0611  27     68.00
WA899       0611  28     67.00
WA899       0611  29     52.00
WA899       0611  30     48.00
WA899       0711   1     65.00
WA899       0711   2     74.00
WA899       0711   3     58.00
WA899       0711   4     67.00
WA899       0711   5     73.00
WA899       0711   6     74.00
WA899       0711   7     60.00
WA899       0711   8     53.00
WA899       0711   9     61.00
WA899       0711  10     65.00
WA899       0711  11     65.00
WA899       0711  12     55.00
WA899       0711  13     56.00
WA899       0711  14     51.00
WA899       0711  15     66.00
WA899       0711  16     57.00
WA899       0711  17     60.00
WA899       0711  18     62.00
WA899       0711  19     54.00
WA899       0711  20     60.00
WA899       0711  21     53.00
WA899       0711  22     58.00
WA899       0711  23     71.00
WA899       0711  24     81.00
WA899       0711  25     56.00
WA899       0711  26     55.00
WA899       0711  27     56.00
WA899       0711  28     69.00
WA899       0711  29     67.00
WA899       0711  30     71.00
WA899       0711  31     62.00
WA899       0811   1     72.00
WA899       0811   2     70.00
WA899       0811   3     70.00
WA899       0811   4     71.00
WA899       0811   5     64.00
WA899       0811   6     58.00
WA899       0811   7     65.00
WA899       0811   8     67.00
WA899       0811   9     54.00
WA899       0811  10     59.00
WA899       0811  11     65.00
WA899       0811  12     70.00
WA899       0811  13     66.00
WA899       0811  14     61.00
WA899       0811  15     61.00
WA899       0811  16     69.00
WA899       0811  17     68.00
WA899       0811  18     65.00
WA899       0811  19     69.00
WA899       0811  20     81.00
WA899       0811  21     79.00
WA899       0811  22     69.00
WA899       0811  23     66.00
WA899       0811  24     74.00
WA899       0811  25     74.00
WA899       0811  26     77.00
WA899       0811  27     76.00
WA899       0811  28     74.00
WA899       0811  29     65.00
WA899       0811  30     56.00
WA899       0811  31     49.00
WA899       0911   1     65.00
WA899       0911   2     62.00
WA899       0911   3     70.00
WA899       0911   4     77.00
WA899       0911   5     74.00
WA899       0911   6     78.00
WA899       0911   7     82.00
WA899       0911   8     75.00
WA899       0911   9     78.00
WA899       0911  10     84.00
WA899       0911  11     86.00
WA899       0911  12     72.00
WA899       0911  13     62.00
WA899       0911  14     59.00
WA899       0911  15     51.00
WA899       0911  16     51.00
WA899       0911  17     50.00
WA899       0911  18     56.00
WA899       0911  19     57.00
WA899       0911  20     66.00
WA899       0911  21     65.00
WA899       0911  22     69.00
WA899       0911  23     71.00
WA899       0911  24     77.00
WA899       0911  25     56.00
WA899       0911  26     52.00
WA899       0911  27     51.00
WA899       0911  28     57.00
WA899       0911  29     64.00
WA899       0911  30     62.00
WA899       1011   1     50.00
WA899       1011   2     56.00
WA899       1011   3     49.00
WA899       1011   4     50.00
WA899       1011   5     47.00
WA899       1011   6     44.00
WA899       1011   7     46.00
WA899       1011   8     54.00
WA899       1011   9     52.00
WA899       1011  10     50.00
WA899       1011  11     46.00
WA899       1011  12     46.00
WA899       1011  13     48.00
WA899       1011  14     45.00
WA899       1011  15     54.00
WA899       1011  16     53.00
WA899       1011  17     53.00
WA899       1011  18     57.00
WA899       1011  19     54.00
WA899       1011  20     51.00
WA899       1011  21     49.00
WA899       1011  22     52.00
WA899       1011  23     49.00
WA899       1011  24     40.00
WA899       1011  25     43.00
WA899       1011  26     42.00
WA899       1011  27     46.00
WA899       1011  28     48.00
WA899       1011  29     47.00
WA899       1011  30     49.00
WA899       1011  31     39.00
WA899       1111   1     43.00
WA899       1111   2     44.00
WA899       1111   3     38.00
WA899       1111   4     34.00
WA899       1111   5     39.00
WA899       1111   6     42.00
WA899       1111   7     36.00
WA899       1111   8     42.00
WA899       1111   9     44.00
WA899       1111  10     51.00
WA899       1111  11     46.00
WA899       1111  12     37.00
WA899       1111  13     37.00
WA899       1111  14     36.00
WA899       1111  15     34.00
WA899       1111  16     34.00
WA899       1111  17     36.00
WA899       1111  18     33.00
WA899       1111  19     30.00
WA899       1111  20     29.00
WA899       1111  21     33.00
WA899       1111  22     36.00
WA899       1111  23     38.00
WA899       1111  24     34.00
WA899       1111  25     35.00
WA899       1111  26     35.00
WA899       1111  27     43.00
WA899       1111  28     36.00
WA899       1111  29     36.00
WA899       1111  30     36.00
WA899       1211   1     36.00
WA899       1211   2     36.00
WA899       1211   3     34.00
WA899       1211   4     39.00
WA899       1211   5     36.00
WA899       1211   6     41.00
WA899       1211   7     36.00
WA899       1211   8     36.00
WA899       1211   9     42.00
WA899       1211  10     35.00
WA899       1211  11     33.00
WA899       1211  12     33.00
WA899       1211  13     30.00
WA899       1211  14     31.00
WA899       1211  15     35.00
WA899       1211  16     38.00
WA899       1211  17     39.00
WA899       1211  18     39.00
WA899       1211  19     35.00
WA899       1211  20     37.00
WA899       1211  21     34.00
WA899       1211  22     33.00
WA899       1211  23     36.00
WA899       1211  24     39.00
WA899       1211  25     40.00
WA899       1211  26     34.00
WA899       1211  27     44.00
WA899       1211  28     45.00
WA899       1211  29     38.00
WA899       1211  30     36.00
WA899       1211  31     32.00
WA899       0112   1     34.00
WA899       0112   2     38.00
WA899       0112   3     41.00
WA899       0112   4     43.00
WA899       0112   5     37.00
WA899       0112   6     33.00
WA899       0112   7     36.00
WA899       0112   8     39.00
