$ Get data for 352:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:43:40 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA352           Blewett Pass
WA352       0111   8     31.00
WA352       0111   9     24.00
WA352       0111  10     17.00
WA352       0111  11     17.00
WA352       0111  12     37.00
WA352       0111  13     42.00
WA352       0111  14     44.00
WA352       0111  15     43.00
WA352       0111  16     45.00
WA352       0111  17     41.00
WA352       0111  18     33.00
WA352       0111  19     35.00
WA352       0111  20     40.00
WA352       0111  21     40.00
WA352       0111  22     42.00
WA352       0111  23     47.00
WA352       0111  24     41.00
WA352       0111  25     44.00
WA352       0111  26     53.00
WA352       0111  27     54.00
WA352       0111  28     45.00
WA352       0111  29     36.00
WA352       0111  30     33.00
WA352       0111  31     21.00
WA352       0211   1     27.00
WA352       0211   2     30.00
WA352       0211   3     40.00
WA352       0211   4     43.00
WA352       0211   5     39.00
WA352       0211   6     37.00
WA352       0211   7     36.00
WA352       0211   8     34.00
WA352       0211   9     37.00
WA352       0211  10     44.00
WA352       0211  11     48.00
WA352       0211  12     48.00
WA352       0211  13     42.00
WA352       0211  14     37.00
WA352       0211  15     32.00
WA352       0211  16     34.00
WA352       0211  17     34.00
WA352       0211  18     33.00
WA352       0211  19     35.00
WA352       0211  20     37.00
WA352       0211  21     37.00
WA352       0211  22     31.00
WA352       0211  23     28.00
WA352       0211  24     18.00
WA352       0211  25     22.00
WA352       0211  26     27.00
WA352       0211  27     31.00
WA352       0211  28     29.00
WA352       0311   1     33.00
WA352       0311   2     34.00
WA352       0311   3     33.00
WA352       0311   4     31.00
WA352       0311   5     40.00
WA352       0311   6     39.00
WA352       0311   7     40.00
WA352       0311   8     38.00
WA352       0311   9     37.00
WA352       0311  10     42.00
WA352       0311  11     41.00
WA352       0311  12     37.00
WA352       0311  13     37.00
WA352       0311  14     45.00
WA352       0311  15     40.00
WA352       0311  16     42.00
WA352       0311  17     40.00
WA352       0311  18     34.00
WA352       0311  19     43.00
WA352       0311  20     32.00
WA352       0311  21     47.00
WA352       0311  22     44.00
WA352       0311  23     42.00
WA352       0311  24     37.00
WA352       0311  25     41.00
WA352       0311  26     38.00
WA352       0311  27     36.00
WA352       0311  28     43.00
WA352       0311  29     40.00
WA352       0311  30     45.00
WA352       0311  31     46.00
WA352       0411   1     48.00
WA352       0411   2     40.00
WA352       0411   3     44.00
WA352       0411   4     36.00
WA352       0411   5     38.00
WA352       0411   6     39.00
WA352       0411   7     40.00
WA352       0411   8     48.00
WA352       0411   9     46.00
WA352       0411  10     41.00
WA352       0411  11     40.00
WA352       0411  12     42.00
WA352       0411  13     42.00
WA352       0411  14     40.00
WA352       0411  15     37.00
WA352       0411  16     48.00
WA352       0411  17     43.00
WA352       0411  18     42.00
WA352       0411  19     45.00
WA352       0411  20     44.00
WA352       0411  21     41.00
WA352       0411  22     50.00
WA352       0411  23     52.00
WA352       0411  24     49.00
WA352       0411  25     38.00
WA352       0411  26     49.00
WA352       0411  27     44.00
WA352       0411  28     44.00
WA352       0411  29     49.00
WA352       0411  30     51.00
WA352       0511   1     56.00
WA352       0511   2     45.00
WA352       0511   3     48.00
WA352       0511   4     55.00
WA352       0511   5     52.00
WA352       0511   6     51.00
WA352       0511   7     48.00
WA352       0511   8     47.00
WA352       0511   9     58.00
WA352       0511  10     64.00
WA352       0511  11     57.00
WA352       0511  12     51.00
WA352       0511  13     56.00
WA352       0511  14     55.00
WA352       0511  15     45.00
WA352       0511  16     45.00
WA352       0511  17     55.00
WA352       0511  18     57.00
WA352       0511  19     60.00
WA352       0511  20     66.00
WA352       0511  21     54.00
WA352       0511  22     55.00
WA352       0511  23     53.00
WA352       0511  24     59.00
WA352       0511  25     46.00
WA352       0511  26     49.00
WA352       0511  27     50.00
WA352       0511  28     50.00
WA352       0511  29     58.00
WA352       0511  30     56.00
WA352       0511  31     50.00
WA352       0611   1     50.00
WA352       0611   2     52.00
WA352       0611   3     60.00
WA352       0611   4     68.00
WA352       0611   5     68.00
WA352       0611   6     72.00
WA352       0611   7     57.00
WA352       0611   8     51.00
WA352       0611   9     61.00
WA352       0611  10     65.00
WA352       0611  11     63.00
WA352       0611  12     64.00
WA352       0611  13     58.00
WA352       0611  14     60.00
WA352       0611  15     56.00
WA352       0611  16     62.00
WA352       0611  17     68.00
WA352       0611  18     59.00
WA352       0611  19     65.00
WA352       0611  20     69.00
WA352       0611  21     73.00
WA352       0611  22     71.00
WA352       0611  23     57.00
WA352       0611  24     58.00
WA352       0611  25     60.00
WA352       0611  26     67.00
WA352       0611  27     63.00
WA352       0611  28     69.00
WA352       0611  29     60.00
WA352       0611  30     56.00
WA352       0711   1     68.00
WA352       0711   2     75.00
WA352       0711   3     65.00
WA352       0711   4     74.00
WA352       0711   5     79.00
WA352       0711   6     81.00
WA352       0711   7     72.00
WA352       0711   8     60.00
WA352       0711   9     66.00
WA352       0711  10     68.00
WA352       0711  11     68.00
WA352       0711  12     60.00
WA352       0711  13     64.00
WA352       0711  14     59.00
WA352       0711  15     68.00
WA352       0711  16     65.00
WA352       0711  17     64.00
WA352       0711  18     71.00
WA352       0711  19     61.00
WA352       0711  20     66.00
WA352       0711  21     57.00
WA352       0711  22     65.00
WA352       0711  23     74.00
WA352       0711  24     79.00
WA352       0711  25     62.00
WA352       0711  26     67.00
WA352       0711  27     68.00
WA352       0711  28     75.00
WA352       0711  29     73.00
WA352       0711  30     79.00
WA352       0711  31     71.00
WA352       0811   1     76.00
WA352       0811   2     74.00
WA352       0811   3     76.00
WA352       0811   4     80.00
WA352       0811   5     75.00
WA352       0811   6     75.00
WA352       0811   7     76.00
WA352       0811   8     77.00
WA352       0811   9     73.00
WA352       0811  10     69.00
WA352       0811  11     76.00
WA352       0811  12     75.00
WA352       0811  13     75.00
WA352       0811  14     68.00
WA352       0811  15     66.00
WA352       0811  16     71.00
WA352       0811  17     73.00
WA352       0811  18     73.00
WA352       0811  19     72.00
WA352       0811  20     77.00
WA352       0811  21     82.00
WA352       0811  22     74.00
WA352       0811  23     74.00
WA352       0811  24     80.00
WA352       0811  25     80.00
WA352       0811  26     83.00
WA352       0811  27     83.00
WA352       0811  28     85.00
WA352       0811  29     76.00
WA352       0811  30     67.00
WA352       0811  31     63.00
WA352       0911   1     66.00
WA352       0911   2     67.00
WA352       0911   3     66.00
WA352       0911   4     76.00
WA352       0911   5     80.00
WA352       0911   6     80.00
WA352       0911   7     79.00
WA352       0911   8     81.00
WA352       0911   9     83.00
WA352       0911  10     83.00
WA352       0911  11     86.00
WA352       0911  12     84.00
WA352       0911  13     81.00
WA352       0911  14     77.00
WA352       0911  15     58.00
WA352       0911  16     60.00
WA352       0911  17     50.00
WA352       0911  18     58.00
WA352       0911  19     64.00
WA352       0911  20     66.00
WA352       0911  21     67.00
WA352       0911  22     68.00
WA352       0911  23     76.00
WA352       0911  24     79.00
WA352       0911  25     63.00
WA352       0911  26     49.00
WA352       0911  27     56.00
WA352       0911  28     55.00
WA352       0911  29     61.00
WA352       0911  30     68.00
WA352       1011   1     58.00
WA352       1011   2     57.00
WA352       1011   3     51.00
WA352       1011   4     48.00
WA352       1011   5     42.00
WA352       1011   6     53.00
WA352       1011   7     54.00
WA352       1011   8     54.00
WA352       1011   9     57.00
WA352       1011  10     46.00
WA352       1011  11     49.00
WA352       1011  12     47.00
WA352       1011  13     49.00
WA352       1011  14     45.00
WA352       1011  15     52.00
WA352       1011  16     55.00
WA352       1011  17     59.00
WA352       1011  18     52.00
WA352       1011  19     61.00
WA352       1011  20     55.00
WA352       1011  21     48.00
WA352       1011  22     56.00
WA352       1011  23     48.00
WA352       1011  24     47.00
WA352       1011  25     44.00
WA352       1011  26     43.00
WA352       1011  27     46.00
WA352       1011  28     46.00
WA352       1011  29     48.00
WA352       1011  30     52.00
WA352       1011  31     44.00
WA352       1111   1     43.00
WA352       1111   2     43.00
WA352       1111   3     41.00
WA352       1111   4     40.00
WA352       1111   5     38.00
WA352       1111   6     38.00
WA352       1111   7     40.00
WA352       1111   8     45.00
WA352       1111   9     40.00
WA352       1111  10     51.00
WA352       1111  11     46.00
WA352       1111  12     35.00
WA352       1111  13     35.00
WA352       1111  14     34.00
WA352       1111  15     36.00
WA352       1111  16     30.00
WA352       1111  17     32.00
WA352       1111  18     31.00
WA352       1111  19     24.00
WA352       1111  20     30.00
WA352       1111  21     33.00
WA352       1111  22     39.00
WA352       1111  23     40.00
WA352       1111  24     31.00
WA352       1111  25     31.00
WA352       1111  26     40.00
WA352       1111  27     40.00
WA352       1111  28     40.00
WA352       1111  29     41.00
WA352       1111  30     42.00
WA352       1211   1     42.00
WA352       1211   2     38.00
WA352       1211   3     41.00
WA352       1211   4     38.00
WA352       1211   5     41.00
WA352       1211   6     47.00
WA352       1211   7     38.00
WA352       1211   8     40.00
WA352       1211   9     42.00
WA352       1211  10     37.00
WA352       1211  11     31.00
WA352       1211  12     30.00
WA352       1211  13     29.00
WA352       1211  14     32.00
WA352       1211  15     38.00
WA352       1211  16     44.00
WA352       1211  17     50.00
WA352       1211  18     44.00
WA352       1211  19     39.00
WA352       1211  20     41.00
WA352       1211  21     35.00
WA352       1211  22     33.00
WA352       1211  23     40.00
WA352       1211  24     42.00
WA352       1211  25     38.00
WA352       1211  26     32.00
WA352       1211  27     38.00
WA352       1211  28     42.00
WA352       1211  29     36.00
WA352       1211  30     35.00
WA352       1211  31     28.00
WA352       0112   1     28.00
WA352       0112   2     35.00
WA352       0112   3     40.00
WA352       0112   4     44.00
WA352       0112   5     37.00
WA352       0112   6     33.00
WA352       0112   7     35.00
WA352       0112   8     45.00
WA352       0112   9     45.00
WA352       0112  10     35.00
WA352       0112  11     26.00
WA352       0112  12     32.00
WA352       0112  13     45.00
WA352       0112  14     37.00
WA352       0112  15     27.00
WA352       0112  16     22.00
WA352       0112  17     24.00
WA352       0112  18     18.00
WA352       0112  19     31.00
WA352       0112  20     32.00
WA352       0112  21     33.00
WA352       0112  22     28.00
WA352       0112  23     33.00
WA352       0112  24     35.00
WA352       0112  25     35.00
WA352       0112  26     33.00
WA352       0112  27     33.00
WA352       0112  28     41.00
WA352       0112  29     46.00
