$ Get data for 943:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:49:36 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA943           Dungeness
WA943       1210  29     25.00
WA943       1210  30     23.00
WA943       1210  31     33.00
WA943       0111   1     37.00
WA943       0111   2     38.00
WA943       0111   3     40.00
WA943       0111   4     35.00
WA943       0111   5     43.00
WA943       0111   6     45.00
WA943       0111   7     44.00
WA943       0111   8     31.00
WA943       0111   9     26.00
WA943       0111  10     28.00
WA943       0111  11     35.00
WA943       0111  12     40.00
WA943       0111  13     44.00
WA943       0111  14     51.00
WA943       0111  15     48.00
WA943       0111  16     49.00
WA943       0111  17     43.00
WA943       0111  18     32.00
WA943       0111  19     33.00
WA943       0111  20     44.00
WA943       0111  21     48.00
WA943       0111  22     43.00
WA943       0111  23     45.00
WA943       0111  24     44.00
WA943       0111  25     45.00
WA943       0111  26     52.00
WA943       0111  27     59.00
WA943       0111  28     46.00
WA943       0111  29     40.00
WA943       0111  30     33.00
WA943       0111  31     38.00
WA943       0211   1     44.00
WA943       0211   2     52.00
WA943       0211   3     53.00
WA943       0211   4     48.00
WA943       0211   5     38.00
WA943       0211   6     45.00
WA943       0211   7     40.00
WA943       0211   8     32.00
WA943       0211   9     42.00
WA943       0211  10     46.00
WA943       0211  11     45.00
WA943       0211  12     45.00
WA943       0211  13     41.00
WA943       0211  14     38.00
WA943       0211  15     33.00
WA943       0211  16     39.00
WA943       0211  17     35.00
WA943       0211  18     29.00
WA943       0211  19     34.00
WA943       0211  20     36.00
WA943       0211  21     36.00
WA943       0211  22     33.00
WA943       0211  23     33.00
WA943       0211  24     20.00
WA943       0211  25     25.00
WA943       0211  26     31.00
WA943       0211  27     34.00
WA943       0211  28     37.00
WA943       0311   1     37.00
WA943       0311   2     36.00
WA943       0311   3     39.00
WA943       0311   4     35.00
WA943       0311   5     36.00
WA943       0311   6     36.00
WA943       0311   7     40.00
WA943       0311   8     45.00
WA943       0311   9     42.00
WA943       0311  10     37.00
WA943       0311  11     38.00
WA943       0311  12     47.00
WA943       0311  13     39.00
WA943       0311  14     44.00
WA943       0311  15     39.00
WA943       0311  16     44.00
WA943       0311  17     37.00
WA943       0311  18     40.00
WA943       0311  19     46.00
WA943       0311  20     40.00
WA943       0311  21     39.00
WA943       0311  22     42.00
WA943       0311  23     44.00
WA943       0311  24     45.00
WA943       0311  25     47.00
WA943       0311  26     44.00
WA943       0311  27     44.00
WA943       0311  28     48.00
WA943       0311  29     42.00
WA943       0311  30     47.00
WA943       0311  31     48.00
WA943       0411   1     37.00
WA943       0411   2     40.00
WA943       0411   3     39.00
WA943       0411   4     40.00
WA943       0411   5     45.00
WA943       0411   6     35.00
WA943       0411   7     40.00
WA943       0411   8     48.00
WA943       0411   9     48.00
WA943       0411  10     48.00
WA943       0411  11     44.00
WA943       0411  12     44.00
WA943       0411  13     42.00
WA943       0411  14     36.00
WA943       0411  15     44.00
WA943       0411  16     38.00
WA943       0411  17     40.00
WA943       0411  18     41.00
WA943       0411  19     37.00
WA943       0411  20     39.00
WA943       0411  21     42.00
WA943       0411  22     47.00
WA943       0411  23     53.00
WA943       0411  24     43.00
WA943       0411  25     40.00
WA943       0411  26     41.00
WA943       0411  27     41.00
WA943       0411  28     42.00
WA943       0411  29     45.00
WA943       0411  30     45.00
WA943       0511   1     54.00
WA943       0511   2     45.00
WA943       0511   3     47.00
WA943       0511   4     55.00
WA943       0511   5     45.00
WA943       0511   6     41.00
WA943       0511   7     46.00
WA943       0511   8     45.00
WA943       0511   9     50.00
WA943       0511  10     56.00
WA943       0511  11     49.00
WA943       0511  12     46.00
WA943       0511  13     56.00
WA943       0511  14     50.00
WA943       0511  15     46.00
WA943       0511  16     46.00
WA943       0511  17     50.00
WA943       0511  18     55.00
WA943       0511  19     57.00
WA943       0511  20     60.00
WA943       0511  21     43.00
WA943       0511  22     44.00
WA943       0511  23     50.00
WA943       0511  24     52.00
WA943       0511  25     47.00
WA943       0511  26     49.00
WA943       0511  27     44.00
WA943       0511  28     45.00
WA943       0511  29     53.00
WA943       0511  30     48.00
WA943       0511  31     49.00
WA943       0611   1     45.00
WA943       0611   2     46.00
WA943       0611   3     55.00
WA943       0611   4     67.00
WA943       0611   5     67.00
WA943       0611   6     65.00
WA943       0611   7     50.00
WA943       0611   8     57.00
WA943       0611   9     59.00
WA943       0611  10     51.00
WA943       0611  11     51.00
WA943       0611  12     53.00
WA943       0611  13     56.00
WA943       0611  14     49.00
WA943       0611  15     48.00
WA943       0611  16     51.00
WA943       0611  17     60.00
WA943       0611  18     50.00
WA943       0611  19     52.00
WA943       0611  20     58.00
WA943       0611  21     61.00
WA943       0611  22     62.00
WA943       0611  23     47.00
WA943       0611  24     48.00
WA943       0611  25     47.00
WA943       0611  26     57.00
WA943       0611  27     59.00
WA943       0611  28     61.00
WA943       0611  29     58.00
WA943       0611  30     46.00
WA943       0711   1     60.00
WA943       0711   2     68.00
WA943       0711   3     57.00
WA943       0711   4     64.00
WA943       0711   5     71.00
WA943       0711   6     74.00
WA943       0711   7     56.00
WA943       0711   8     49.00
WA943       0711   9     57.00
WA943       0711  10     58.00
WA943       0711  11     57.00
WA943       0711  12     51.00
WA943       0711  13     54.00
WA943       0711  14     52.00
WA943       0711  15     57.00
WA943       0711  16     60.00
WA943       0711  17     54.00
WA943       0711  18     54.00
WA943       0711  19     58.00
WA943       0711  20     53.00
WA943       0711  21     56.00
WA943       0711  22     55.00
WA943       0711  23     66.00
WA943       0711  24     75.00
WA943       0711  25     64.00
WA943       0711  26     56.00
WA943       0711  27     58.00
WA943       0711  28     68.00
WA943       0711  29     62.00
WA943       0711  30     70.00
WA943       0711  31     55.00
WA943       0811   1     67.00
WA943       0811   2     66.00
WA943       0811   3     60.00
WA943       0811   4     64.00
WA943       0811   5     67.00
WA943       0811   6     62.00
WA943       0811   7     68.00
WA943       0811   8     65.00
WA943       0811   9     64.00
WA943       0811  10     64.00
WA943       0811  11     65.00
WA943       0811  12     66.00
WA943       0811  13     62.00
WA943       0811  14     52.00
WA943       0811  15     55.00
WA943       0811  16     65.00
WA943       0811  17     66.00
WA943       0811  18     61.00
WA943       0811  19     67.00
WA943       0811  20     77.00
WA943       0811  21     74.00
WA943       0811  22     65.00
WA943       0811  23     62.00
WA943       0811  24     72.00
WA943       0811  25     72.00
WA943       0811  26     73.00
WA943       0811  27     72.00
WA943       0811  28     74.00
WA943       0811  29     66.00
WA943       0811  30     55.00
WA943       0811  31     59.00
WA943       0911   1     62.00
WA943       0911   2     60.00
WA943       0911   3     70.00
WA943       0911   4     74.00
WA943       0911   5     72.00
WA943       0911   6     73.00
WA943       0911   7     77.00
WA943       0911   8     78.00
WA943       0911   9     76.00
WA943       0911  10     78.00
WA943       0911  11     82.00
WA943       0911  12     73.00
WA943       0911  13     64.00
WA943       0911  14     58.00
WA943       0911  15     53.00
WA943       0911  16     49.00
WA943       0911  17     58.00
WA943       0911  18     61.00
WA943       0911  19     56.00
WA943       0911  20     69.00
WA943       0911  21     70.00
WA943       0911  22     68.00
WA943       0911  23     73.00
WA943       0911  24     73.00
WA943       0911  25     58.00
WA943       0911  26     52.00
WA943       0911  27     53.00
WA943       0911  28     54.00
WA943       0911  29     73.00
WA943       0911  30     56.00
WA943       1011   1     49.00
WA943       1011   2     50.00
WA943       1011   3     50.00
WA943       1011   4     43.00
WA943       1011   5     42.00
WA943       1011   6     51.00
WA943       1011   7     45.00
WA943       1011   8     53.00
WA943       1011   9     46.00
WA943       1011  10     54.00
WA943       1011  11     48.00
WA943       1011  12     45.00
WA943       1011  13     47.00
WA943       1011  14     47.00
WA943       1011  15     49.00
WA943       1011  16     50.00
WA943       1011  17     53.00
WA943       1011  18     62.00
WA943       1011  19     54.00
WA943       1011  20     47.00
WA943       1011  21     53.00
WA943       1011  22     55.00
WA943       1011  23     44.00
WA943       1011  24     43.00
WA943       1011  25     43.00
WA943       1011  26     43.00
WA943       1011  27     47.00
WA943       1011  28     50.00
WA943       1011  29     44.00
WA943       1011  30     53.00
WA943       1011  31     42.00
WA943       1111   1     43.00
WA943       1111   2     54.00
WA943       1111   3     39.00
WA943       1111   4     35.00
WA943       1111   5     40.00
WA943       1111   6     42.00
WA943       1111   7     38.00
WA943       1111   8     46.00
WA943       1111   9     48.00
WA943       1111  10     52.00
WA943       1111  11     45.00
WA943       1111  12     44.00
WA943       1111  13     39.00
WA943       1111  14     37.00
WA943       1111  15     35.00
WA943       1111  16     44.00
WA943       1111  17     35.00
WA943       1111  18     34.00
WA943       1111  19     29.00
WA943       1111  20     34.00
WA943       1111  21     39.00
WA943       1111  22     41.00
WA943       1111  23     41.00
WA943       1111  24     34.00
WA943       1111  25     36.00
WA943       1111  26     48.00
WA943       1111  27     47.00
WA943       1111  28     33.00
WA943       1111  29     38.00
WA943       1111  30     38.00
WA943       1211   1     47.00
WA943       1211   2     37.00
WA943       1211   3     39.00
WA943       1211   4     43.00
WA943       1211   5     45.00
WA943       1211   6     44.00
WA943       1211   7     34.00
WA943       1211   8     44.00
WA943       1211   9     55.00
WA943       1211  10     45.00
WA943       1211  11     31.00
WA943       1211  12     31.00
WA943       1211  13     40.00
WA943       1211  14     40.00
WA943       1211  15     38.00
WA943       1211  16     43.00
WA943       1211  17     53.00
WA943       1211  18     40.00
WA943       1211  19     42.00
WA943       1211  20     41.00
WA943       1211  21     36.00
WA943       1211  22     45.00
WA943       1211  23     43.00
WA943       1211  24     51.00
WA943       1211  25     50.00
WA943       1211  26     37.00
WA943       1211  27     43.00
WA943       1211  28     43.00
WA943       1211  29     41.00
WA943       1211  30     36.00
WA943       1211  31     33.00
WA943       0112   1     50.00
WA943       0112   2     50.00
WA943       0112   3     46.00
WA943       0112   4     50.00
WA943       0112   5     35.00
WA943       0112   6     32.00
WA943       0112   7     37.00
WA943       0112   8     48.00
WA943       0112   9     44.00
WA943       0112  10     30.00
WA943       0112  11     44.00
WA943       0112  12     49.00
WA943       0112  13     50.00
WA943       0112  14     33.00
WA943       0112  15     26.00
WA943       0112  16     27.00
WA943       0112  17     25.00
WA943       0112  18     29.00
WA943       0112  19     37.00
WA943       0112  20     39.00
WA943       0112  21     39.00
WA943       0112  22     34.00
WA943       0112  23     37.00
WA943       0112  24     45.00
WA943       0112  25     37.00
WA943       0112  26     38.00
WA943       0112  27     34.00
WA943       0112  28     45.00
WA943       0112  29     45.00
WA943       0112  30     41.00
WA943       0112  31     42.00
WA943       0212   1     42.00
WA943       0212   2     47.00
WA943       0212   3     57.00
