$ Get data for 975:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:40:12 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA975           Swamp Creek
WA975       1206   9     42.00
WA975       1206  10     40.00
WA975       1206  11     36.00
WA975       1206  12     36.00
WA975       1206  13     37.00
WA975       1206  14     36.00
WA975       1206  15     36.00
WA975       1206  16     27.00
WA975       1206  17     31.00
WA975       1206  18     31.00
WA975       1206  19     38.00
WA975       1206  20     31.00
WA975       1206  21     35.00
WA975       1206  22     36.00
WA975       1206  23     31.00
WA975       1206  24     32.00
WA975       1206  25     33.00
WA975       1206  26     33.00
WA975       1206  27     31.00
WA975       1206  28     31.00
WA975       1206  29     30.00
WA975       1206  30     37.00
WA975       1206  31     37.00
WA975       0107   1     36.00
WA975       0107   2     46.00
WA975       0107   3     35.00
WA975       0107   4     31.00
WA975       0107   5     33.00
WA975       0107   6     32.00
WA975       0107   7     35.00
WA975       0107   8     34.00
WA975       0107   9     42.00
WA975       0107  10     26.00
WA975       0107  11     25.00
WA975       0107  12     29.00
WA975       0107  13     26.00
WA975       0107  14     33.00
WA975       0107  15     26.00
WA975       0107  16     26.00
WA975       0107  17     36.00
WA975       0107  18     37.00
WA975       0107  19     38.00
WA975       0107  20     32.00
WA975       0107  21     31.00
WA975       0107  22     38.00
WA975       0107  23     40.00
WA975       0107  24     45.00
WA975       0107  25     50.00
WA975       0107  26     45.00
WA975       0107  27     44.00
WA975       0107  28     50.00
WA975       0107  29     47.00
WA975       0107  30     45.00
WA975       0107  31     41.00
WA975       0207   1     41.00
WA975       0207   2     47.00
WA975       0207   3     40.00
WA975       0207   4     42.00
WA975       0207   5     54.00
WA975       0207   6     53.00
WA975       0207   7     46.00
WA975       0207   8     41.00
WA975       0207   9     47.00
WA975       0207  10     43.00
WA975       0207  11     44.00
WA975       0207  12     41.00
WA975       0207  13     42.00
WA975       0207  14     41.00
WA975       0207  15     38.00
WA975       0207  16     43.00
WA975       0207  17     51.00
WA975       0207  18     34.00
WA975       0207  19     37.00
WA975       0207  20     34.00
WA975       0207  21     38.00
WA975       0207  22     40.00
WA975       0207  23     42.00
WA975       0207  24     29.00
WA975       0207  25     36.00
WA975       0207  26     32.00
WA975       0207  27     40.00
WA975       0207  28     36.00
WA975       0307   1     32.00
WA975       0307   2     31.00
WA975       0307   3     47.00
WA975       0307   4     48.00
WA975       0307   5     46.00
WA975       0307   6     54.00
WA975       0307   7     50.00
WA975       0307   8     40.00
WA975       0307   9     47.00
WA975       0307  10     50.00
WA975       0307  11     51.00
WA975       0307  12     43.00
WA975       0307  13     39.00
WA975       0307  14     37.00
WA975       0307  15     46.00
WA975       0307  16     44.00
WA975       0307  17     48.00
WA975       0307  18     54.00
WA975       0307  19     49.00
WA975       0307  20     34.00
WA975       0307  21     40.00
WA975       0307  22     45.00
WA975       0307  23     44.00
WA975       0307  24     46.00
WA975       0307  25     42.00
WA975       0307  26     46.00
WA975       0307  27     45.00
WA975       0307  28     46.00
WA975       0307  29     53.00
WA975       0307  30     50.00
WA975       0307  31     48.00
WA975       0407   1     40.00
WA975       0407   2     36.00
WA975       0407   3     46.00
WA975       0407   4     44.00
WA975       0407   5     56.00
WA975       0407   6     62.00
WA975       0407   7     66.00
WA975       0407   8     55.00
WA975       0407   9     39.00
WA975       0407  10     41.00
WA975       0407  11     49.00
WA975       0407  12     51.00
WA975       0407  13     45.00
WA975       0407  14     46.00
WA975       0407  15     49.00
WA975       0407  16     46.00
WA975       0407  17     47.00
WA975       0407  18     43.00
WA975       0407  19     48.00
WA975       0407  20     52.00
WA975       0407  21     47.00
WA975       0407  22     54.00
WA975       0407  23     60.00
WA975       0407  24     53.00
WA975       0407  25     46.00
WA975       0407  26     50.00
WA975       0407  27     47.00
WA975       0407  28     50.00
WA975       0407  29     48.00
WA975       0407  30     55.00
WA975       0507   1     51.00
WA975       0507   2     50.00
WA975       0507   3     46.00
WA975       0507   4     47.00
WA975       0507   5     50.00
WA975       0507   6     52.00
WA975       0507   7     66.00
WA975       0507   8     67.00
WA975       0507   9     61.00
WA975       0507  10     64.00
WA975       0507  11     68.00
WA975       0507  12     64.00
WA975       0507  13     47.00
WA975       0507  14     64.00
WA975       0507  15     69.00
WA975       0507  16     63.00
WA975       0507  17     57.00
WA975       0507  18     65.00
WA975       0507  19     54.00
WA975       0507  20     54.00
WA975       0507  21     53.00
WA975       0507  22     62.00
WA975       0507  23     59.00
WA975       0507  24     64.00
WA975       0507  25     65.00
WA975       0507  26     66.00
WA975       0507  27     50.00
WA975       0507  28     60.00
WA975       0507  29     70.00
WA975       0507  30     76.00
WA975       0507  31     77.00
WA975       0607   1     78.00
WA975       0607   2     83.00
WA975       0607   3     83.00
WA975       0607   4     62.00
WA975       0607   5     49.00
WA975       0607   6     46.00
WA975       0607   7     53.00
WA975       0607   8     62.00
WA975       0607   9     53.00
WA975       0607  10     56.00
WA975       0607  11     52.00
WA975       0607  12     62.00
WA975       0607  13     54.00
WA975       0607  14     62.00
WA975       0607  15     51.00
WA975       0607  16     50.00
WA975       0607  17     49.00
WA975       0607  18     57.00
WA975       0607  19     72.00
WA975       0607  20     74.00
WA975       0607  21     66.00
WA975       0607  22     57.00
WA975       0607  23     59.00
WA975       0607  24     55.00
WA975       0607  25     58.00
WA975       0607  26     69.00
WA975       0607  27     69.00
WA975       0607  28     63.00
WA975       0607  29     60.00
WA975       0607  30     64.00
WA975       0707   1     71.00
WA975       0707   2     71.00
WA975       0707   3     77.00
WA975       0707   4     83.00
WA975       0707   5     87.00
WA975       0707   6     74.00
WA975       0707   7     74.00
WA975       0707   8     73.00
WA975       0707   9     77.00
WA975       0707  10     85.00
WA975       0707  11     89.00
WA975       0707  12     89.00
WA975       0707  13     79.00
WA975       0707  14     82.00
WA975       0707  15     77.00
WA975       0707  16     77.00
WA975       0707  17     69.00
WA975       0707  18     61.00
WA975       0707  19     61.00
WA975       0707  20     56.00
WA975       0707  21     66.00
WA975       0707  22     63.00
WA975       0707  23     68.00
WA975       0707  24     68.00
WA975       0707  25     78.00
WA975       0707  26     80.00
WA975       0707  27     76.00
WA975       0707  28     77.00
WA975       0707  29     67.00
WA975       0707  30     68.00
WA975       0707  31     74.00
WA975       0807   1     81.00
WA975       0807   2     80.00
WA975       0807   3     68.00
WA975       0807   4     73.00
WA975       0807   5     76.00
WA975       0807   6     73.00
WA975       0807   7     58.00
WA975       0807   8     63.00
WA975       0807   9     65.00
WA975       0807  10     63.00
WA975       0807  11     71.00
WA975       0807  12     58.00
WA975       0807  13     70.00
WA975       0807  14     78.00
WA975       0807  15     84.00
WA975       0807  16     67.00
WA975       0807  17     66.00
WA975       0807  18     64.00
WA975       0807  19     50.00
WA975       0807  20     54.00
WA975       0807  21     60.00
WA975       0807  22     69.00
WA975       0807  23     71.00
WA975       0807  24     75.00
WA975       0807  25     65.00
WA975       0807  26     56.00
WA975       0807  27     62.00
WA975       0807  28     70.00
WA975       0807  29     81.00
WA975       0807  30     82.00
WA975       0807  31     66.00
WA975       0907   1     72.00
WA975       0907   2     69.00
WA975       0907   3     70.00
WA975       0907   4     66.00
WA975       0907   5     69.00
WA975       0907   6     66.00
WA975       0907   7     59.00
WA975       0907   8     67.00
WA975       0907   9     72.00
WA975       0907  10     80.00
WA975       0907  11     79.00
WA975       0907  12     77.00
WA975       0907  13     75.00
WA975       0907  14     76.00
WA975       0907  15     68.00
WA975       0907  16     54.00
WA975       0907  17     57.00
WA975       0907  18     53.00
WA975       0907  19     55.00
WA975       0907  20     44.00
WA975       0907  21     59.00
WA975       0907  22     51.00
WA975       0907  23     55.00
WA975       0907  24     58.00
WA975       0907  25     55.00
WA975       0907  26     62.00
WA975       0907  27     64.00
WA975       0907  28     45.00
WA975       0907  29     46.00
WA975       0907  30     42.00
WA975       1007   1     45.00
WA975       1007   2     41.00
WA975       1007   3     46.00
WA975       1007   4     45.00
WA975       1007   5     46.00
WA975       1007   6     46.00
WA975       1007   7     51.00
WA975       1007   8     51.00
WA975       1007   9     59.00
WA975       1007  10     48.00
WA975       1007  11     51.00
WA975       1007  12     50.00
WA975       1007  13     55.00
WA975       1007  14     59.00
WA975       1007  15     55.00
WA975       1007  16     49.00
WA975       1007  17     43.00
WA975       1007  18     39.00
WA975       1007  19     41.00
WA975       1007  20     41.00
WA975       1007  21     43.00
WA975       1007  22     46.00
WA975       1007  23     62.00
WA975       1007  24     49.00
WA975       1007  25     42.00
WA975       1007  26     48.00
WA975       1007  27     52.00
WA975       1007  28     54.00
WA975       1007  29     44.00
WA975       1007  30     49.00
WA975       1007  31     48.00
WA975       1107   1     45.00
WA975       1107   2     46.00
WA975       1107   3     44.00
WA975       1107   4     48.00
WA975       1107   5     53.00
WA975       1107   6     56.00
WA975       1107   7     45.00
WA975       1107   8     48.00
WA975       1107   9     47.00
WA975       1107  10     40.00
WA975       1107  11     40.00
WA975       1107  12     44.00
WA975       1107  13     36.00
WA975       1107  14     34.00
WA975       1107  15     39.00
WA975       1107  16     41.00
WA975       1107  17     39.00
WA975       1107  18     33.00
WA975       1107  19     34.00
WA975       1107  20     38.00
WA975       1107  21     38.00
WA975       1107  22     40.00
WA975       1107  23     36.00
WA975       1107  24     37.00
WA975       1107  25     38.00
WA975       1107  26     30.00
WA975       1107  27     32.00
WA975       1107  28     32.00
WA975       1107  29     30.00
WA975       1107  30     25.00
WA975       1207   1     25.00
WA975       1207   2     35.00
WA975       1207   3     42.00
WA975       1207   4     42.00
WA975       1207   5     36.00
WA975       1207   6     37.00
WA975       1207   7     26.00
WA975       1207   8     29.00
WA975       1207   9     28.00
WA975       1207  10     35.00
WA975       1207  11     30.00
WA975       1207  12     30.00
WA975       1207  13     34.00
WA975       1207  14     34.00
WA975       1207  15     33.00
WA975       1207  16     33.00
WA975       1207  17     31.00
WA975       1207  18     32.00
WA975       1207  19     32.00
WA975       1207  20     31.00
WA975       1207  21     31.00
WA975       1207  22     28.00
WA975       1207  23     32.00
WA975       1207  24     31.00
WA975       1207  25     29.00
WA975       1207  26     32.00
WA975       1207  27     26.00
WA975       1207  28     30.00
WA975       1207  29     33.00
WA975       1207  30     28.00
