$ Get data for 648:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:26:19 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA648           Mount Crag
WA648       0115  30     47.00
WA648       0115  31     45.00
WA648       0215   1     42.00
WA648       0215   2     41.00
WA648       0215   3     41.00
WA648       0215   4     41.00
WA648       0215   5     45.00
WA648       0215   6     44.00
WA648       0215   7     41.00
WA648       0215   8     42.00
WA648       0215   9     42.00
WA648       0215  10     43.00
WA648       0215  11     45.00
WA648       0215  12     50.00
WA648       0215  13     54.00
WA648       0215  14     43.00
WA648       0215  15     41.00
WA648       0215  16     43.00
WA648       0215  17     47.00
WA648       0215  18     44.00
WA648       0215  19     40.00
WA648       0215  20     39.00
WA648       0215  21     39.00
WA648       0215  22     39.00
WA648       0215  23     45.00
WA648       0215  24     43.00
WA648       0215  25     39.00
WA648       0215  26     39.00
WA648       0215  27     35.00
WA648       0215  28     37.00
WA648       0315   1     40.00
WA648       0315   2     36.00
WA648       0315   3     37.00
WA648       0315   4     41.00
WA648       0315   5     46.00
WA648       0315   6     49.00
WA648       0315   7     50.00
WA648       0315   8     52.00
WA648       0315   9     50.00
WA648       0315  10     58.00
WA648       0315  11     46.00
WA648       0315  12     51.00
WA648       0315  13     53.00
WA648       0315  14     48.00
WA648       0315  15     38.00
WA648       0315  16     42.00
WA648       0315  17     44.00
WA648       0315  18     44.00
WA648       0315  19     46.00
WA648       0315  20     43.00
WA648       0315  21     45.00
WA648       0315  22     39.00
WA648       0315  23     38.00
WA648       0315  24     41.00
WA648       0315  25     49.00
WA648       0315  26     55.00
WA648       0315  27     56.00
WA648       0315  28     48.00
WA648       0315  29     47.00
WA648       0315  30     54.00
WA648       0315  31     39.00
WA648       0415   1     36.00
WA648       0415   2     39.00
WA648       0415   3     39.00
WA648       0415   4     42.00
WA648       0415   5     46.00
WA648       0415   6     39.00
WA648       0415   7     40.00
WA648       0415   8     46.00
WA648       0415   9     50.00
WA648       0415  10     46.00
WA648       0415  11     42.00
WA648       0415  12     39.00
WA648       0415  13     39.00
WA648       0415  14     36.00
WA648       0415  15     38.00
WA648       0415  16     49.00
WA648       0415  17     55.00
WA648       0415  18     56.00
WA648       0415  19     58.00
WA648       0415  20     60.00
WA648       0415  21     51.00
WA648       0415  22     37.00
WA648       0415  23     38.00
WA648       0415  24     44.00
WA648       0415  25     36.00
WA648       0415  26     46.00
WA648       0415  27     63.00
WA648       0415  28     53.00
WA648       0415  29     50.00
WA648       0415  30     46.00
WA648       0515   1     46.00
WA648       0515   2     49.00
WA648       0515   3     55.00
WA648       0515   4     51.00
WA648       0515   5     43.00
WA648       0515   6     47.00
WA648       0515   7     55.00
WA648       0515   8     61.00
WA648       0515   9     64.00
WA648       0515  10     62.00
WA648       0515  11     49.00
WA648       0515  12     53.00
WA648       0515  13     44.00
WA648       0515  14     49.00
WA648       0515  15     49.00
WA648       0515  16     50.00
WA648       0515  17     60.00
WA648       0515  18     62.00
WA648       0515  19     65.00
WA648       0515  20     67.00
WA648       0515  21     68.00
WA648       0515  22     64.00
WA648       0515  23     52.00
WA648       0515  24     57.00
WA648       0515  25     58.00
WA648       0515  26     53.00
WA648       0515  27     59.00
WA648       0515  28     68.00
WA648       0515  29     67.00
WA648       0515  30     63.00
WA648       0515  31     65.00
WA648       0615   1     59.00
WA648       0615   2     48.00
WA648       0615   3     46.00
WA648       0615   4     54.00
WA648       0615   5     66.00
WA648       0615   6     72.00
WA648       0615   7     74.00
WA648       0615   8     76.00
WA648       0615   9     69.00
WA648       0615  10     67.00
WA648       0615  11     63.00
WA648       0615  12     47.00
WA648       0615  13     57.00
WA648       0615  14     68.00
WA648       0615  15     72.00
WA648       0615  16     64.00
WA648       0615  17     62.00
WA648       0615  18     60.00
WA648       0615  19     48.00
WA648       0615  20     54.00
WA648       0615  21     64.00
WA648       0615  22     62.00
WA648       0615  23     64.00
WA648       0615  24     62.00
WA648       0615  25     70.00
WA648       0615  26     74.00
WA648       0615  27     83.00
WA648       0615  28     75.00
WA648       0615  29     73.00
WA648       0615  30     74.00
WA648       0715   1     76.00
WA648       0715   2     79.00
WA648       0715   3     78.00
WA648       0715   4     76.00
WA648       0715   5     76.00
WA648       0715   6     73.00
WA648       0715   7     71.00
WA648       0715   8     81.00
WA648       0715   9     79.00
WA648       0715  10     66.00
WA648       0715  11     53.00
WA648       0715  12     58.00
WA648       0715  13     55.00
WA648       0715  14     60.00
WA648       0715  15     60.00
WA648       0715  16     56.00
WA648       0715  17     70.00
WA648       0715  18     76.00
WA648       0715  19     81.00
WA648       0715  20     68.00
WA648       0715  21     51.00
WA648       0715  22     52.00
WA648       0715  23     56.00
WA648       0715  24     62.00
WA648       0715  25     50.00
WA648       0715  26     50.00
WA648       0715  27     51.00
WA648       0715  28     66.00
WA648       0715  29     72.00
WA648       0715  30     77.00
WA648       0715  31     78.00
WA648       0815   1     77.00
WA648       0815   2     75.00
WA648       0815   3     69.00
WA648       0815   4     63.00
WA648       0815   5     57.00
WA648       0815   6     55.00
WA648       0815   7     65.00
WA648       0815   8     61.00
WA648       0815   9     67.00
WA648       0815  10     72.00
WA648       0815  11     77.00
WA648       0815  12     78.00
WA648       0815  13     75.00
WA648       0815  14     62.00
WA648       0815  15     50.00
WA648       0815  16     59.00
WA648       0815  17     67.00
WA648       0815  18     76.00
WA648       0815  19     74.00
WA648       0815  20     64.00
WA648       0815  21     52.00
WA648       0815  22     66.00
WA648       0815  23     70.00
WA648       0815  24     62.00
WA648       0815  25     65.00
WA648       0815  26     71.00
WA648       0815  27     71.00
WA648       0815  28     57.00
WA648       0815  29     52.00
WA648       0815  30     55.00
WA648       0815  31     53.00
WA648       0915   1     53.00
WA648       0915   2     54.00
WA648       0915   3     49.00
WA648       0915   4     49.00
WA648       0915   5     54.00
WA648       0915   6     49.00
WA648       0915   7     50.00
WA648       0915   8     61.00
WA648       0915   9     59.00
WA648       0915  10     66.00
WA648       0915  11     72.00
WA648       0915  12     70.00
WA648       0915  13     54.00
WA648       0915  14     46.00
WA648       0915  15     46.00
WA648       0915  16     51.00
WA648       0915  17     48.00
WA648       0915  18     55.00
WA648       0915  19     60.00
WA648       0915  20     57.00
WA648       0915  21     48.00
WA648       0915  22     47.00
WA648       0915  23     55.00
WA648       0915  24     59.00
WA648       0915  25     46.00
WA648       0915  26     43.00
WA648       0915  27     49.00
WA648       0915  28     56.00
WA648       0915  29     60.00
WA648       0915  30     60.00
WA648       1015   1     60.00
WA648       1015   2     56.00
WA648       1015   3     55.00
WA648       1015   4     60.00
WA648       1015   5     62.00
WA648       1015   6     58.00
WA648       1015   7     54.00
WA648       1015   8     58.00
WA648       1015   9     55.00
WA648       1015  10     52.00
WA648       1015  11     47.00
WA648       1015  12     52.00
WA648       1015  13     47.00
WA648       1015  14     52.00
WA648       1015  15     58.00
WA648       1015  16     66.00
WA648       1015  17     59.00
WA648       1015  18     49.00
WA648       1015  19     54.00
WA648       1015  20     48.00
WA648       1015  21     53.00
WA648       1015  22     45.00
WA648       1015  23     48.00
WA648       1015  24     49.00
WA648       1015  25     47.00
WA648       1015  26     48.00
WA648       1015  27     47.00
WA648       1015  28     48.00
WA648       1015  29     49.00
WA648       1015  30     54.00
WA648       1015  31     48.00
WA648       1115   1     39.00
WA648       1115   2     39.00
WA648       1115   3     35.00
WA648       1115   4     38.00
WA648       1115   5     41.00
WA648       1115   6     47.00
WA648       1115   7     44.00
WA648       1115   8     38.00
WA648       1115   9     37.00
WA648       1115  10     38.00
WA648       1115  11     35.00
WA648       1115  12     44.00
WA648       1115  13     46.00
WA648       1115  14     39.00
WA648       1115  15     34.00
WA648       1115  16     43.00
WA648       1115  17     46.00
WA648       1115  18     34.00
WA648       1115  19     35.00
WA648       1115  20     35.00
WA648       1115  21     40.00
WA648       1115  22     48.00
WA648       1115  23     39.00
WA648       1115  24     31.00
WA648       1115  25     34.00
WA648       1115  26     36.00
WA648       1115  27     40.00
WA648       1115  28     45.00
WA648       1115  29     46.00
WA648       1115  30     37.00
WA648       1215   1     36.00
WA648       1215   2     43.00
WA648       1215   3     42.00
WA648       1215   4     37.00
WA648       1215   5     34.00
WA648       1215   6     37.00
WA648       1215   7     39.00
WA648       1215   8     46.00
WA648       1215   9     40.00
WA648       1215  10     34.00
WA648       1215  11     35.00
WA648       1215  12     32.00
WA648       1215  13     35.00
WA648       1215  14     31.00
WA648       1215  15     33.00
WA648       1215  16     31.00
WA648       1215  17     36.00
WA648       1215  18     36.00
WA648       1215  19     33.00
WA648       1215  20     32.00
WA648       1215  21     30.00
WA648       1215  22     31.00
WA648       1215  23     31.00
WA648       1215  24     33.00
WA648       1215  25     29.00
WA648       1215  26     29.00
WA648       1215  27     33.00
WA648       1215  28     31.00
WA648       1215  29     33.00
WA648       1215  30     24.00
WA648       1215  31     27.00
WA648       0116   1     30.00
WA648       0116   2     28.00
WA648       0116   3     28.00
WA648       0116   4     35.00
WA648       0116   5     35.00
WA648       0116   6     36.00
WA648       0116   7     36.00
WA648       0116   8     35.00
WA648       0116   9     33.00
WA648       0116  10     35.00
WA648       0116  11     36.00
WA648       0116  12     39.00
WA648       0116  13     39.00
WA648       0116  14     33.00
WA648       0116  15     35.00
WA648       0116  16     37.00
WA648       0116  17     36.00
WA648       0116  18     35.00
WA648       0116  19     34.00
WA648       0116  20     35.00
WA648       0116  21     42.00
WA648       0116  22     40.00
WA648       0116  23     35.00
WA648       0116  24     34.00
WA648       0116  25     37.00
WA648       0116  26     44.00
WA648       0116  27     44.00
WA648       0116  28     42.00
WA648       0116  29     36.00
WA648       0116  30     32.00
WA648       0116  31     34.00
WA648       0216   1     32.00
WA648       0216   2     34.00
WA648       0216   3     33.00
WA648       0216   4     38.00
WA648       0216   5     41.00
WA648       0216   6     36.00
WA648       0216   7     45.00
WA648       0216   8     46.00
WA648       0216   9     52.00
WA648       0216  10     44.00
WA648       0216  11     42.00
WA648       0216  12     41.00
WA648       0216  13     41.00
WA648       0216  14     47.00
WA648       0216  15     42.00
WA648       0216  16     41.00
WA648       0216  17     42.00
WA648       0216  18     35.00
WA648       0216  19     35.00
WA648       0216  20     37.00
