$ Get data for 420:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:48:45 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA420           Cougar Mountain
WA420       1002  13     56.00
WA420       1002  14     59.00
WA420       1002  15     65.00
WA420       1002  16     66.00
WA420       1002  17     67.00
WA420       1002  18     56.00
WA420       1002  19     51.00
WA420       1002  20     49.00
WA420       1002  21     47.00
WA420       1002  22     58.00
WA420       1002  23     55.00
WA420       1002  24     50.00
WA420       1002  25     47.00
WA420       1002  26     43.00
WA420       1002  27     45.00
WA420       1002  28     38.00
WA420       1002  29     35.00
WA420       1002  30     34.00
WA420       1002  31     36.00
WA420       1102   1     42.00
WA420       1102   2     46.00
WA420       1102   3     47.00
WA420       1102   4     48.00
WA420       1102   5     51.00
WA420       1102   6     47.00
WA420       1102   7     47.00
WA420       1102   8     42.00
WA420       1102   9     40.00
WA420       1102  10     42.00
WA420       1102  11     43.00
WA420       1102  12     44.00
WA420       1102  13     42.00
WA420       1102  14     40.00
WA420       1102  15     45.00
WA420       1102  16     47.00
WA420       1102  17     37.00
WA420       1102  18     45.00
WA420       1102  19     47.00
WA420       1102  20     58.00
WA420       1102  21     53.00
WA420       1102  22     45.00
WA420       1102  23     41.00
WA420       1102  24     42.00
WA420       1102  25     46.00
WA420       1102  26     53.00
WA420       1102  27     55.00
WA420       1102  28     52.00
WA420       1102  29     55.00
WA420       1102  30     53.00
WA420       1202   1     42.00
WA420       1202   2     42.00
WA420       1202   3     40.00
WA420       1202   4     35.00
WA420       1202   5     39.00
WA420       1202   6     40.00
WA420       1202   7     43.00
WA420       1202   8     38.00
WA420       1202   9     35.00
WA420       1202  10     34.00
WA420       1202  11     42.00
WA420       1202  12     43.00
WA420       1202  13     40.00
WA420       1202  14     46.00
WA420       1202  15     39.00
WA420       1202  16     35.00
WA420       1202  17     31.00
WA420       1202  18     32.00
WA420       1202  19     31.00
WA420       1202  20     33.00
WA420       1202  21     33.00
WA420       1202  22     35.00
WA420       1202  23     32.00
WA420       1202  24     29.00
WA420       1202  25     35.00
WA420       1202  26     32.00
WA420       1202  27     38.00
WA420       1202  28     34.00
WA420       1202  29     28.00
WA420       1202  30     32.00
WA420       1202  31     32.00
WA420       0103   1     36.00
WA420       0103   2     44.00
WA420       0103   3     42.00
WA420       0103   4     39.00
WA420       0103   5     43.00
WA420       0103   6     43.00
WA420       0103   7     44.00
WA420       0103   8     47.00
WA420       0103   9     42.00
WA420       0103  10     33.00
WA420       0103  11     36.00
WA420       0103  12     37.00
WA420       0103  13     39.00
WA420       0103  14     35.00
WA420       0103  15     38.00
WA420       0103  16     39.00
WA420       0103  17     52.00
WA420       0103  18     42.00
WA420       0103  19     37.00
WA420       0103  20     43.00
WA420       0103  21     37.00
WA420       0103  22     38.00
WA420       0103  23     40.00
WA420       0103  24     43.00
WA420       0103  25     47.00
WA420       0103  26     48.00
WA420       0103  27     37.00
WA420       0103  28     38.00
WA420       0103  29     40.00
WA420       0103  30     47.00
WA420       0103  31     46.00
WA420       0203   1     35.00
WA420       0203   2     34.00
WA420       0203   3     32.00
WA420       0203   4     31.00
WA420       0203   5     33.00
WA420       0203   6     40.00
WA420       0203   7     41.00
WA420       0203   8     42.00
WA420       0203   9     42.00
WA420       0203  10     36.00
WA420       0203  11     47.00
WA420       0203  12     47.00
WA420       0203  13     44.00
WA420       0203  14     41.00
WA420       0203  15     39.00
WA420       0203  16     36.00
WA420       0203  17     34.00
WA420       0203  18     36.00
WA420       0203  19     36.00
WA420       0203  20     38.00
WA420       0203  21     37.00
WA420       0203  22     32.00
WA420       0203  23     29.00
WA420       0203  24     29.00
WA420       0203  25     39.00
WA420       0203  26     38.00
WA420       0203  27     38.00
WA420       0203  28     33.00
WA420       0303   1     37.00
WA420       0303   2     32.00
WA420       0303   3     34.00
WA420       0303   4     34.00
WA420       0303   5     32.00
WA420       0303   6     29.00
WA420       0303   7     29.00
WA420       0303   8     33.00
WA420       0303   9     38.00
WA420       0303  10     40.00
WA420       0303  11     39.00
WA420       0303  12     43.00
WA420       0303  13     49.00
WA420       0303  14     46.00
WA420       0303  15     46.00
WA420       0303  16     39.00
WA420       0303  17     37.00
WA420       0303  18     38.00
WA420       0303  19     42.00
WA420       0303  20     37.00
WA420       0303  21     40.00
WA420       0303  22     39.00
WA420       0303  23     34.00
WA420       0303  24     37.00
WA420       0303  25     38.00
WA420       0303  26     33.00
WA420       0303  27     38.00
WA420       0303  28     46.00
WA420       0303  29     54.00
WA420       0303  30     61.00
WA420       0303  31     43.00
WA420       0403   1     35.00
WA420       0403   2     36.00
WA420       0403   3     34.00
WA420       0403   4     36.00
WA420       0403   5     33.00
WA420       0403   6     37.00
WA420       0403   7     42.00
WA420       0403   8     56.00
WA420       0403   9     44.00
WA420       0403  10     48.00
WA420       0403  11     47.00
WA420       0403  12     49.00
WA420       0403  13     44.00
WA420       0403  14     44.00
WA420       0403  15     45.00
WA420       0403  16     42.00
WA420       0403  17     36.00
WA420       0403  18     37.00
WA420       0403  19     48.00
WA420       0403  20     57.00
WA420       0403  21     40.00
WA420       0403  22     38.00
WA420       0403  23     43.00
WA420       0403  24     36.00
WA420       0403  25     45.00
WA420       0403  26     38.00
WA420       0403  27     50.00
WA420       0403  28     56.00
WA420       0403  29     50.00
WA420       0403  30     46.00
WA420       0503   1     52.00
WA420       0503   2     53.00
WA420       0503   3     42.00
WA420       0503   4     40.00
WA420       0503   5     37.00
WA420       0503   6     39.00
WA420       0503   7     44.00
WA420       0503   8     46.00
WA420       0503   9     46.00
WA420       0503  10     51.00
WA420       0503  11     54.00
WA420       0503  12     49.00
WA420       0503  13     61.00
WA420       0503  14     47.00
WA420       0503  15     38.00
WA420       0503  16     35.00
WA420       0503  17     37.00
WA420       0503  18     41.00
WA420       0503  19     55.00
WA420       0503  20     52.00
WA420       0503  21     52.00
WA420       0503  22     56.00
WA420       0503  23     74.00
WA420       0503  24     71.00
WA420       0503  25     47.00
WA420       0503  26     60.00
WA420       0503  27     71.00
WA420       0503  28     63.00
WA420       0503  29     70.00
WA420       0503  30     63.00
WA420       0503  31     56.00
WA420       0603   1     58.00
WA420       0603   2     56.00
WA420       0603   3     65.00
WA420       0603   4     77.00
WA420       0603   5     83.00
WA420       0603   6     87.00
WA420       0603   7     84.00
WA420       0603   8     67.00
WA420       0603   9     49.00
WA420       0603  10     46.00
WA420       0603  11     61.00
WA420       0603  12     64.00
WA420       0603  13     49.00
WA420       0603  14     55.00
WA420       0603  15     64.00
WA420       0603  16     72.00
WA420       0603  17     80.00
WA420       0603  18     53.00
WA420       0603  19     46.00
WA420       0603  20     43.00
WA420       0603  21     43.00
WA420       0603  22     49.00
WA420       0603  23     49.00
WA420       0603  24     55.00
WA420       0603  25     69.00
WA420       0603  26     75.00
WA420       0603  27     74.00
WA420       0603  28     84.00
WA420       0603  29     85.00
WA420       0603  30     57.00
WA420       0703   1     58.00
WA420       0703   2     62.00
WA420       0703   3     63.00
WA420       0703   4     66.00
WA420       0703   5     61.00
WA420       0703   6     67.00
WA420       0703   7     70.00
WA420       0703   8     53.00
WA420       0703   9     73.00
WA420       0703  10     85.00
WA420       0703  11     75.00
WA420       0703  12     74.00
WA420       0703  13     55.00
WA420       0703  14     64.00
WA420       0703  15     66.00
WA420       0703  16     59.00
WA420       0703  17     70.00
WA420       0703  18     78.00
WA420       0703  19     80.00
WA420       0703  20     70.00
WA420       0703  21     78.00
WA420       0703  22     78.00
WA420       0703  23     72.00
WA420       0703  24     69.00
WA420       0703  25     70.00
WA420       0703  26     70.00
WA420       0703  27     76.00
WA420       0703  28     82.00
WA420       0703  29     85.00
WA420       0703  30     84.00
WA420       0703  31     75.00
WA420       0803   1     71.00
WA420       0803   2     67.00
WA420       0803   3     64.00
WA420       0803   4     72.00
WA420       0803   5     70.00
WA420       0803   6     64.00
WA420       0803   7     65.00
WA420       0803   8     68.00
WA420       0803   9     70.00
WA420       0803  10     63.00
WA420       0803  11     60.00
WA420       0803  12     61.00
WA420       0803  13     67.00
WA420       0803  14     81.00
WA420       0803  15     77.00
WA420       0803  16     56.00
WA420       0803  17     68.00
WA420       0803  18     74.00
WA420       0803  19     65.00
WA420       0803  20     71.00
WA420       0803  21     77.00
WA420       0803  22     62.00
WA420       0803  23     58.00
WA420       0803  24     67.00
WA420       0803  25     78.00
WA420       0803  26     56.00
WA420       0803  27     57.00
WA420       0803  28     70.00
WA420       0803  29     75.00
WA420       0803  30     80.00
WA420       0803  31     70.00
WA420       0903   1     71.00
WA420       0903   2     84.00
WA420       0903   3     86.00
WA420       0903   4     78.00
WA420       0903   5     78.00
WA420       0903   6     76.00
WA420       0903   7     54.00
WA420       0903   8     49.00
WA420       0903   9     55.00
WA420       0903  10     51.00
WA420       0903  11     54.00
WA420       0903  12     50.00
WA420       0903  13     64.00
WA420       0903  14     58.00
WA420       0903  15     51.00
WA420       0903  16     41.00
WA420       0903  17     49.00
WA420       0903  18     58.00
WA420       0903  19     51.00
WA420       0903  20     54.00
WA420       0903  21     58.00
WA420       0903  22     66.00
WA420       0903  23     62.00
WA420       0903  24     73.00
WA420       0903  25     63.00
WA420       0903  26     68.00
WA420       0903  27     77.00
WA420       0903  28     79.00
WA420       0903  29     71.00
WA420       0903  30     68.00
WA420       1003   1     67.00
WA420       1003   2     63.00
WA420       1003   3     75.00
WA420       1003   4     65.00
WA420       1003   5     60.00
WA420       1003   6     66.00
WA420       1003   7     50.00
WA420       1003   8     48.00
WA420       1003   9     41.00
WA420       1003  10     43.00
WA420       1003  11     43.00
WA420       1003  12     42.00
WA420       1003  13     48.00
WA420       1003  14     44.00
WA420       1003  15     44.00
WA420       1003  16     56.00
WA420       1003  17     62.00
WA420       1003  18     59.00
WA420       1003  19     52.00
WA420       1003  20     57.00
WA420       1003  21     67.00
WA420       1003  22     64.00
WA420       1003  23     44.00
WA420       1003  24     49.00
WA420       1003  25     56.00
WA420       1003  26     66.00
WA420       1003  27     54.00
WA420       1003  28     50.00
WA420       1003  29     36.00
WA420       1003  30     31.00
WA420       1003  31     31.00
WA420       1103   1     34.00
WA420       1103   2     29.00
WA420       1103   3     33.00
WA420       1103   4     30.00
WA420       1103   5     31.00
WA420       1103   6     34.00
WA420       1103   7     36.00
WA420       1103   8     42.00
WA420       1103   9     47.00
WA420       1103  10     40.00
WA420       1103  11     40.00
WA420       1103  12     44.00
WA420       1103  13     48.00
WA420       1103  14     43.00
WA420       1103  15     39.00
WA420       1103  16     36.00
WA420       1103  17     42.00
WA420       1103  18     50.00
WA420       1103  19     49.00
WA420       1103  20     29.00
WA420       1103  21     27.00
WA420       1103  22     27.00
WA420       1103  23     33.00
WA420       1103  24     30.00
WA420       1103  25     31.00
WA420       1103  26     31.00
WA420       1103  27     34.00
WA420       1103  28     41.00
WA420       1103  29     40.00
WA420       1103  30     38.00
WA420       1203   1     37.00
WA420       1203   2     38.00
WA420       1203   3     31.00
WA420       1203   4     35.00
WA420       1203   5     40.00
WA420       1203   6     39.00
WA420       1203   7     32.00
WA420       1203   8     32.00
WA420       1203   9     31.00
WA420       1203  10     29.00
WA420       1203  11     33.00
WA420       1203  12     32.00
WA420       1203  13     33.00
WA420       1203  14     31.00
WA420       1203  15     31.00
WA420       1203  16     36.00
WA420       1203  17     39.00
WA420       1203  18     40.00
WA420       1203  19     42.00
