$ Get data for 912:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:36:44 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA912           Skookum Creek
WA912       1210  22     39.00
WA912       1210  23     41.00
WA912       1210  24     43.00
WA912       1210  25     46.00
WA912       1210  26     37.00
WA912       1210  27     37.00
WA912       1210  28     38.00
WA912       1210  29     28.00
WA912       1210  30     23.00
WA912       1210  31     30.00
WA912       0111   1     34.00
WA912       0111   2     37.00
WA912       0111   3     39.00
WA912       0111   4     38.00
WA912       0111   5     39.00
WA912       0111   6     40.00
WA912       0111   7     40.00
WA912       0111   8     34.00
WA912       0111   9     33.00
WA912       0111  10     26.00
WA912       0111  11     29.00
WA912       0111  12     39.00
WA912       0111  13     43.00
WA912       0111  14     44.00
WA912       0111  15     44.00
WA912       0111  16     45.00
WA912       0111  17     42.00
WA912       0111  18     33.00
WA912       0111  19     32.00
WA912       0111  20     37.00
WA912       0111  21     40.00
WA912       0111  22     42.00
WA912       0111  23     41.00
WA912       0111  24     44.00
WA912       0111  25     47.00
WA912       0111  26     53.00
WA912       0111  27     55.00
WA912       0111  28     47.00
WA912       0111  29     39.00
WA912       0111  30     37.00
WA912       0111  31     37.00
WA912       0211   1     37.00
WA912       0211   2     47.00
WA912       0211   3     46.00
WA912       0211   4     41.00
WA912       0211   5     37.00
WA912       0211   6     40.00
WA912       0211   7     37.00
WA912       0211   8     35.00
WA912       0211   9     35.00
WA912       0211  10     43.00
WA912       0211  11     44.00
WA912       0211  12     43.00
WA912       0211  13     43.00
WA912       0211  14     42.00
WA912       0211  15     37.00
WA912       0211  16     36.00
WA912       0211  17     36.00
WA912       0211  18     37.00
WA912       0211  19     37.00
WA912       0211  20     34.00
WA912       0211  21     36.00
WA912       0211  22     30.00
WA912       0211  23     27.00
WA912       0211  24     25.00
WA912       0211  25     26.00
WA912       0211  26     27.00
WA912       0211  27     31.00
WA912       0211  28     31.00
WA912       0311   1     39.00
WA912       0311   2     40.00
WA912       0311   3     35.00
WA912       0311   4     43.00
WA912       0311   5     38.00
WA912       0311   6     39.00
WA912       0311   7     35.00
WA912       0311   8     39.00
WA912       0311   9     41.00
WA912       0311  10     42.00
WA912       0311  11     40.00
WA912       0311  12     39.00
WA912       0311  13     40.00
WA912       0311  14     41.00
WA912       0311  15     42.00
WA912       0311  16     37.00
WA912       0311  17     47.00
WA912       0311  18     39.00
WA912       0311  19     48.00
WA912       0311  20     43.00
WA912       0311  21     41.00
WA912       0311  22     44.00
WA912       0311  23     47.00
WA912       0311  24     49.00
WA912       0311  25     53.00
WA912       0311  26     44.00
WA912       0311  27     45.00
WA912       0311  28     42.00
WA912       0311  29     38.00
WA912       0311  30     42.00
WA912       0311  31     44.00
WA912       0411   1     41.00
WA912       0411   2     39.00
WA912       0411   3     38.00
WA912       0411   4     36.00
WA912       0411   5     34.00
WA912       0411   6   -999.00
WA912       0411   7     40.00
WA912       0411   8     47.00
WA912       0411   9     42.00
WA912       0411  10     41.00
WA912       0411  11     38.00
WA912       0411  12     48.00
WA912       0411  13     42.00
WA912       0411  14     37.00
WA912       0411  15     46.00
WA912       0411  16   -999.00
WA912       0411  17     41.00
WA912       0411  18     38.00
WA912       0411  19     45.00
WA912       0411  20     46.00
WA912       0411  21     40.00
WA912       0411  22     49.00
WA912       0411  23     55.00
WA912       0411  24     47.00
WA912       0411  25     39.00
WA912       0411  26     45.00
WA912       0411  27     41.00
WA912       0411  28     41.00
WA912       0411  29     43.00
WA912       0411  30     46.00
WA912       0511   1     54.00
WA912       0511   2     50.00
WA912       0511   3     46.00
WA912       0511   4     56.00
WA912       0511   5     49.00
WA912       0511   6     41.00
WA912       0511   7     43.00
WA912       0511   8     45.00
WA912       0511   9     44.00
WA912       0511  10     54.00
WA912       0511  11     49.00
WA912       0511  12     51.00
WA912       0511  13     59.00
WA912       0511  14     61.00
WA912       0511  15     43.00
WA912       0511  16     38.00
WA912       0511  17     53.00
WA912       0511  18     55.00
WA912       0511  19     57.00
WA912       0511  20     62.00
WA912       0511  21     45.00
WA912       0511  22     44.00
WA912       0511  23     44.00
WA912       0511  24     51.00
WA912       0511  25     52.00
WA912       0511  26     45.00
WA912       0511  27     45.00
WA912       0511  28     48.00
WA912       0511  29     44.00
WA912       0511  30     45.00
WA912       0511  31     53.00
WA912       0611   1     46.00
WA912       0611   2     43.00
WA912       0611   3     62.00
WA912       0611   4     66.00
WA912       0611   5     65.00
WA912       0611   6     62.00
WA912       0611   7     46.00
WA912       0611   8     47.00
WA912       0611   9     52.00
WA912       0611  10     48.00
WA912       0611  11     48.00
WA912       0611  12     58.00
WA912       0611  13     49.00
WA912       0611  14     50.00
WA912       0611  15     47.00
WA912       0611  16     49.00
WA912       0611  17     58.00
WA912       0611  18     47.00
WA912       0611  19     47.00
WA912       0611  20     53.00
WA912       0611  21     67.00
WA912       0611  22     62.00
WA912       0611  23     48.00
WA912       0611  24     50.00
WA912       0611  25     53.00
WA912       0611  26     64.00
WA912       0611  27   -999.00
WA912       0611  28     61.00
WA912       0611  29     51.00
WA912       0611  30     46.00
WA912       0711   1     64.00
WA912       0711   2     72.00
WA912       0711   3     54.00
WA912       0711   4     66.00
WA912       0711   5     71.00
WA912       0711   6     73.00
WA912       0711   7     58.00
WA912       0711   8     53.00
WA912       0711   9     60.00
WA912       0711  10     63.00
WA912       0711  11     62.00
WA912       0711  12     52.00
WA912       0711  13     57.00
WA912       0711  14     49.00
WA912       0711  15     61.00
WA912       0711  16     60.00
WA912       0711  17     61.00
WA912       0711  18     59.00
WA912       0711  19     53.00
WA912       0711  20     56.00
WA912       0711  21     53.00
WA912       0711  22     59.00
WA912       0711  23     70.00
WA912       0711  24     78.00
WA912       0711  25     62.00
WA912       0711  26     52.00
WA912       0711  27     59.00
WA912       0711  28     68.00
WA912       0711  29     65.00
WA912       0711  30     70.00
WA912       0711  31     56.00
WA912       0811   1     67.00
WA912       0811   2     67.00
WA912       0811   3     70.00
WA912       0811   4     68.00
WA912       0811   5     61.00
WA912       0811   6     64.00
WA912       0811   7     64.00
WA912       0811   8     56.00
WA912       0811   9     51.00
WA912       0811  10     54.00
WA912       0811  11     64.00
WA912       0811  12     66.00
WA912       0811  13     57.00
WA912       0811  14     58.00
WA912       0811  15     60.00
WA912       0811  16     66.00
WA912       0811  17     67.00
WA912       0811  18     61.00
WA912       0811  19     66.00
WA912       0811  20     78.00
WA912       0811  21     77.00
WA912       0811  22     64.00
WA912       0811  23     63.00
WA912       0811  24     71.00
WA912       0811  25     72.00
WA912       0811  26     72.00
WA912       0811  27     71.00
WA912       0811  28     70.00
WA912       0811  29     59.00
WA912       0811  30     55.00
WA912       0811  31     49.00
WA912       0911   1     61.00
WA912       0911   2     59.00
WA912       0911   3     72.00
WA912       0911   4     73.00
WA912       0911   5     70.00
WA912       0911   6     72.00
WA912       0911   7     82.00
WA912       0911   8     79.00
WA912       0911   9     74.00
WA912       0911  10     78.00
WA912       0911  11     82.00
WA912       0911  12     68.00
WA912       0911  13     58.00
WA912       0911  14     52.00
WA912       0911  15     49.00
WA912       0911  16     54.00
WA912       0911  17     51.00
WA912       0911  18     54.00
WA912       0911  19     55.00
WA912       0911  20     67.00
WA912       0911  21     68.00
WA912       0911  22     62.00
WA912       0911  23     70.00
WA912       0911  24     74.00
WA912       0911  25     58.00
WA912       0911  26     51.00
WA912       0911  27     49.00
WA912       0911  28     57.00
WA912       0911  29     67.00
WA912       0911  30     64.00
WA912       1011   1     49.00
WA912       1011   2     56.00
WA912       1011   3     49.00
WA912       1011   4     53.00
WA912       1011   5     48.00
WA912       1011   6     45.00
WA912       1011   7     46.00
WA912       1011   8     53.00
WA912       1011   9     49.00
WA912       1011  10     49.00
WA912       1011  11     45.00
WA912       1011  12     47.00
WA912       1011  13     49.00
WA912       1011  14     46.00
WA912       1011  15     51.00
WA912       1011  16     49.00
WA912       1011  17     54.00
WA912       1011  18     61.00
WA912       1011  19     57.00
WA912       1011  20     47.00
WA912       1011  21     47.00
WA912       1011  22     50.00
WA912       1011  23     46.00
WA912       1011  24     42.00
WA912       1011  25     44.00
WA912       1011  26     44.00
WA912       1011  27     49.00
WA912       1011  28     49.00
WA912       1011  29     46.00
WA912       1011  30     49.00
WA912       1011  31     40.00
WA912       1111   1     44.00
WA912       1111   2     51.00
WA912       1111   3     40.00
WA912       1111   4     34.00
WA912       1111   5     38.00
WA912       1111   6     40.00
WA912       1111   7     37.00
WA912       1111   8     42.00
WA912       1111   9     48.00
WA912       1111  10     50.00
WA912       1111  11     46.00
WA912       1111  12     38.00
WA912       1111  13     36.00
WA912       1111  14     36.00
WA912       1111  15     35.00
WA912       1111  16     41.00
WA912       1111  17     39.00
WA912       1111  18     32.00
WA912       1111  19     34.00
WA912       1111  20     34.00
WA912       1111  21     38.00
WA912       1111  22     45.00
WA912       1111  23     44.00
WA912       1111  24     35.00
WA912       1111  25     37.00
WA912       1111  26     51.00
WA912       1111  27     50.00
WA912       1111  28     37.00
WA912       1111  29     42.00
WA912       1111  30     37.00
WA912       1211   1     45.00
WA912       1211   2     34.00
WA912       1211   3     34.00
WA912       1211   4     41.00
WA912       1211   5     39.00
WA912       1211   6     43.00
WA912       1211   7     38.00
WA912       1211   8     45.00
WA912       1211   9     55.00
WA912       1211  10     50.00
WA912       1211  11     32.00
WA912       1211  12     35.00
WA912       1211  13     39.00
WA912       1211  14     39.00
WA912       1211  15     37.00
WA912       1211  16     44.00
WA912       1211  17     53.00
WA912       1211  18     45.00
WA912       1211  19     41.00
WA912       1211  20     38.00
WA912       1211  21     33.00
WA912       1211  22     45.00
WA912       1211  23     41.00
WA912       1211  24     50.00
WA912       1211  25     51.00
WA912       1211  26     35.00
WA912       1211  27     43.00
WA912       1211  28     44.00
WA912       1211  29     41.00
WA912       1211  30     41.00
WA912       1211  31     33.00
WA912       0112   1     49.00
WA912       0112   2     53.00
WA912       0112   3     48.00
WA912       0112   4     49.00
WA912       0112   5     38.00
WA912       0112   6     33.00
WA912       0112   7     38.00
WA912       0112   8     47.00
WA912       0112   9     46.00
WA912       0112  10     33.00
WA912       0112  11     43.00
WA912       0112  12     49.00
WA912       0112  13     48.00
