$ Get data for 910:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:50:53 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA910           Elbow Lake
WA910       0215   7     44.00
WA910       0215   8     47.00
WA910       0215   9     45.00
WA910       0215  10     44.00
WA910       0215  11     51.00
WA910       0215  12     48.00
WA910       0215  13     58.00
WA910       0215  14     47.00
WA910       0215  15     48.00
WA910       0215  16     49.00
WA910       0215  17     53.00
WA910       0215  18     48.00
WA910       0215  19     41.00
WA910       0215  20     43.00
WA910       0215  21     46.00
WA910       0215  22     47.00
WA910       0215  23     50.00
WA910       0215  24     46.00
WA910       0215  25     40.00
WA910       0215  26     41.00
WA910       0215  27     42.00
WA910       0215  28     47.00
WA910       0315   1     45.00
WA910       0315   2     46.00
WA910       0315   3     43.00
WA910       0315   4     46.00
WA910       0315   5     49.00
WA910       0315   6     54.00
WA910       0315   7     55.00
WA910       0315   8     58.00
WA910       0315   9     56.00
WA910       0315  10     64.00
WA910       0315  11     48.00
WA910       0315  12     51.00
WA910       0315  13     61.00
WA910       0315  14     46.00
WA910       0315  15     40.00
WA910       0315  16     49.00
WA910       0315  17     48.00
WA910       0315  18     50.00
WA910       0315  19     42.00
WA910       0315  20     47.00
WA910       0315  21     43.00
WA910       0315  22     45.00
WA910       0315  23     43.00
WA910       0315  24     45.00
WA910       0315  25     45.00
WA910       0315  26     58.00
WA910       0315  27     60.00
WA910       0315  28     46.00
WA910       0315  29     44.00
WA910       0315  30     51.00
WA910       0315  31     44.00
WA910       0415   1     40.00
WA910       0415   2     42.00
WA910       0415   3     40.00
WA910       0415   4     44.00
WA910       0415   5     49.00
WA910       0415   6     45.00
WA910       0415   7     47.00
WA910       0415   8     51.00
WA910       0415   9     57.00
WA910       0415  10     47.00
WA910       0415  11     39.00
WA910       0415  12     41.00
WA910       0415  13     41.00
WA910       0415  14     42.00
WA910       0415  15     48.00
WA910       0415  16     58.00
WA910       0415  17     61.00
WA910       0415  18     62.00
WA910       0415  19     65.00
WA910       0415  20     68.00
WA910       0415  21     58.00
WA910       0415  22     42.00
WA910       0415  23     41.00
WA910       0415  24     42.00
WA910       0415  25     44.00
WA910       0415  26     51.00
WA910       0415  27     61.00
WA910       0415  28     56.00
WA910       0415  29     47.00
WA910       0415  30     48.00
WA910       0515   1     57.00
WA910       0515   2     57.00
WA910       0515   3     63.00
WA910       0515   4     60.00
WA910       0515   5     43.00
WA910       0515   6     50.00
WA910       0515   7     62.00
WA910       0515   8     67.00
WA910       0515   9     71.00
WA910       0515  10     67.00
WA910       0515  11     53.00
WA910       0515  12     62.00
WA910       0515  13     46.00
WA910       0515  14     57.00
WA910       0515  15     56.00
WA910       0515  16     50.00
WA910       0515  17     66.00
WA910       0515  18     68.00
WA910       0515  19     68.00
WA910       0515  20     72.00
WA910       0515  21     74.00
WA910       0515  22     68.00
WA910       0515  23     53.00
WA910       0515  24     59.00
WA910       0515  25     51.00
WA910       0515  26     53.00
WA910       0515  27     68.00
WA910       0515  28     75.00
WA910       0515  29     75.00
WA910       0515  30     71.00
WA910       0515  31     70.00
WA910       0615   1     62.00
WA910       0615   2     48.00
WA910       0615   3     51.00
WA910       0615   4     61.00
WA910       0615   5     74.00
WA910       0615   6     78.00
WA910       0615   7     80.00
WA910       0615   8     82.00
WA910       0615   9     77.00
WA910       0615  10     72.00
WA910       0615  11     69.00
WA910       0615  12     59.00
WA910       0615  13     65.00
WA910       0615  14     73.00
WA910       0615  15     78.00
WA910       0615  16     70.00
WA910       0615  17     69.00
WA910       0615  18     68.00
WA910       0615  19     63.00
WA910       0615  20     66.00
WA910       0615  21     71.00
WA910       0615  22     69.00
WA910       0615  23     72.00
WA910       0615  24     71.00
WA910       0615  25     80.00
WA910       0615  26     85.00
WA910       0615  27     88.00
WA910       0615  28     85.00
WA910       0615  29     80.00
WA910       0615  30     80.00
WA910       0715   1     85.00
WA910       0715   2     87.00
WA910       0715   3     84.00
WA910       0715   4     83.00
WA910       0715   5     87.00
WA910       0715   6     83.00
WA910       0715   7     76.00
WA910       0715   8     83.00
WA910       0715   9     84.00
WA910       0715  10     69.00
WA910       0715  11     55.00
WA910       0715  12     63.00
WA910       0715  13     62.00
WA910       0715  14     69.00
WA910       0715  15     65.00
WA910       0715  16     68.00
WA910       0715  17     74.00
WA910       0715  18     83.00
WA910       0715  19     87.00
WA910       0715  20     76.00
WA910       0715  21     64.00
WA910       0715  22     64.00
WA910       0715  23     69.00
WA910       0715  24     54.00
WA910       0715  25     54.00
WA910       0715  26     52.00
WA910       0715  27     60.00
WA910       0715  28     71.00
WA910       0715  29     80.00
WA910       0715  30     86.00
WA910       0715  31     88.00
WA910       0815   1     85.00
WA910       0815   2     83.00
WA910       0815   3     77.00
WA910       0815   4     72.00
WA910       0815   5     53.00
WA910       0815   6     60.00
WA910       0815   7     71.00
WA910       0815   8     71.00
WA910       0815   9     72.00
WA910       0815  10     79.00
WA910       0815  11     82.00
WA910       0815  12     82.00
WA910       0815  13     82.00
WA910       0815  14     64.00
WA910       0815  15     53.00
WA910       0815  16     68.00
WA910       0815  17     74.00
WA910       0815  18     82.00
WA910       0815  19     79.00
WA910       0815  20     60.00
WA910       0815  21     60.00
WA910       0815  22     69.00
WA910       0815  23     76.00
WA910       0815  24     69.00
WA910       0815  25     71.00
WA910       0815  26     74.00
WA910       0815  27     74.00
WA910       0815  28     63.00
WA910       0815  29     54.00
WA910       0815  30     53.00
WA910       0815  31     51.00
WA910       0915   1     52.00
WA910       0915   2     52.00
WA910       0915   3     48.00
WA910       0915   4     58.00
WA910       0915   5     57.00
WA910       0915   6     55.00
WA910       0915   7     57.00
WA910       0915   8     53.00
WA910       0915   9     67.00
WA910       0915  10     72.00
WA910       0915  11     80.00
WA910       0915  12     75.00
WA910       0915  13     62.00
WA910       0915  14     54.00
WA910       0915  15     51.00
WA910       0915  16     58.00
WA910       0915  17     52.00
WA910       0915  18     51.00
WA910       0915  19     53.00
WA910       0915  20     56.00
WA910       0915  21     54.00
WA910       0915  22     56.00
WA910       0915  23     60.00
WA910       0915  24     60.00
WA910       0915  25     49.00
WA910       0915  26     49.00
WA910       0915  27     55.00
WA910       0915  28     65.00
WA910       0915  29     67.00
WA910       0915  30     67.00
WA910       1015   1     63.00
WA910       1015   2     52.00
WA910       1015   3     62.00
WA910       1015   4     65.00
WA910       1015   5     68.00
WA910       1015   6     62.00
WA910       1015   7     52.00
WA910       1015   8     61.00
WA910       1015   9     60.00
WA910       1015  10     54.00
WA910       1015  11     52.00
WA910       1015  12     50.00
WA910       1015  13     55.00
WA910       1015  14     58.00
WA910       1015  15     72.00
WA910       1015  16     72.00
WA910       1015  17     63.00
WA910       1015  18     50.00
WA910       1015  19     54.00
WA910       1015  20     54.00
WA910       1015  21     57.00
WA910       1015  22     51.00
WA910       1015  23     51.00
WA910       1015  24     53.00
WA910       1015  25     59.00
WA910       1015  26     48.00
WA910       1015  27     55.00
WA910       1015  28     49.00
WA910       1015  29     48.00
WA910       1015  30     49.00
WA910       1015  31     50.00
WA910       1115   1     42.00
WA910       1115   2     44.00
WA910       1115   3     42.00
WA910       1115   4     39.00
WA910       1115   5     42.00
WA910       1115   6     43.00
WA910       1115   7     44.00
WA910       1115   8     42.00
WA910       1115   9     42.00
WA910       1115  10     37.00
WA910       1115  11     40.00
WA910       1115  12     38.00
WA910       1115  13     46.00
WA910       1115  14     36.00
WA910       1115  15     35.00
WA910       1115  16     34.00
WA910       1115  17     48.00
WA910       1115  18     35.00
WA910       1115  19     37.00
WA910       1115  20     41.00
WA910       1115  21     44.00
WA910       1115  22     46.00
WA910       1115  23     41.00
WA910       1115  24     35.00
WA910       1115  25     38.00
WA910       1115  26     44.00
WA910       1115  27     45.00
WA910       1115  28     49.00
WA910       1115  29     48.00
WA910       1115  30     45.00
WA910       1215   1     43.00
WA910       1215   2     44.00
WA910       1215   3     43.00
WA910       1215   4     37.00
WA910       1215   5     37.00
WA910       1215   6     39.00
WA910       1215   7     41.00
WA910       1215   8     48.00
WA910       1215   9     42.00
WA910       1215  10     40.00
WA910       1215  11     36.00
WA910       1215  12     35.00
WA910       1215  13     35.00
WA910       1215  14     37.00
WA910       1215  15     33.00
WA910       1215  16     32.00
WA910       1215  17     34.00
WA910       1215  18     35.00
WA910       1215  19     34.00
WA910       1215  20     36.00
WA910       1215  21     34.00
WA910       1215  22     34.00
WA910       1215  23     31.00
WA910       1215  24     34.00
WA910       1215  25     32.00
WA910       1215  26     33.00
WA910       1215  27     33.00
WA910       1215  28     36.00
WA910       1215  29     34.00
WA910       1215  30     28.00
WA910       1215  31     34.00
WA910       0116   1     37.00
WA910       0116   2     38.00
WA910       0116   3     37.00
WA910       0116   4     36.00
WA910       0116   5     37.00
WA910       0116   6     46.00
WA910       0116   7     40.00
WA910       0116   8     42.00
WA910       0116   9     43.00
WA910       0116  10     44.00
WA910       0116  11     43.00
WA910       0116  12     40.00
WA910       0116  13     40.00
WA910       0116  14     37.00
WA910       0116  15     36.00
WA910       0116  16     39.00
WA910       0116  17     39.00
WA910       0116  18     38.00
WA910       0116  19     39.00
WA910       0116  20     36.00
WA910       0116  21     45.00
WA910       0116  22     44.00
WA910       0116  23     37.00
WA910       0116  24     38.00
WA910       0116  25     40.00
WA910       0116  26     45.00
WA910       0116  27     46.00
WA910       0116  28     46.00
WA910       0116  29     35.00
WA910       0116  30     35.00
WA910       0116  31     34.00
WA910       0216   1     36.00
WA910       0216   2     38.00
WA910       0216   3     36.00
WA910       0216   4     39.00
WA910       0216   5     43.00
WA910       0216   6     40.00
WA910       0216   7     44.00
WA910       0216   8     59.00
WA910       0216   9     64.00
WA910       0216  10     52.00
WA910       0216  11     49.00
WA910       0216  12     45.00
WA910       0216  13     37.00
WA910       0216  14     42.00
WA910       0216  15     40.00
WA910       0216  16     44.00
WA910       0216  17     46.00
WA910       0216  18     37.00
WA910       0216  19     36.00
WA910       0216  20     42.00
WA910       0216  21     38.00
WA910       0216  22     42.00
WA910       0216  23     47.00
WA910       0216  24     53.00
WA910       0216  25     58.00
WA910       0216  26     57.00
WA910       0216  27     46.00
WA910       0216  28     39.00
