$ Get data for 776:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:37:51 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA776           Spencer Meadow
WA776       1106  23     33.00
WA776       1106  24     33.00
WA776       1106  25     31.00
WA776       1106  26     35.00
WA776       1106  27     27.00
WA776       1106  28     26.00
WA776       1106  29     27.00
WA776       1106  30     33.00
WA776       1206   1     35.00
WA776       1206   2     34.00
WA776       1206   3     33.00
WA776       1206   4     37.00
WA776       1206   5     39.00
WA776       1206   6     46.00
WA776       1206   7     42.00
WA776       1206   8     45.00
WA776       1206   9     42.00
WA776       1206  10     39.00
WA776       1206  11     42.00
WA776       1206  12     37.00
WA776       1206  13     42.00
WA776       1206  14     45.00
WA776       1206  15     34.00
WA776       1206  16     27.00
WA776       1206  17     29.00
WA776       1206  18     33.00
WA776       1206  19     35.00
WA776       1206  20     37.00
WA776       1206  21     35.00
WA776       1206  22     33.00
WA776       1206  23     35.00
WA776       1206  24     37.00
WA776       1206  25     35.00
WA776       1206  26     38.00
WA776       1206  27     38.00
WA776       1206  28     29.00
WA776       1206  29     34.00
WA776       1206  30     35.00
WA776       1206  31     37.00
WA776       0107   1     40.00
WA776       0107   2     44.00
WA776       0107   3     36.00
WA776       0107   4     31.00
WA776       0107   5     31.00
WA776       0107   6     33.00
WA776       0107   7     39.00
WA776       0107   8     37.00
WA776       0107   9     41.00
WA776       0107  10     25.00
WA776       0107  11     23.00
WA776       0107  12     23.00
WA776       0107  13     25.00
WA776       0107  14     24.00
WA776       0107  15     26.00
WA776       0107  16     32.00
WA776       0107  17     32.00
WA776       0107  18     34.00
WA776       0107  19     35.00
WA776       0107  20     33.00
WA776       0107  21     36.00
WA776       0107  22     38.00
WA776       0107  23     41.00
WA776       0107  24     47.00
WA776       0107  25     42.00
WA776       0107  26     41.00
WA776       0107  27     35.00
WA776       0107  28     39.00
WA776       0107  29     46.00
WA776       0107  30     30.00
WA776       0107  31     34.00
WA776       0207   1     33.00
WA776       0207   2     46.00
WA776       0207   3     39.00
WA776       0207   4     48.00
WA776       0207   5     49.00
WA776       0207   6     48.00
WA776       0207   7     46.00
WA776       0207   8     40.00
WA776       0207   9     43.00
WA776       0207  10     41.00
WA776       0207  11     38.00
WA776       0207  12     40.00
WA776       0207  13     38.00
WA776       0207  14     38.00
WA776       0207  15     43.00
WA776       0207  16     43.00
WA776       0207  17     50.00
WA776       0207  18     36.00
WA776       0207  19     36.00
WA776       0207  20     34.00
WA776       0207  21     35.00
WA776       0207  22     35.00
WA776       0207  23     32.00
WA776       0207  24     35.00
WA776       0207  25     35.00
WA776       0207  26     38.00
WA776       0207  27     31.00
WA776       0207  28     28.00
WA776       0307   1     30.00
WA776       0307   2     35.00
WA776       0307   3     45.00
WA776       0307   4     47.00
WA776       0307   5     52.00
WA776       0307   6     56.00
WA776       0307   7     45.00
WA776       0307   8     36.00
WA776       0307   9     40.00
WA776       0307  10     44.00
WA776       0307  11     50.00
WA776       0307  12     47.00
WA776       0307  13     39.00
WA776       0307  14     38.00
WA776       0307  15     44.00
WA776       0307  16     58.00
WA776       0307  17     52.00
WA776       0307  18     47.00
WA776       0307  19     43.00
WA776       0307  20     36.00
WA776       0307  21     40.00
WA776       0307  22     46.00
WA776       0307  23     47.00
WA776       0307  24     46.00
WA776       0307  25     43.00
WA776       0307  26     46.00
WA776       0307  27     37.00
WA776       0307  28     43.00
WA776       0307  29     55.00
WA776       0307  30     52.00
WA776       0307  31     41.00
WA776       0407   1     36.00
WA776       0407   2     36.00
WA776       0407   3     47.00
WA776       0407   4     51.00
WA776       0407   5     58.00
WA776       0407   6     64.00
WA776       0407   7     50.00
WA776       0407   8     48.00
WA776       0407   9     39.00
WA776       0407  10     40.00
WA776       0407  11     41.00
WA776       0407  12     37.00
WA776       0407  13     47.00
WA776       0407  14     45.00
WA776       0407  15     45.00
WA776       0407  16     41.00
WA776       0407  17     41.00
WA776       0407  18     39.00
WA776       0407  19     45.00
WA776       0407  20     47.00
WA776       0407  21     43.00
WA776       0407  22     47.00
WA776       0407  23     54.00
WA776       0407  24     43.00
WA776       0407  25     41.00
WA776       0407  26     48.00
WA776       0407  27     53.00
WA776       0407  28     55.00
WA776       0407  29     51.00
WA776       0407  30     53.00
WA776       0507   1     47.00
WA776       0507   2     42.00
WA776       0507   3     41.00
WA776       0507   4     44.00
WA776       0507   5     48.00
WA776       0507   6     49.00
WA776       0507   7     67.00
WA776       0507   8     68.00
WA776       0507   9     60.00
WA776       0507  10     60.00
WA776       0507  11     65.00
WA776       0507  12     51.00
WA776       0507  13     49.00
WA776       0507  14     67.00
WA776       0507  15     73.00
WA776       0507  16     60.00
WA776       0507  17     57.00
WA776       0507  18     62.00
WA776       0507  19     50.00
WA776       0507  20     42.00
WA776       0507  21     47.00
WA776       0507  22     55.00
WA776       0507  23     60.00
WA776       0507  24     63.00
WA776       0507  25     67.00
WA776       0507  26     63.00
WA776       0507  27     49.00
WA776       0507  28     59.00
WA776       0507  29     72.00
WA776       0507  30     77.00
WA776       0507  31     76.00
WA776       0607   1     77.00
WA776       0607   2     78.00
WA776       0607   3     76.00
WA776       0607   4     64.00
WA776       0607   5     49.00
WA776       0607   6     50.00
WA776       0607   7     48.00
WA776       0607   8     57.00
WA776       0607   9     51.00
WA776       0607  10     50.00
WA776       0607  11     51.00
WA776       0607  12     62.00
WA776       0607  13     54.00
WA776       0607  14     60.00
WA776       0607  15     53.00
WA776       0607  16     48.00
WA776       0607  17     50.00
WA776       0607  18     58.00
WA776       0607  19     73.00
WA776       0607  20     74.00
WA776       0607  21     64.00
WA776       0607  22     55.00
WA776       0607  23     56.00
WA776       0607  24     48.00
WA776       0607  25     59.00
WA776       0607  26     74.00
WA776       0607  27     64.00
WA776       0607  28     59.00
WA776       0607  29     53.00
WA776       0607  30     64.00
WA776       0707   1     65.00
WA776       0707   2     67.00
WA776       0707   3     73.00
WA776       0707   4     83.00
WA776       0707   5     83.00
WA776       0707   6     73.00
WA776       0707   7     68.00
WA776       0707   8     69.00
WA776       0707   9     78.00
WA776       0707  10     87.00
WA776       0707  11     88.00
WA776       0707  12     79.00
WA776       0707  13     70.00
WA776       0707  14     78.00
WA776       0707  15     70.00
WA776       0707  16     68.00
WA776       0707  17     63.00
WA776       0707  18     58.00
WA776       0707  19     60.00
WA776       0707  20     56.00
WA776       0707  21     59.00
WA776       0707  22     69.00
WA776       0707  23     68.00
WA776       0707  24     65.00
WA776       0707  25     74.00
WA776       0707  26     71.00
WA776       0707  27     71.00
WA776       0707  28     67.00
WA776       0707  29     63.00
WA776       0707  30     67.00
WA776       0707  31     76.00
WA776       0807   1     83.00
WA776       0807   2     77.00
WA776       0807   3     64.00
WA776       0807   4     65.00
WA776       0807   5     67.00
WA776       0807   6     56.00
WA776       0807   7     54.00
WA776       0807   8     61.00
WA776       0807   9     58.00
WA776       0807  10     62.00
WA776       0807  11     68.00
WA776       0807  12     55.00
WA776       0807  13     71.00
WA776       0807  14     79.00
WA776       0807  15     78.00
WA776       0807  16     62.00
WA776       0807  17     60.00
WA776       0807  18     57.00
WA776       0807  19     51.00
WA776       0807  20     53.00
WA776       0807  21     63.00
WA776       0807  22     64.00
WA776       0807  23     71.00
WA776       0807  24     74.00
WA776       0807  25     61.00
WA776       0807  26     56.00
WA776       0807  27     63.00
WA776       0807  28     74.00
WA776       0807  29     81.00
WA776       0807  30     77.00
WA776       0807  31     64.00
WA776       0907   1     70.00
WA776       0907   2     67.00
WA776       0907   3     69.00
WA776       0907   4     59.00
WA776       0907   5     65.00
WA776       0907   6     64.00
WA776       0907   7     61.00
WA776       0907   8     69.00
WA776       0907   9     70.00
WA776       0907  10     77.00
WA776       0907  11     78.00
WA776       0907  12     71.00
WA776       0907  13     69.00
WA776       0907  14     54.00
WA776       0907  15     57.00
WA776       0907  16     48.00
WA776       0907  17     52.00
WA776       0907  18     47.00
WA776       0907  19     58.00
WA776       0907  20     52.00
WA776       0907  21     64.00
WA776       0907  22     53.00
WA776       0907  23     50.00
WA776       0907  24     58.00
WA776       0907  25     55.00
WA776       0907  26     65.00
WA776       0907  27     61.00
WA776       0907  28     46.00
WA776       0907  29     42.00
WA776       0907  30     45.00
WA776       1007   1     45.00
WA776       1007   2     46.00
WA776       1007   3     41.00
WA776       1007   4     42.00
WA776       1007   5     42.00
WA776       1007   6     41.00
WA776       1007   7     48.00
WA776       1007   8     50.00
WA776       1007   9     54.00
WA776       1007  10     47.00
WA776       1007  11     47.00
WA776       1007  12     49.00
WA776       1007  13     56.00
WA776       1007  14     58.00
WA776       1007  15     50.00
WA776       1007  16     41.00
WA776       1007  17     38.00
WA776       1007  18     47.00
WA776       1007  19     45.00
WA776       1007  20     36.00
WA776       1007  21     42.00
WA776       1007  22     55.00
WA776       1007  23     65.00
WA776       1007  24     50.00
WA776       1007  25     46.00
WA776       1007  26     51.00
WA776       1007  27     53.00
WA776       1007  28     57.00
WA776       1007  29     51.00
WA776       1007  30     51.00
WA776       1007  31     51.00
WA776       1107   1     43.00
WA776       1107   2     49.00
WA776       1107   3     56.00
WA776       1107   4     52.00
WA776       1107   5     53.00
WA776       1107   6     58.00
WA776       1107   7     57.00
WA776       1107   8     54.00
WA776       1107   9     45.00
WA776       1107  10     45.00
WA776       1107  11     38.00
WA776       1107  12     44.00
WA776       1107  13     37.00
WA776       1107  14     40.00
WA776       1107  15     44.00
WA776       1107  16     44.00
WA776       1107  17     47.00
WA776       1107  18     35.00
WA776       1107  19     33.00
WA776       1107  20     36.00
WA776       1107  21     33.00
WA776       1107  22     31.00
WA776       1107  23     32.00
WA776       1107  24     38.00
WA776       1107  25     36.00
WA776       1107  26     36.00
WA776       1107  27     33.00
WA776       1107  28     33.00
WA776       1107  29     33.00
WA776       1107  30     29.00
WA776       1207   1     31.00
WA776       1207   2     37.00
WA776       1207   3     48.00
WA776       1207   4     46.00
WA776       1207   5     38.00
WA776       1207   6     36.00
WA776       1207   7     35.00
WA776       1207   8     34.00
WA776       1207   9     29.00
WA776       1207  10     32.00
WA776       1207  11     33.00
WA776       1207  12     33.00
WA776       1207  13     31.00
WA776       1207  14     36.00
