$ Get data for 642:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:24:53 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA642           Morse Lake
WA642       1002  14     56.00
WA642       1002  15     60.00
WA642       1002  16     59.00
WA642       1002  17     66.00
WA642       1002  18     63.00
WA642       1002  19     53.00
WA642       1002  20     44.00
WA642       1002  21     58.00
WA642       1002  22     52.00
WA642       1002  23     48.00
WA642       1002  24     44.00
WA642       1002  25     47.00
WA642       1002  26     46.00
WA642       1002  27     44.00
WA642       1002  28     38.00
WA642       1002  29     28.00
WA642       1002  30     28.00
WA642       1002  31     32.00
WA642       1102   1     33.00
WA642       1102   2     45.00
WA642       1102   3     48.00
WA642       1102   4     47.00
WA642       1102   5     46.00
WA642       1102   6     45.00
WA642       1102   7     39.00
WA642       1102   8     34.00
WA642       1102   9     33.00
WA642       1102  10     35.00
WA642       1102  11     34.00
WA642       1102  12     37.00
WA642       1102  13     34.00
WA642       1102  14     34.00
WA642       1102  15     39.00
WA642       1102  16     41.00
WA642       1102  17     33.00
WA642       1102  18     37.00
WA642       1102  19     46.00
WA642       1102  20     47.00
WA642       1102  21     48.00
WA642       1102  22     46.00
WA642       1102  23     38.00
WA642       1102  24     32.00
WA642       1102  25     45.00
WA642       1102  26     46.00
WA642       1102  27     50.00
WA642       1102  28     53.00
WA642       1102  29     47.00
WA642       1102  30     43.00
WA642       1202   1     47.00
WA642       1202   2     38.00
WA642       1202   3     30.00
WA642       1202   4     27.00
WA642       1202   5     32.00
WA642       1202   6     29.00
WA642       1202   7     33.00
WA642       1202   8     26.00
WA642       1202   9     24.00
WA642       1202  10     28.00
WA642       1202  11     36.00
WA642       1202  12     36.00
WA642       1202  13     33.00
WA642       1202  14     38.00
WA642       1202  15     32.00
WA642       1202  16     32.00
WA642       1202  17     28.00
WA642       1202  18     24.00
WA642       1202  19     23.00
WA642       1202  20     24.00
WA642       1202  21     31.00
WA642       1202  22     30.00
WA642       1202  23     20.00
WA642       1202  24     25.00
WA642       1202  25     28.00
WA642       1202  26     28.00
WA642       1202  27     33.00
WA642       1202  28     28.00
WA642       1202  29     26.00
WA642       1202  30     31.00
WA642       1202  31     28.00
WA642       0103   1     38.00
WA642       0103   2     36.00
WA642       0103   3     34.00
WA642       0103   4     34.00
WA642       0103   5     31.00
WA642       0103   6     31.00
WA642       0103   7     36.00
WA642       0103   8     32.00
WA642       0103   9     29.00
WA642       0103  10     25.00
WA642       0103  11     28.00
WA642       0103  12     34.00
WA642       0103  13     34.00
WA642       0103  14     31.00
WA642       0103  15     30.00
WA642       0103  16     35.00
WA642       0103  17     30.00
WA642       0103  18     46.00
WA642       0103  19     44.00
WA642       0103  20     42.00
WA642       0103  21     35.00
WA642       0103  22     36.00
WA642       0103  23     33.00
WA642       0103  24     37.00
WA642       0103  25     42.00
WA642       0103  26     43.00
WA642       0103  27     33.00
WA642       0103  28     36.00
WA642       0103  29     32.00
WA642       0103  30     39.00
WA642       0103  31     39.00
WA642       0203   1     33.00
WA642       0203   2     34.00
WA642       0203   3     29.00
WA642       0203   4     32.00
WA642       0203   5     37.00
WA642       0203   6     33.00
WA642       0203   7     43.00
WA642       0203   8     38.00
WA642       0203   9     41.00
WA642       0203  10     43.00
WA642       0203  11     41.00
WA642       0203  12     40.00
WA642       0203  13     40.00
WA642       0203  14     39.00
WA642       0203  15     32.00
WA642       0203  16     32.00
WA642       0203  17     31.00
WA642       0203  18     31.00
WA642       0203  19     35.00
WA642       0203  20     33.00
WA642       0203  21     33.00
WA642       0203  22     29.00
WA642       0203  23     23.00
WA642       0203  24     24.00
WA642       0203  25     36.00
WA642       0203  26     37.00
WA642       0203  27     36.00
WA642       0203  28     31.00
WA642       0303   1     38.00
WA642       0303   2     32.00
WA642       0303   3     34.00
WA642       0303   4     35.00
WA642       0303   5     31.00
WA642       0303   6     25.00
WA642       0303   7     29.00
WA642       0303   8     35.00
WA642       0303   9     37.00
WA642       0303  10     36.00
WA642       0303  11     38.00
WA642       0303  12     38.00
WA642       0303  13     39.00
WA642       0303  14     38.00
WA642       0303  15     41.00
WA642       0303  16     37.00
WA642       0303  17     35.00
WA642       0303  18     33.00
WA642       0303  19     37.00
WA642       0303  20     36.00
WA642       0303  21     36.00
WA642       0303  22     42.00
WA642       0303  23     33.00
WA642       0303  24     40.00
WA642       0303  25     38.00
WA642       0303  26     34.00
WA642       0303  27     40.00
WA642       0303  28     42.00
WA642       0303  29     54.00
WA642       0303  30     55.00
WA642       0303  31     41.00
WA642       0403   1     30.00
WA642       0403   2     31.00
WA642       0403   3     29.00
WA642       0403   4     36.00
WA642       0403   5     28.00
WA642       0403   6     34.00
WA642       0403   7     36.00
WA642       0403   8     44.00
WA642       0403   9     43.00
WA642       0403  10     40.00
WA642       0403  11     44.00
WA642       0403  12     39.00
WA642       0403  13     40.00
WA642       0403  14     40.00
WA642       0403  15     39.00
WA642       0403  16     42.00
WA642       0403  17     32.00
WA642       0403  18     38.00
WA642       0403  19     49.00
WA642       0403  20     50.00
WA642       0403  21     47.00
WA642       0403  22     37.00
WA642       0403  23     39.00
WA642       0403  24     33.00
WA642       0403  25     41.00
WA642       0403  26     37.00
WA642       0403  27     46.00
WA642       0403  28     47.00
WA642       0403  29     41.00
WA642       0403  30     39.00
WA642       0503   1     52.00
WA642       0503   2     50.00
WA642       0503   3     38.00
WA642       0503   4     37.00
WA642       0503   5     38.00
WA642       0503   6     37.00
WA642       0503   7     38.00
WA642       0503   8     43.00
WA642       0503   9     43.00
WA642       0503  10     49.00
WA642       0503  11     51.00
WA642       0503  12     47.00
WA642       0503  13     59.00
WA642       0503  14     47.00
WA642       0503  15     35.00
WA642       0503  16     36.00
WA642       0503  17     34.00
WA642       0503  18     38.00
WA642       0503  19     50.00
WA642       0503  20     45.00
WA642       0503  21     51.00
WA642       0503  22     49.00
WA642       0503  23     68.00
WA642       0503  24     66.00
WA642       0503  25     47.00
WA642       0503  26     52.00
WA642       0503  27     64.00
WA642       0503  28     58.00
WA642       0503  29     68.00
WA642       0503  30     50.00
WA642       0503  31     53.00
WA642       0603   1     51.00
WA642       0603   2     53.00
WA642       0603   3     61.00
WA642       0603   4     68.00
WA642       0603   5     70.00
WA642       0603   6     72.00
WA642       0603   7     72.00
WA642       0603   8     62.00
WA642       0603   9     59.00
WA642       0603  10     48.00
WA642       0603  11     56.00
WA642       0603  12     60.00
WA642       0603  13     46.00
WA642       0603  14     48.00
WA642       0603  15     59.00
WA642       0603  16     71.00
WA642       0603  17     77.00
WA642       0603  18     54.00
WA642       0603  19     46.00
WA642       0603  20     43.00
WA642       0603  21     41.00
WA642       0603  22     45.00
WA642       0603  23     48.00
WA642       0603  24     55.00
WA642       0603  25     63.00
WA642       0603  26     67.00
WA642       0603  27     65.00
WA642       0603  28     77.00
WA642       0603  29     74.00
WA642       0603  30     53.00
WA642       0703   1     47.00
WA642       0703   2     56.00
WA642       0703   3     56.00
WA642       0703   4     60.00
WA642       0703   5     56.00
WA642       0703   6     66.00
WA642       0703   7     64.00
WA642       0703   8     51.00
WA642       0703   9     73.00
WA642       0703  10     78.00
WA642       0703  11     74.00
WA642       0703  12     67.00
WA642       0703  13     54.00
WA642       0703  14     67.00
WA642       0703  15     67.00
WA642       0703  16     58.00
WA642       0703  17     72.00
WA642       0703  18     77.00
WA642       0703  19     76.00
WA642       0703  20     66.00
WA642       0703  21     80.00
WA642       0703  22     77.00
WA642       0703  23     73.00
WA642       0703  24     68.00
WA642       0703  25     73.00
WA642       0703  26     68.00
WA642       0703  27     78.00
WA642       0703  28     80.00
WA642       0703  29     84.00
WA642       0703  30     76.00
WA642       0703  31     76.00
WA642       0803   1     71.00
WA642       0803   2     72.00
WA642       0803   3     60.00
WA642       0803   4     73.00
WA642       0803   5     65.00
WA642       0803   6     65.00
WA642       0803   7     62.00
WA642       0803   8     67.00
WA642       0803   9     67.00
WA642       0803  10     65.00
WA642       0803  11     60.00
WA642       0803  12     59.00
WA642       0803  13     67.00
WA642       0803  14     81.00
WA642       0803  15     75.00
WA642       0803  16     60.00
WA642       0803  17     71.00
WA642       0803  18     75.00
WA642       0803  19     63.00
WA642       0803  20     78.00
WA642       0803  21     75.00
WA642       0803  22     61.00
WA642       0803  23     57.00
WA642       0803  24     66.00
WA642       0803  25     75.00
WA642       0803  26     61.00
WA642       0803  27     57.00
WA642       0803  28     70.00
WA642       0803  29     72.00
WA642       0803  30     75.00
WA642       0803  31     69.00
WA642       0903   1     71.00
WA642       0903   2     82.00
WA642       0903   3     84.00
WA642       0903   4     78.00
WA642       0903   5     76.00
WA642       0903   6     76.00
WA642       0903   7     54.00
WA642       0903   8     47.00
WA642       0903   9     46.00
WA642       0903  10     46.00
WA642       0903  11     54.00
WA642       0903  12     51.00
WA642       0903  13     64.00
WA642       0903  14     61.00
WA642       0903  15     56.00
WA642       0903  16     37.00
WA642       0903  17     44.00
WA642       0903  18     53.00
WA642       0903  19     48.00
WA642       0903  20     60.00
WA642       0903  21     63.00
WA642       0903  22     61.00
WA642       0903  23     63.00
WA642       0903  24     73.00
WA642       0903  25     68.00
WA642       0903  26     76.00
WA642       0903  27     75.00
WA642       0903  28     76.00
WA642       0903  29     68.00
WA642       0903  30     68.00
WA642       1003   1     71.00
WA642       1003   2     71.00
WA642       1003   3     72.00
WA642       1003   4     72.00
WA642       1003   5     68.00
WA642       1003   6     64.00
WA642       1003   7     44.00
WA642       1003   8     43.00
WA642       1003   9     35.00
WA642       1003  10     37.00
WA642       1003  11     34.00
WA642       1003  12     35.00
WA642       1003  13     46.00
WA642       1003  14     44.00
WA642       1003  15     34.00
WA642       1003  16     42.00
WA642       1003  17     49.00
WA642       1003  18     57.00
WA642       1003  19     49.00
WA642       1003  20     53.00
WA642       1003  21     63.00
WA642       1003  22     54.00
WA642       1003  23     40.00
WA642       1003  24     45.00
WA642       1003  25     60.00
WA642       1003  26     68.00
WA642       1003  27     54.00
WA642       1003  28     51.00
WA642       1003  29     30.00
WA642       1003  30     22.00
WA642       1003  31     22.00
WA642       1103   1     31.00
WA642       1103   2     19.00
WA642       1103   3     28.00
WA642       1103   4     23.00
WA642       1103   5     23.00
WA642       1103   6     26.00
WA642       1103   7     28.00
WA642       1103   8     32.00
WA642       1103   9     38.00
WA642       1103  10     34.00
WA642       1103  11     37.00
WA642       1103  12     40.00
WA642       1103  13     41.00
WA642       1103  14     35.00
WA642       1103  15     32.00
WA642       1103  16     30.00
WA642       1103  17     34.00
WA642       1103  18     39.00
WA642       1103  19     38.00
WA642       1103  20     26.00
WA642       1103  21     21.00
WA642       1103  22     28.00
WA642       1103  23     32.00
WA642       1103  24     24.00
WA642       1103  25     26.00
WA642       1103  26     30.00
WA642       1103  27     28.00
WA642       1103  28     37.00
WA642       1103  29     35.00
WA642       1103  30     31.00
WA642       1203   1     33.00
WA642       1203   2     37.00
WA642       1203   3     30.00
WA642       1203   4     22.00
WA642       1203   5     33.00
WA642       1203   6     32.00
WA642       1203   7     29.00
WA642       1203   8     28.00
WA642       1203   9     24.00
WA642       1203  10     25.00
WA642       1203  11     30.00
WA642       1203  12     31.00
WA642       1203  13     30.00
WA642       1203  14     24.00
WA642       1203  15     27.00
WA642       1203  16     29.00
WA642       1203  17     27.00
WA642       1203  18     24.00
WA642       1203  19     31.00
