$ Get data for 832:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:42:59 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA832           Trough
WA832       1206  12     29.00
WA832       1206  13     29.00
WA832       1206  14     32.00
WA832       1206  15     26.00
WA832       1206  16     19.00
WA832       1206  17     24.00
WA832       1206  18     33.00
WA832       1206  19     35.00
WA832       1206  20     31.00
WA832       1206  21     29.00
WA832       1206  22     29.00
WA832       1206  23     28.00
WA832       1206  24     28.00
WA832       1206  25     29.00
WA832       1206  26     29.00
WA832       1206  27     29.00
WA832       1206  28     24.00
WA832       1206  29     27.00
WA832       1206  30     35.00
WA832       1206  31     35.00
WA832       0107   1     33.00
WA832       0107   2     38.00
WA832       0107   3     29.00
WA832       0107   4     24.00
WA832       0107   5     27.00
WA832       0107   6     24.00
WA832       0107   7     32.00
WA832       0107   8     32.00
WA832       0107   9     36.00
WA832       0107  10     15.00
WA832       0107  11     11.00
WA832       0107  12     20.00
WA832       0107  13     22.00
WA832       0107  14     24.00
WA832       0107  15     33.00
WA832       0107  16     28.00
WA832       0107  17     24.00
WA832       0107  18     36.00
WA832       0107  19     34.00
WA832       0107  20     26.00
WA832       0107  21     34.00
WA832       0107  22     41.00
WA832       0107  23     43.00
WA832       0107  24     47.00
WA832       0107  25     44.00
WA832       0107  26   -999.00
WA832       0107  27     32.00
WA832       0107  28     46.00
WA832       0107  29     47.00
WA832       0107  30     29.00
WA832       0107  31     35.00
WA832       0207   1     25.00
WA832       0207   2     51.00
WA832       0207   3     46.00
WA832       0207   4     49.00
WA832       0207   5     54.00
WA832       0207   6     51.00
WA832       0207   7     43.00
WA832       0207   8     38.00
WA832       0207   9     37.00
WA832       0207  10     40.00
WA832       0207  11     40.00
WA832       0207  12     39.00
WA832       0207  13     38.00
WA832       0207  14     34.00
WA832       0207  15     36.00
WA832       0207  16     40.00
WA832       0207  17     43.00
WA832       0207  18     30.00
WA832       0207  19     31.00
WA832       0207  20     28.00
WA832       0207  21     30.00
WA832       0207  22     31.00
WA832       0207  23     24.00
WA832       0207  24     25.00
WA832       0207  25     31.00
WA832       0207  26     27.00
WA832       0207  27     24.00
WA832       0207  28     22.00
WA832       0307   1     22.00
WA832       0307   2     26.00
WA832       0307   3     46.00
WA832       0307   4     41.00
WA832       0307   5     45.00
WA832       0307   6     49.00
WA832       0307   7     40.00
WA832       0307   8     31.00
WA832       0307   9     38.00
WA832       0307  10     39.00
WA832       0307  11     48.00
WA832       0307  12     41.00
WA832       0307  13     33.00
WA832       0307  14     34.00
WA832       0307  15     38.00
WA832       0307  16     51.00
WA832       0307  17     52.00
WA832       0307  18     48.00
WA832       0307  19     39.00
WA832       0307  20     29.00
WA832       0307  21     39.00
WA832       0307  22     41.00
WA832       0307  23     39.00
WA832       0307  24     45.00
WA832       0307  25     35.00
WA832       0307  26     34.00
WA832       0307  27   -999.00
WA832       0307  28     41.00
WA832       0307  29     46.00
WA832       0307  30     51.00
WA832       0307  31     41.00
WA832       0407   1     31.00
WA832       0407   2     31.00
WA832       0407   3     35.00
WA832       0407   4     39.00
WA832       0407   5     44.00
WA832       0407   6     51.00
WA832       0407   7     54.00
WA832       0407   8     50.00
WA832       0407   9     33.00
WA832       0407  10   -999.00
WA832       0407  11     38.00
WA832       0407  12     43.00
WA832       0407  13     41.00
WA832       0407  14     41.00
WA832       0407  15     42.00
WA832       0407  16     41.00
WA832       0407  17     36.00
WA832       0407  18     38.00
WA832       0407  19     41.00
WA832       0407  20     42.00
WA832       0407  21     37.00
WA832       0407  22     44.00
WA832       0407  23     52.00
WA832       0407  24     47.00
WA832       0407  25     39.00
WA832       0407  26     44.00
WA832       0407  27     51.00
WA832       0407  28     49.00
WA832       0407  29     44.00
WA832       0407  30     49.00
WA832       0507   1     43.00
WA832       0507   2     42.00
WA832       0507   3     37.00
WA832       0507   4     40.00
WA832       0507   5     45.00
WA832       0507   6     57.00
WA832       0507   7     63.00
WA832       0507   8     64.00
WA832       0507   9     53.00
WA832       0507  10     59.00
WA832       0507  11     58.00
WA832       0507  12     60.00
WA832       0507  13     48.00
WA832       0507  14     57.00
WA832       0507  15     63.00
WA832       0507  16     64.00
WA832       0507  17     56.00
WA832       0507  18     58.00
WA832       0507  19     45.00
WA832       0507  20     42.00
WA832       0507  21     47.00
WA832       0507  22     54.00
WA832       0507  23     55.00
WA832       0507  24     59.00
WA832       0507  25     55.00
WA832       0507  26     62.00
WA832       0507  27     52.00
WA832       0507  28     56.00
WA832       0507  29     58.00
WA832       0507  30     65.00
WA832       0507  31     71.00
WA832       0607   1     72.00
WA832       0607   2     76.00
WA832       0607   3     77.00
WA832       0607   4     63.00
WA832       0607   5     49.00
WA832       0607   6     44.00
WA832       0607   7     50.00
WA832       0607   8     56.00
WA832       0607   9     52.00
WA832       0607  10     52.00
WA832       0607  11     48.00
WA832       0607  12     57.00
WA832       0607  13     53.00
WA832       0607  14     56.00
WA832       0607  15     49.00
WA832       0607  16     51.00
WA832       0607  17     54.00
WA832       0607  18     57.00
WA832       0607  19     66.00
WA832       0607  20     71.00
WA832       0607  21     63.00
WA832       0607  22     58.00
WA832       0607  23     55.00
WA832       0607  24     51.00
WA832       0607  25     53.00
WA832       0607  26     62.00
WA832       0607  27     66.00
WA832       0607  28     64.00
WA832       0607  29     55.00
WA832       0607  30     59.00
WA832       0707   1     64.00
WA832       0707   2     68.00
WA832       0707   3     72.00
WA832       0707   4     79.00
WA832       0707   5     85.00
WA832       0707   6     75.00
WA832       0707   7     73.00
WA832       0707   8     70.00
WA832       0707   9     74.00
WA832       0707  10     76.00
WA832       0707  11     81.00
WA832       0707  12     82.00
WA832       0707  13     81.00
WA832       0707  14     79.00
WA832       0707  15     74.00
WA832       0707  16     71.00
WA832       0707  17     72.00
WA832       0707  18     64.00
WA832       0707  19     62.00
WA832       0707  20     59.00
WA832       0707  21     63.00
WA832       0707  22     71.00
WA832       0707  23     74.00
WA832       0707  24     69.00
WA832       0707  25     72.00
WA832       0707  26     78.00
WA832       0707  27     76.00
WA832       0707  28     76.00
WA832       0707  29     70.00
WA832       0707  30     70.00
WA832       0707  31     72.00
WA832       0807   1     75.00
WA832       0807   2     80.00
WA832       0807   3     67.00
WA832       0807   4     66.00
WA832       0807   5     70.00
WA832       0807   6     71.00
WA832       0807   7     65.00
WA832       0807   8     63.00
WA832       0807   9     64.00
WA832       0807  10     61.00
WA832       0807  11     67.00
WA832       0807  12     59.00
WA832       0807  13     67.00
WA832       0807  14     75.00
WA832       0807  15     79.00
WA832       0807  16     73.00
WA832       0807  17     63.00
WA832       0807  18     60.00
WA832       0807  19     50.00
WA832       0807  20     52.00
WA832       0807  21     61.00
WA832       0807  22     66.00
WA832       0807  23     67.00
WA832       0807  24     70.00
WA832       0807  25     65.00
WA832       0807  26     54.00
WA832       0807  27     58.00
WA832       0807  28     65.00
WA832       0807  29     72.00
WA832       0807  30     77.00
WA832       0807  31     71.00
WA832       0907   1     64.00
WA832       0907   2     68.00
WA832       0907   3     69.00
WA832       0907   4     67.00
WA832       0907   5     68.00
WA832       0907   6     64.00
WA832       0907   7     59.00
WA832       0907   8     57.00
WA832       0907   9     60.00
WA832       0907  10     68.00
WA832       0907  11     75.00
WA832       0907  12     71.00
WA832       0907  13     66.00
WA832       0907  14     69.00
WA832       0907  15     70.00
WA832       0907  16     60.00
WA832       0907  17     54.00
WA832       0907  18     45.00
WA832       0907  19     49.00
WA832       0907  20     52.00
WA832       0907  21     62.00
WA832       0907  22     48.00
WA832       0907  23     50.00
WA832       0907  24     52.00
WA832       0907  25     54.00
WA832       0907  26     62.00
WA832       0907  27     60.00
WA832       0907  28     42.00
WA832       0907  29     41.00
WA832       0907  30     36.00
WA832       1007   1     40.00
WA832       1007   2     42.00
WA832       1007   3     38.00
WA832       1007   4     35.00
WA832       1007   5     41.00
WA832       1007   6     47.00
WA832       1007   7     49.00
WA832       1007   8     43.00
WA832       1007   9     58.00
WA832       1007  10     49.00
WA832       1007  11     43.00
WA832       1007  12     43.00
WA832       1007  13     49.00
WA832       1007  14     50.00
WA832       1007  15     50.00
WA832       1007  16     40.00
WA832       1007  17     38.00
WA832       1007  18     36.00
WA832       1007  19     35.00
WA832       1007  20     34.00
WA832       1007  21     37.00
WA832       1007  22     53.00
WA832       1007  23     60.00
WA832       1007  24     53.00
WA832       1007  25     36.00
WA832       1007  26     39.00
WA832       1007  27     49.00
WA832       1007  28     56.00
WA832       1007  29     47.00
WA832       1007  30     42.00
WA832       1007  31     47.00
WA832       1107   1     38.00
WA832       1107   2     43.00
WA832       1107   3     50.00
WA832       1107   4     50.00
WA832       1107   5     52.00
WA832       1107   6     56.00
WA832       1107   7     47.00
WA832       1107   8     47.00
WA832       1107   9     44.00
WA832       1107  10     36.00
WA832       1107  11     32.00
WA832       1107  12     35.00
WA832       1107  13     31.00
WA832       1107  14     31.00
WA832       1107  15     38.00
WA832       1107  16     37.00
WA832       1107  17     36.00
WA832       1107  18     32.00
WA832       1107  19     26.00
WA832       1107  20     28.00
WA832       1107  21     28.00
WA832       1107  22     30.00
WA832       1107  23     38.00
WA832       1107  24     40.00
WA832       1107  25     32.00
WA832       1107  26     34.00
WA832       1107  27     27.00
WA832       1107  28     24.00
WA832       1107  29     18.00
WA832       1107  30     17.00
WA832       1207   1     15.00
WA832       1207   2     28.00
WA832       1207   3     38.00
WA832       1207   4     37.00
WA832       1207   5     33.00
WA832       1207   6     27.00
WA832       1207   7     26.00
WA832       1207   8     30.00
WA832       1207   9     31.00
WA832       1207  10     23.00
WA832       1207  11     31.00
WA832       1207  12     28.00
WA832       1207  13     27.00
WA832       1207  14     33.00
WA832       1207  15     25.00
WA832       1207  16     26.00
WA832       1207  17     23.00
WA832       1207  18     28.00
WA832       1207  19     26.00
WA832       1207  20     26.00
WA832       1207  21     25.00
WA832       1207  22     26.00
WA832       1207  23     31.00
WA832       1207  24     25.00
WA832       1207  25     23.00
WA832       1207  26     22.00
WA832       1207  27     18.00
WA832       1207  28     24.00
WA832       1207  29     26.00
WA832       1207  30     18.00
WA832       1207  31     25.00
WA832       0108   1     22.00
WA832       0108   2     29.00
WA832       0108   3     28.00
