$ Get data for 507:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:53:53 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA507           Grouse Camp
WA507       0215   2     25.00
WA507       0215   3     28.00
WA507       0215   4     27.00
WA507       0215   5     33.00
WA507       0215   6     33.00
WA507       0215   7     33.00
WA507       0215   8     34.00
WA507       0215   9     35.00
WA507       0215  10     34.00
WA507       0215  11     32.00
WA507       0215  12     37.00
WA507       0215  13     39.00
WA507       0215  14     33.00
WA507       0215  15     27.00
WA507       0215  16     28.00
WA507       0215  17     25.00
WA507       0215  18     30.00
WA507       0215  19     30.00
WA507       0215  20     28.00
WA507       0215  21     20.00
WA507       0215  22     16.00
WA507       0215  23     21.00
WA507       0215  24     28.00
WA507       0215  25     29.00
WA507       0215  26     30.00
WA507       0215  27     26.00
WA507       0215  28     21.00
WA507       0315   1     19.00
WA507       0315   2     21.00
WA507       0315   3     15.00
WA507       0315   4     22.00
WA507       0315   5     29.00
WA507       0315   6     36.00
WA507       0315   7     36.00
WA507       0315   8     35.00
WA507       0315   9     38.00
WA507       0315  10     38.00
WA507       0315  11     36.00
WA507       0315  12     35.00
WA507       0315  13     36.00
WA507       0315  14     37.00
WA507       0315  15     30.00
WA507       0315  16     29.00
WA507       0315  17     31.00
WA507       0315  18     30.00
WA507       0315  19     35.00
WA507       0315  20     37.00
WA507       0315  21     30.00
WA507       0315  22     29.00
WA507       0315  23     26.00
WA507       0315  24     28.00
WA507       0315  25     29.00
WA507       0315  26     38.00
WA507       0315  27     37.00
WA507       0315  28     31.00
WA507       0315  29     34.00
WA507       0315  30     35.00
WA507       0315  31     27.00
WA507       0415   1     26.00
WA507       0415   2     25.00
WA507       0415   3     25.00
WA507       0415   4     22.00
WA507       0415   5     26.00
WA507       0415   6     28.00
WA507       0415   7     29.00
WA507       0415   8     32.00
WA507       0415   9     32.00
WA507       0415  10     32.00
WA507       0415  11     24.00
WA507       0415  12     23.00
WA507       0415  13     27.00
WA507       0415  14     24.00
WA507       0415  15     26.00
WA507       0415  16     33.00
WA507       0415  17     38.00
WA507       0415  18     36.00
WA507       0415  19     40.00
WA507       0415  20     42.00
WA507       0415  21     33.00
WA507       0415  22     28.00
WA507       0415  23     27.00
WA507       0415  24     25.00
WA507       0415  25     29.00
WA507       0415  26     27.00
WA507       0415  27     38.00
WA507       0415  28     34.00
WA507       0415  29     30.00
WA507       0415  30     30.00
WA507       0515   1     38.00
WA507       0515   2     34.00
WA507       0515   3     36.00
WA507       0515   4     35.00
WA507       0515   5     30.00
WA507       0515   6     29.00
WA507       0515   7     33.00
WA507       0515   8     40.00
WA507       0515   9     37.00
WA507       0515  10     42.00
WA507       0515  11     41.00
WA507       0515  12     38.00
WA507       0515  13     37.00
WA507       0515  14     35.00
WA507       0515  15     39.00
WA507       0515  16     43.00
WA507       0515  17     42.00
WA507       0515  18     44.00
WA507       0515  19     45.00
WA507       0515  20     43.00
WA507       0515  21     45.00
WA507       0515  22     47.00
WA507       0515  23     47.00
WA507       0515  24     44.00
WA507       0515  25     42.00
WA507       0515  26     41.00
WA507       0515  27     44.00
WA507       0515  28     47.00
WA507       0515  29     50.00
WA507       0515  30     49.00
WA507       0515  31     52.00
WA507       0615   1     45.00
WA507       0615   2     40.00
WA507       0615   3     38.00
WA507       0615   4     38.00
WA507       0615   5     45.00
WA507       0615   6     49.00
WA507       0615   7     54.00
WA507       0615   8     56.00
WA507       0615   9     54.00
WA507       0615  10     53.00
WA507       0615  11     46.00
WA507       0615  12     40.00
WA507       0615  13     36.00
WA507       0615  14     45.00
WA507       0615  15     47.00
WA507       0615  16     49.00
WA507       0615  17     52.00
WA507       0615  18     48.00
WA507       0615  19     43.00
WA507       0615  20     41.00
WA507       0615  21     45.00
WA507       0615  22     46.00
WA507       0615  23     47.00
WA507       0615  24     53.00
WA507       0615  25     52.00
WA507       0615  26     57.00
WA507       0615  27     64.00
WA507       0615  28     66.00
WA507       0615  29     57.00
WA507       0615  30     58.00
WA507       0715   1     55.00
WA507       0715   2     56.00
WA507       0715   3     59.00
WA507       0715   4     63.00
WA507       0715   5     58.00
WA507       0715   6     54.00
WA507       0715   7     56.00
WA507       0715   8     59.00
WA507       0715   9     60.00
WA507       0715  10     61.00
WA507       0715  11     48.00
WA507       0715  12     47.00
WA507       0715  13     47.00
WA507       0715  14     47.00
WA507       0715  15     47.00
WA507       0715  16     44.00
WA507       0715  17     48.00
WA507       0715  18     50.00
WA507       0715  19     55.00
WA507       0715  20     54.00
WA507       0715  21     44.00
WA507       0715  22     42.00
WA507       0715  23     46.00
WA507       0715  24     44.00
WA507       0715  25     42.00
WA507       0715  26     39.00
WA507       0715  27     41.00
WA507       0715  28     44.00
WA507       0715  29     50.00
WA507       0715  30     56.00
WA507       0715  31     59.00
WA507       0815   1     60.00
WA507       0815   2     60.00
WA507       0815   3     56.00
WA507       0815   4     49.00
WA507       0815   5     45.00
WA507       0815   6     39.00
WA507       0815   7     45.00
WA507       0815   8     52.00
WA507       0815   9     47.00
WA507       0815  10     52.00
WA507       0815  11     55.00
WA507       0815  12     64.00
WA507       0815  13     59.00
WA507       0815  14     46.00
WA507       0815  15     42.00
WA507       0815  16     45.00
WA507       0815  17     50.00
WA507       0815  18     52.00
WA507       0815  19     54.00
WA507       0815  20     53.00
WA507       0815  21     45.00
WA507       0815  22     46.00
WA507       0815  23     46.00
WA507       0815  24     52.00
WA507       0815  25     49.00
WA507       0815  26     54.00
WA507       0815  27     56.00
WA507       0815  28     54.00
WA507       0815  29     46.00
WA507       0815  30     41.00
WA507       0815  31     42.00
WA507       0915   1     44.00
WA507       0915   2     38.00
WA507       0915   3     35.00
WA507       0915   4     35.00
WA507       0915   5     38.00
WA507       0915   6     35.00
WA507       0915   7     39.00
WA507       0915   8     43.00
WA507       0915   9     46.00
WA507       0915  10     51.00
WA507       0915  11     53.00
WA507       0915  12     56.00
WA507       0915  13     40.00
WA507       0915  14     35.00
WA507       0915  15     30.00
WA507       0915  16     33.00
WA507       0915  17     38.00
WA507       0915  18     37.00
WA507       0915  19     45.00
WA507       0915  20     49.00
WA507       0915  21     41.00
WA507       0915  22     40.00
WA507       0915  23     40.00
WA507       0915  24     44.00
WA507       0915  25     47.00
WA507       0915  26     36.00
WA507       0915  27     33.00
WA507       0915  28     41.00
WA507       0915  29     42.00
WA507       0915  30     48.00
WA507       1015   1     50.00
WA507       1015   2     42.00
WA507       1015   3     38.00
WA507       1015   4     40.00
WA507       1015   5     42.00
WA507       1015   6     42.00
WA507       1015   7     46.00
WA507       1015   8     46.00
WA507       1015   9     47.00
WA507       1015  10     40.00
WA507       1015  11     36.00
WA507       1015  12     40.00
WA507       1015  13     42.00
WA507       1015  14     39.00
WA507       1015  15     42.00
WA507       1015  16     47.00
WA507       1015  17     48.00
WA507       1015  18     43.00
WA507       1015  19     41.00
WA507       1015  20     37.00
WA507       1015  21     38.00
WA507       1015  22     35.00
WA507       1015  23     36.00
WA507       1015  24     36.00
WA507       1015  25     36.00
WA507       1015  26     35.00
WA507       1015  27     33.00
WA507       1015  28     36.00
WA507       1015  29     37.00
WA507       1015  30     36.00
WA507       1015  31     35.00
WA507       1115   1     31.00
WA507       1115   2     30.00
WA507       1115   3     27.00
WA507       1115   4     23.00
WA507       1115   5     30.00
WA507       1115   6     28.00
WA507       1115   7     33.00
WA507       1115   8     32.00
WA507       1115   9     27.00
WA507       1115  10     25.00
WA507       1115  11     24.00
WA507       1115  12     22.00
WA507       1115  13     38.00
WA507       1115  14     36.00
WA507       1115  15     23.00
WA507       1115  16     20.00
WA507       1115  17     26.00
WA507       1115  18     22.00
WA507       1115  19     18.00
WA507       1115  20     15.00
WA507       1115  21     18.00
WA507       1115  22     27.00
WA507       1115  23     26.00
WA507       1115  24     20.00
WA507       1115  25     18.00
WA507       1115  26     22.00
WA507       1115  27     21.00
WA507       1115  28     30.00
WA507       1115  29     28.00
WA507       1115  30     26.00
WA507       1215   1     23.00
WA507       1215   2     24.00
WA507       1215   3     29.00
WA507       1215   4     24.00
WA507       1215   5     24.00
WA507       1215   6     29.00
WA507       1215   7     29.00
WA507       1215   8     34.00
WA507       1215   9     23.00
WA507       1215  10     22.00
WA507       1215  11     21.00
WA507       1215  12     25.00
WA507       1215  13     22.00
WA507       1215  14     17.00
WA507       1215  15     18.00
WA507       1215  16     14.00
WA507       1215  17     17.00
WA507       1215  18     20.00
WA507       1215  19     19.00
WA507       1215  20     21.00
WA507       1215  21     20.00
WA507       1215  22     19.00
WA507       1215  23     21.00
WA507       1215  24     18.00
WA507       1215  25     11.00
WA507       1215  26     10.00
WA507       1215  27     17.00
WA507       1215  28     19.00
WA507       1215  29     16.00
WA507       1215  30      6.00
WA507       1215  31      3.00
WA507       0116   1     12.00
WA507       0116   2     10.00
WA507       0116   3     13.00
WA507       0116   4     22.00
WA507       0116   5     26.00
WA507       0116   6     28.00
WA507       0116   7     27.00
WA507       0116   8     23.00
WA507       0116   9     17.00
WA507       0116  10     16.00
WA507       0116  11     14.00
WA507       0116  12     23.00
WA507       0116  13     25.00
WA507       0116  14     17.00
WA507       0116  15     18.00
WA507       0116  16     24.00
WA507       0116  17     24.00
WA507       0116  18     24.00
WA507       0116  19     25.00
WA507       0116  20     26.00
WA507       0116  21     28.00
WA507       0116  22     24.00
WA507       0116  23     28.00
WA507       0116  24     20.00
WA507       0116  25     21.00
WA507       0116  26     30.00
WA507       0116  27     33.00
WA507       0116  28     29.00
WA507       0116  29     25.00
WA507       0116  30     20.00
WA507       0116  31     15.00
WA507       0216   1     15.00
WA507       0216   2     15.00
WA507       0216   3     16.00
WA507       0216   4     27.00
WA507       0216   5     28.00
WA507       0216   6     21.00
WA507       0216   7     23.00
WA507       0216   8     34.00
WA507       0216   9     36.00
WA507       0216  10     35.00
WA507       0216  11     35.00
WA507       0216  12     29.00
WA507       0216  13     27.00
WA507       0216  14     35.00
WA507       0216  15     36.00
WA507       0216  16     33.00
WA507       0216  17     34.00
WA507       0216  18     28.00
WA507       0216  19     25.00
WA507       0216  20     20.00
WA507       0216  21     18.00
WA507       0216  22     20.00
WA507       0216  23     17.00
WA507       0216  24     24.00
WA507       0216  25     29.00
WA507       0216  26     31.00
WA507       0216  27     31.00
WA507       0216  28     27.00
