$ Get data for 376:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:46:09 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA376           Bunchgrass Mdw
WA376       1210  13     34.00
WA376       1210  14     25.00
WA376       1210  15     23.00
WA376       1210  16     15.00
WA376       1210  17      8.00
WA376       1210  18     11.00
WA376       1210  19     10.00
WA376       1210  20      7.00
WA376       1210  21     12.00
WA376       1210  22      9.00
WA376       1210  23     23.00
WA376       1210  24     18.00
WA376       1210  25     22.00
WA376       1210  26     19.00
WA376       1210  27     22.00
WA376       1210  28     26.00
WA376       1210  29     11.00
WA376       1210  30     -2.00
WA376       1210  31    -16.00
WA376       0111   1     -8.00
WA376       0111   2      6.00
WA376       0111   3     12.00
WA376       0111   4     15.00
WA376       0111   5     17.00
WA376       0111   6     24.00
WA376       0111   7     29.00
WA376       0111   8     11.00
WA376       0111   9      1.00
WA376       0111  10    -14.00
WA376       0111  11    -19.00
WA376       0111  12     13.00
WA376       0111  13     26.00
WA376       0111  14     34.00
WA376       0111  15     32.00
WA376       0111  16     33.00
WA376       0111  17     31.00
WA376       0111  18     14.00
WA376       0111  19     13.00
WA376       0111  20     11.00
WA376       0111  21     18.00
WA376       0111  22     22.00
WA376       0111  23     11.00
WA376       0111  24      9.00
WA376       0111  25     28.00
WA376       0111  26     28.00
WA376       0111  27     28.00
WA376       0111  28     27.00
WA376       0111  29     30.00
WA376       0111  30      2.00
WA376       0111  31    -13.00
WA376       0211   1    -21.00
WA376       0211   2    -11.00
WA376       0211   3      1.00
WA376       0211   4     11.00
WA376       0211   5     10.00
WA376       0211   6      8.00
WA376       0211   7     17.00
WA376       0211   8     -3.00
WA376       0211   9      0.00
WA376       0211  10     20.00
WA376       0211  11     15.00
WA376       0211  12     29.00
WA376       0211  13     23.00
WA376       0211  14     27.00
WA376       0211  15     27.00
WA376       0211  16     22.00
WA376       0211  17     18.00
WA376       0211  18      5.00
WA376       0211  19      6.00
WA376       0211  20      1.00
WA376       0211  21     -6.00
WA376       0211  22      9.00
WA376       0211  23      3.00
WA376       0211  24    -12.00
WA376       0211  25    -24.00
WA376       0211  26    -17.00
WA376       0211  27      3.00
WA376       0211  28     20.00
WA376       0311   1     21.00
WA376       0311   2     26.00
WA376       0311   3     18.00
WA376       0311   4     20.00
WA376       0311   5     22.00
WA376       0311   6      5.00
WA376       0311   7     16.00
WA376       0311   8     20.00
WA376       0311   9     25.00
WA376       0311  10     29.00
WA376       0311  11     21.00
WA376       0311  12     15.00
WA376       0311  13     30.00
WA376       0311  14     29.00
WA376       0311  15     29.00
WA376       0311  16     27.00
WA376       0311  17     19.00
WA376       0311  18     23.00
WA376       0311  19     24.00
WA376       0311  20     22.00
WA376       0311  21     30.00
WA376       0311  22     17.00
WA376       0311  23     13.00
WA376       0311  24     19.00
WA376       0311  25     24.00
WA376       0311  26     27.00
WA376       0311  27     28.00
WA376       0311  28     24.00
WA376       0311  29     30.00
WA376       0311  30     31.00
WA376       0311  31     34.00
WA376       0411   1     30.00
WA376       0411   2     26.00
WA376       0411   3     18.00
WA376       0411   4     28.00
WA376       0411   5     28.00
WA376       0411   6     23.00
WA376       0411   7     23.00
WA376       0411   8     17.00
WA376       0411   9     16.00
WA376       0411  10     28.00
WA376       0411  11     20.00
WA376       0411  12      9.00
WA376       0411  13     15.00
WA376       0411  14     26.00
WA376       0411  15     26.00
WA376       0411  16     30.00
WA376       0411  17      9.00
WA376       0411  18      4.00
WA376       0411  19      5.00
WA376       0411  20     12.00
WA376       0411  21     26.00
WA376       0411  22     19.00
WA376       0411  23     17.00
WA376       0411  24     15.00
WA376       0411  25     31.00
WA376       0411  26     30.00
WA376       0411  27     30.00
WA376       0411  28     27.00
WA376       0411  29     27.00
WA376       0411  30     24.00
WA376       0511   1     18.00
WA376       0511   2     24.00
WA376       0511   3     28.00
WA376       0511   4     25.00
WA376       0511   5     28.00
WA376       0511   6     33.00
WA376       0511   7     33.00
WA376       0511   8     32.00
WA376       0511   9     31.00
WA376       0511  10     27.00
WA376       0511  11     28.00
WA376       0511  12     28.00
WA376       0511  13     24.00
WA376       0511  14     44.00
WA376       0511  15     36.00
WA376       0511  16     33.00
WA376       0511  17     28.00
WA376       0511  18     24.00
WA376       0511  19     27.00
WA376       0511  20     33.00
WA376       0511  21     31.00
WA376       0511  22     33.00
WA376       0511  23     31.00
WA376       0511  24     37.00
WA376       0511  25     37.00
WA376       0511  26     32.00
WA376       0511  27     32.00
WA376       0511  28     34.00
WA376       0511  29     30.00
WA376       0511  30     27.00
WA376       0511  31     30.00
WA376       0611   1     32.00
WA376       0611   2     36.00
WA376       0611   3     31.00
WA376       0611   4     29.00
WA376       0611   5     29.00
WA376       0611   6     37.00
WA376       0611   7     33.00
WA376       0611   8     33.00
WA376       0611   9     31.00
WA376       0611  10     35.00
WA376       0611  11     34.00
WA376       0611  12     33.00
WA376       0611  13     36.00
WA376       0611  14     33.00
WA376       0611  15     33.00
WA376       0611  16     36.00
WA376       0611  17     37.00
WA376       0611  18     37.00
WA376       0611  19     38.00
WA376       0611  20     36.00
WA376       0611  21     33.00
WA376       0611  22     34.00
WA376       0611  23     38.00
WA376       0611  24     31.00
WA376       0611  25     30.00
WA376       0611  26     36.00
WA376       0611  27     35.00
WA376       0611  28     38.00
WA376       0611  29     48.00
WA376       0611  30     38.00
WA376       0711   1     35.00
WA376       0711   2     34.00
WA376       0711   3     39.00
WA376       0711   4     34.00
WA376       0711   5     38.00
WA376       0711   6     40.00
WA376       0711   7     42.00
WA376       0711   8     35.00
WA376       0711   9     33.00
WA376       0711  10     36.00
WA376       0711  11     38.00
WA376       0711  12     44.00
WA376       0711  13     41.00
WA376       0711  14     37.00
WA376       0711  15     37.00
WA376       0711  16     37.00
WA376       0711  17     42.00
WA376       0711  18     48.00
WA376       0711  19     46.00
WA376       0711  20     45.00
WA376       0711  21     42.00
WA376       0711  22     41.00
WA376       0711  23     35.00
WA376       0711  24     36.00
WA376       0711  25     42.00
WA376       0711  26     46.00
WA376       0711  27     42.00
WA376       0711  28     38.00
WA376       0711  29     41.00
WA376       0711  30     39.00
WA376       0711  31     43.00
WA376       0811   1     38.00
WA376       0811   2     38.00
WA376       0811   3     40.00
WA376       0811   4     41.00
WA376       0811   5     44.00
WA376       0811   6     40.00
WA376       0811   7     43.00
WA376       0811   8     41.00
WA376       0811   9     41.00
WA376       0811  10     41.00
WA376       0811  11     40.00
WA376       0811  12     40.00
WA376       0811  13     40.00
WA376       0811  14     39.00
WA376       0811  15     38.00
WA376       0811  16     33.00
WA376       0811  17     33.00
WA376       0811  18     38.00
WA376       0811  19     37.00
WA376       0811  20     35.00
WA376       0811  21     40.00
WA376       0811  22     42.00
WA376       0811  23     46.00
WA376       0811  24     42.00
WA376       0811  25     44.00
WA376       0811  26     42.00
WA376       0811  27     42.00
WA376       0811  28     40.00
WA376       0811  29     48.00
WA376       0811  30     41.00
WA376       0811  31     37.00
WA376       0911   1     32.00
WA376       0911   2     33.00
WA376       0911   3     29.00
WA376       0911   4     31.00
WA376       0911   5     33.00
WA376       0911   6     36.00
WA376       0911   7     34.00
WA376       0911   8     36.00
WA376       0911   9     40.00
WA376       0911  10     39.00
WA376       0911  11     40.00
WA376       0911  12     42.00
WA376       0911  13     43.00
WA376       0911  14     39.00
WA376       0911  15     40.00
WA376       0911  16     36.00
WA376       0911  17     30.00
WA376       0911  18     41.00
WA376       0911  19     32.00
WA376       0911  20     28.00
WA376       0911  21     31.00
WA376       0911  22     36.00
WA376       0911  23     42.00
WA376       0911  24     37.00
WA376       0911  25     43.00
WA376       0911  26     33.00
WA376       0911  27     38.00
WA376       0911  28     30.00
WA376       0911  29     34.00
WA376       0911  30     33.00
WA376       1011   1     42.00
WA376       1011   2     41.00
WA376       1011   3     37.00
WA376       1011   4     32.00
WA376       1011   5     32.00
WA376       1011   6     40.00
WA376       1011   7     32.00
WA376       1011   8     28.00
WA376       1011   9     29.00
WA376       1011  10     32.00
WA376       1011  11     39.00
WA376       1011  12     32.00
WA376       1011  13     26.00
WA376       1011  14     28.00
WA376       1011  15     24.00
WA376       1011  16     24.00
WA376       1011  17     27.00
WA376       1011  18     24.00
WA376       1011  19     27.00
WA376       1011  20     37.00
WA376       1011  21     34.00
WA376       1011  22     39.00
WA376       1011  23     28.00
WA376       1011  24     26.00
WA376       1011  25     21.00
WA376       1011  26     18.00
WA376       1011  27     20.00
WA376       1011  28     20.00
WA376       1011  29     26.00
WA376       1011  30     24.00
WA376       1011  31     26.00
WA376       1111   1     22.00
WA376       1111   2     20.00
WA376       1111   3     27.00
WA376       1111   4     16.00
WA376       1111   5      9.00
WA376       1111   6     14.00
WA376       1111   7     11.00
WA376       1111   8     27.00
WA376       1111   9     21.00
WA376       1111  10     19.00
WA376       1111  11     19.00
WA376       1111  12     25.00
WA376       1111  13     26.00
WA376       1111  14     13.00
WA376       1111  15     -2.00
WA376       1111  16     -7.00
WA376       1111  17     18.00
WA376       1111  18     11.00
WA376       1111  19      6.00
WA376       1111  20      7.00
WA376       1111  21     21.00
WA376       1111  22     29.00
WA376       1111  23     32.00
WA376       1111  24     28.00
WA376       1111  25     11.00
WA376       1111  26     19.00
WA376       1111  27     25.00
WA376       1111  28     24.00
WA376       1111  29     26.00
WA376       1111  30     16.00
WA376       1211   1     13.00
WA376       1211   2     14.00
WA376       1211   3     11.00
WA376       1211   4     11.00
WA376       1211   5      8.00
WA376       1211   6      6.00
WA376       1211   7      7.00
WA376       1211   8      0.00
WA376       1211   9      4.00
WA376       1211  10      6.00
WA376       1211  11      6.00
WA376       1211  12     -1.00
WA376       1211  13     -2.00
WA376       1211  14     18.00
WA376       1211  15     19.00
WA376       1211  16     22.00
WA376       1211  17     29.00
WA376       1211  18     19.00
WA376       1211  19      7.00
WA376       1211  20     22.00
WA376       1211  21      2.00
WA376       1211  22      0.00
WA376       1211  23      1.00
WA376       1211  24     19.00
WA376       1211  25     20.00
WA376       1211  26     15.00
WA376       1211  27     24.00
WA376       1211  28     33.00
WA376       1211  29     28.00
WA376       1211  30     23.00
WA376       1211  31     11.00
WA376       0112   1     15.00
WA376       0112   2     13.00
WA376       0112   3     23.00
WA376       0112   4     29.00
WA376       0112   5     23.00
WA376       0112   6     10.00
WA376       0112   7     12.00
