$ Get data for 515:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:54:28 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA515           Harts Pass
WA515       1210  14     18.00
WA515       1210  15     16.00
WA515       1210  16     15.00
WA515       1210  17     14.00
WA515       1210  18     13.00
WA515       1210  19     11.00
WA515       1210  20     13.00
WA515       1210  21     17.00
WA515       1210  22     16.00
WA515       1210  23     17.00
WA515       1210  24     21.00
WA515       1210  25     24.00
WA515       1210  26     18.00
WA515       1210  27     18.00
WA515       1210  28     17.00
WA515       1210  29      4.00
WA515       1210  30     -1.00
WA515       1210  31      0.00
WA515       0111   1     12.00
WA515       0111   2     18.00
WA515       0111   3     15.00
WA515       0111   4     21.00
WA515       0111   5     22.00
WA515       0111   6     30.00
WA515       0111   7     17.00
WA515       0111   8     11.00
WA515       0111   9      3.00
WA515       0111  10      2.00
WA515       0111  11      0.00
WA515       0111  12      4.00
WA515       0111  13     22.00
WA515       0111  14     31.00
WA515       0111  15     28.00
WA515       0111  16     32.00
WA515       0111  17     22.00
WA515       0111  18     14.00
WA515       0111  19     12.00
WA515       0111  20     20.00
WA515       0111  21     24.00
WA515       0111  22     22.00
WA515       0111  23     26.00
WA515       0111  24     28.00
WA515       0111  25     29.00
WA515       0111  26     30.00
WA515       0111  27     32.00
WA515       0111  28     29.00
WA515       0111  29     11.00
WA515       0111  30      3.00
WA515       0111  31      9.00
WA515       0211   1     10.00
WA515       0211   2     27.00
WA515       0211   3     33.00
WA515       0211   4     26.00
WA515       0211   5     20.00
WA515       0211   6     21.00
WA515       0211   7     16.00
WA515       0211   8      9.00
WA515       0211   9     13.00
WA515       0211  10     22.00
WA515       0211  11     28.00
WA515       0211  12     21.00
WA515       0211  13     20.00
WA515       0211  14     23.00
WA515       0211  15     16.00
WA515       0211  16     11.00
WA515       0211  17     11.00
WA515       0211  18     13.00
WA515       0211  19      6.00
WA515       0211  20      4.00
WA515       0211  21     10.00
WA515       0211  22      9.00
WA515       0211  23     -1.00
WA515       0211  24    -12.00
WA515       0211  25    -14.00
WA515       0211  26      4.00
WA515       0211  27     12.00
WA515       0211  28     13.00
WA515       0311   1     11.00
WA515       0311   2     12.00
WA515       0311   3     13.00
WA515       0311   4      9.00
WA515       0311   5     15.00
WA515       0311   6     13.00
WA515       0311   7     12.00
WA515       0311   8     15.00
WA515       0311   9     20.00
WA515       0311  10     18.00
WA515       0311  11     18.00
WA515       0311  12     21.00
WA515       0311  13     22.00
WA515       0311  14     22.00
WA515       0311  15     23.00
WA515       0311  16     19.00
WA515       0311  17     13.00
WA515       0311  18     21.00
WA515       0311  19     19.00
WA515       0311  20     20.00
WA515       0311  21     24.00
WA515       0311  22     17.00
WA515       0311  23     19.00
WA515       0311  24     23.00
WA515       0311  25     24.00
WA515       0311  26     23.00
WA515       0311  27     24.00
WA515       0311  28     23.00
WA515       0311  29     23.00
WA515       0311  30     28.00
WA515       0311  31     24.00
WA515       0411   1     22.00
WA515       0411   2     21.00
WA515       0411   3     20.00
WA515       0411   4     21.00
WA515       0411   5     19.00
WA515       0411   6     16.00
WA515       0411   7     11.00
WA515       0411   8     17.00
WA515       0411   9     21.00
WA515       0411  10     25.00
WA515       0411  11   -999.00
WA515       0411  12   -999.00
WA515       0411  13   -999.00
WA515       0411  14   -999.00
WA515       0411  15   -999.00
WA515       0411  16   -999.00
WA515       0411  17   -999.00
WA515       0411  18   -999.00
WA515       0411  19   -999.00
WA515       0411  20   -999.00
WA515       0411  21   -999.00
WA515       0411  22   -999.00
WA515       0411  23   -999.00
WA515       0411  24   -999.00
WA515       0411  25   -999.00
WA515       0411  26   -999.00
WA515       0411  27   -999.00
WA515       0411  28   -999.00
WA515       0411  29   -999.00
WA515       0411  30   -999.00
WA515       0511   1   -999.00
WA515       0511   2   -999.00
WA515       0511   3   -999.00
WA515       0511   4   -999.00
WA515       0511   5   -999.00
WA515       0511   6   -999.00
WA515       0511   7   -999.00
WA515       0511   8   -999.00
WA515       0511   9   -999.00
WA515       0511  10   -999.00
WA515       0511  11   -999.00
WA515       0511  12   -999.00
WA515       0511  13   -999.00
WA515       0511  14   -999.00
WA515       0511  15   -999.00
WA515       0511  16   -999.00
WA515       0511  17   -999.00
WA515       0511  18   -999.00
WA515       0511  19   -999.00
WA515       0511  20   -999.00
WA515       0511  21   -999.00
WA515       0511  22   -999.00
WA515       0511  23   -999.00
WA515       0511  24   -999.00
WA515       0511  25   -999.00
WA515       0511  26   -999.00
WA515       0511  27   -999.00
WA515       0511  28   -999.00
WA515       0511  29   -999.00
WA515       0511  30   -999.00
WA515       0511  31   -999.00
WA515       0611   1   -999.00
WA515       0611   2   -999.00
WA515       0611   3   -999.00
WA515       0611   4   -999.00
WA515       0611   5   -999.00
WA515       0611   6   -999.00
WA515       0611   7   -999.00
WA515       0611   8   -999.00
WA515       0611   9   -999.00
WA515       0611  10   -999.00
WA515       0611  11   -999.00
WA515       0611  12   -999.00
WA515       0611  13   -999.00
WA515       0611  14   -999.00
WA515       0611  15   -999.00
WA515       0611  16   -999.00
WA515       0611  17   -999.00
WA515       0611  18   -999.00
WA515       0611  19   -999.00
WA515       0611  20   -999.00
WA515       0611  21   -999.00
WA515       0611  22   -999.00
WA515       0611  23   -999.00
WA515       0611  24   -999.00
WA515       0611  25   -999.00
WA515       0611  26   -999.00
WA515       0611  27   -999.00
WA515       0611  28   -999.00
WA515       0611  29   -999.00
WA515       0611  30   -999.00
WA515       0711   1   -999.00
WA515       0711   2   -999.00
WA515       0711   3   -999.00
WA515       0711   4   -999.00
WA515       0711   5   -999.00
WA515       0711   6   -999.00
WA515       0711   7   -999.00
WA515       0711   8   -999.00
WA515       0711   9   -999.00
WA515       0711  10   -999.00
WA515       0711  11   -999.00
WA515       0711  12   -999.00
WA515       0711  13   -999.00
WA515       0711  14   -999.00
WA515       0711  15   -999.00
WA515       0711  16   -999.00
WA515       0711  17   -999.00
WA515       0711  18   -999.00
WA515       0711  19   -999.00
WA515       0711  20   -999.00
WA515       0711  21   -999.00
WA515       0711  22   -999.00
WA515       0711  23   -999.00
WA515       0711  24   -999.00
WA515       0711  25   -999.00
WA515       0711  26   -999.00
WA515       0711  27   -999.00
WA515       0711  28   -999.00
WA515       0711  29   -999.00
WA515       0711  30   -999.00
WA515       0711  31   -999.00
WA515       0811   1   -999.00
WA515       0811   2   -999.00
WA515       0811   3   -999.00
WA515       0811   4   -999.00
WA515       0811   5   -999.00
WA515       0811   6   -999.00
WA515       0811   7   -999.00
WA515       0811   8   -999.00
WA515       0811   9   -999.00
WA515       0811  10   -999.00
WA515       0811  11     41.00
WA515       0811  12     41.00
WA515       0811  13   -999.00
WA515       0811  14     39.00
WA515       0811  15     37.00
WA515       0811  16     36.00
WA515       0811  17     41.00
WA515       0811  18     39.00
WA515       0811  19     42.00
WA515       0811  20      4.00
WA515       0811  21     50.00
WA515       0811  22   -999.00
WA515       0811  23     44.00
WA515       0811  24     46.00
WA515       0811  25     47.00
WA515       0811  26     31.00
WA515       0811  27     50.00
WA515       0811  28     53.00
WA515       0811  29     43.00
WA515       0811  30     40.00
WA515       0811  31     37.00
WA515       0911   1     35.00
WA515       0911   2     36.00
WA515       0911   3     39.00
WA515       0911   4     46.00
WA515       0911   5     47.00
WA515       0911   6     46.00
WA515       0911   7     53.00
WA515       0911   8     55.00
WA515       0911   9     54.00
WA515       0911  10     57.00
WA515       0911  11     56.00
WA515       0911  12     52.00
WA515       0911  13     48.00
WA515       0911  14     31.00
WA515       0911  15     35.00
WA515       0911  16     31.00
WA515       0911  17     32.00
WA515       0911  18     35.00
WA515       0911  19     36.00
WA515       0911  20     39.00
WA515       0911  21     45.00
WA515       0911  22     48.00
WA515       0911  23     50.00
WA515       0911  24     50.00
WA515       0911  25     31.00
WA515       0911  26     30.00
WA515       0911  27     32.00
WA515       0911  28     28.00
WA515       0911  29     37.00
WA515       0911  30     43.00
WA515       1011   1     34.00
WA515       1011   2     34.00
WA515       1011   3     36.00
WA515       1011   4     32.00
WA515       1011   5     32.00
WA515       1011   6     33.00
WA515       1011   7     31.00
WA515       1011   8     30.00
WA515       1011   9     34.00
WA515       1011  10     34.00
WA515       1011  11     31.00
WA515       1011  12     27.00
WA515       1011  13     23.00
WA515       1011  14     29.00
WA515       1011  15     27.00
WA515       1011  16     29.00
WA515       1011  17     33.00
WA515       1011  18     33.00
WA515       1011  19     35.00
WA515       1011  20     31.00
WA515       1011  21     33.00
WA515       1011  22     33.00
WA515       1011  23     27.00
WA515       1011  24     24.00
WA515       1011  25     22.00
WA515       1011  26     24.00
WA515       1011  27     20.00
WA515       1011  28     23.00
WA515       1011  29     25.00
WA515       1011  30     24.00
WA515       1011  31     21.00
WA515       1111   1     18.00
WA515       1111   2     18.00
WA515       1111   3     19.00
WA515       1111   4     17.00
WA515       1111   5     14.00
WA515       1111   6     16.00
WA515       1111   7     22.00
WA515       1111   8     24.00
WA515       1111   9     23.00
WA515       1111  10     24.00
WA515       1111  11     17.00
WA515       1111  12     17.00
WA515       1111  13     21.00
WA515       1111  14     15.00
WA515       1111  15     11.00
WA515       1111  16     12.00
WA515       1111  17     14.00
WA515       1111  18      8.00
WA515       1111  19      5.00
WA515       1111  20      5.00
WA515       1111  21      8.00
WA515       1111  22     17.00
WA515       1111  23     19.00
WA515       1111  24     16.00
WA515       1111  25     13.00
WA515       1111  26     16.00
WA515       1111  27     22.00
WA515       1111  28     19.00
WA515       1111  29     20.00
WA515       1111  30     17.00
WA515       1211   1     20.00
WA515       1211   2     15.00
WA515       1211   3     22.00
WA515       1211   4     19.00
WA515       1211   5     26.00
WA515       1211   6     25.00
WA515       1211   7     20.00
WA515       1211   8     23.00
WA515       1211   9     29.00
WA515       1211  10     21.00
WA515       1211  11     11.00
WA515       1211  12      8.00
WA515       1211  13     19.00
WA515       1211  14     22.00
WA515       1211  15     21.00
WA515       1211  16     26.00
WA515       1211  17     28.00
WA515       1211  18     18.00
WA515       1211  19     22.00
WA515       1211  20     18.00
WA515       1211  21     13.00
WA515       1211  22     18.00
WA515       1211  23     20.00
WA515       1211  24     27.00
WA515       1211  25     18.00
WA515       1211  26     16.00
WA515       1211  27     21.00
WA515       1211  28     28.00
WA515       1211  29     22.00
WA515       1211  30     15.00
WA515       1211  31     12.00
WA515       0112   1     14.00
WA515       0112   2     18.00
WA515       0112   3     21.00
WA515       0112   4     24.00
WA515       0112   5     19.00
WA515       0112   6     15.00
