$ Get data for 699:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:31:25 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA699           Pope Ridge
WA699       1210  24     27.00
WA699       1210  25     31.00
WA699       1210  26     27.00
WA699       1210  27     27.00
WA699       1210  28     29.00
WA699       1210  29     14.00
WA699       1210  30      6.00
WA699       1210  31      6.00
WA699       0111   1      6.00
WA699       0111   2      7.00
WA699       0111   3     14.00
WA699       0111   4     15.00
WA699       0111   5     16.00
WA699       0111   6     25.00
WA699       0111   7     29.00
WA699       0111   8     20.00
WA699       0111   9     18.00
WA699       0111  10     13.00
WA699       0111  11     13.00
WA699       0111  12     15.00
WA699       0111  13     26.00
WA699       0111  14     36.00
WA699       0111  15     34.00
WA699       0111  16     34.00
WA699       0111  17     33.00
WA699       0111  18     27.00
WA699       0111  19     21.00
WA699       0111  20     25.00
WA699       0111  21     32.00
WA699       0111  22     31.00
WA699       0111  23     34.00
WA699       0111  24     34.00
WA699       0111  25     31.00
WA699       0111  26     30.00
WA699       0111  27     27.00
WA699       0111  28     27.00
WA699       0111  29     31.00
WA699       0111  30     20.00
WA699       0111  31     17.00
WA699       0211   1     11.00
WA699       0211   2     13.00
WA699       0211   3     17.00
WA699       0211   4     32.00
WA699       0211   5     31.00
WA699       0211   6     31.00
WA699       0211   7     24.00
WA699       0211   8     24.00
WA699       0211   9     20.00
WA699       0211  10     25.00
WA699       0211  11     28.00
WA699       0211  12     32.00
WA699       0211  13     31.00
WA699       0211  14     32.00
WA699       0211  15     28.00
WA699       0211  16     23.00
WA699       0211  17     22.00
WA699       0211  18     21.00
WA699       0211  19     19.00
WA699       0211  20     16.00
WA699       0211  21     18.00
WA699       0211  22     19.00
WA699       0211  23     18.00
WA699       0211  24      6.00
WA699       0211  25      3.00
WA699       0211  26      4.00
WA699       0211  27     12.00
WA699       0211  28     21.00
WA699       0311   1     21.00
WA699       0311   2     22.00
WA699       0311   3     22.00
WA699       0311   4     17.00
WA699       0311   5     22.00
WA699       0311   6     19.00
WA699       0311   7     20.00
WA699       0311   8     24.00
WA699       0311   9     27.00
WA699       0311  10     30.00
WA699       0311  11     27.00
WA699       0311  12     30.00
WA699       0311  13     28.00
WA699       0311  14     31.00
WA699       0311  15     33.00
WA699       0311  16     30.00
WA699       0311  17     25.00
WA699       0311  18     31.00
WA699       0311  19     28.00
WA699       0311  20     27.00
WA699       0311  21     33.00
WA699       0311  22     28.00
WA699       0311  23     24.00
WA699       0311  24     33.00
WA699       0311  25     32.00
WA699       0311  26     32.00
WA699       0311  27     30.00
WA699       0311  28     29.00
WA699       0311  29     33.00
WA699       0311  30     35.00
WA699       0311  31     33.00
WA699       0411   1     32.00
WA699       0411   2     31.00
WA699       0411   3     29.00
WA699       0411   4     32.00
WA699       0411   5     30.00
WA699       0411   6     24.00
WA699       0411   7     20.00
WA699       0411   8     26.00
WA699       0411   9     33.00
WA699       0411  10     35.00
WA699       0411  11     29.00
WA699       0411  12     26.00
WA699       0411  13     31.00
WA699       0411  14     30.00
WA699       0411  15     24.00
WA699       0411  16     31.00
WA699       0411  17     26.00
WA699       0411  18     22.00
WA699       0411  19     27.00
WA699       0411  20     25.00
WA699       0411  21     29.00
WA699       0411  22     26.00
WA699       0411  23     29.00
WA699       0411  24     32.00
WA699       0411  25     33.00
WA699       0411  26     32.00
WA699       0411  27     31.00
WA699       0411  28     29.00
WA699       0411  29     28.00
WA699       0411  30     30.00
WA699       0511   1     30.00
WA699       0511   2     36.00
WA699       0511   3     32.00
WA699       0511   4     30.00
WA699       0511   5     38.00
WA699       0511   6     36.00
WA699       0511   7     33.00
WA699       0511   8     31.00
WA699       0511   9     33.00
WA699       0511  10     37.00
WA699       0511  11     33.00
WA699       0511  12     30.00
WA699       0511  13     34.00
WA699       0511  14     41.00
WA699       0511  15     38.00
WA699       0511  16     32.00
WA699       0511  17     31.00
WA699       0511  18     34.00
WA699       0511  19     38.00
WA699       0511  20     40.00
WA699       0511  21     42.00
WA699       0511  22     38.00
WA699       0511  23     40.00
WA699       0511  24     41.00
WA699       0511  25     38.00
WA699       0511  26     36.00
WA699       0511  27     34.00
WA699       0511  28     33.00
WA699       0511  29     38.00
WA699       0511  30     37.00
WA699       0511  31     38.00
WA699       0611   1     38.00
WA699       0611   2     38.00
WA699       0611   3     37.00
WA699       0611   4     40.00
WA699       0611   5     44.00
WA699       0611   6     46.00
WA699       0611   7     42.00
WA699       0611   8     40.00
WA699       0611   9     41.00
WA699       0611  10     43.00
WA699       0611  11     41.00
WA699       0611  12     41.00
WA699       0611  13     42.00
WA699       0611  14     38.00
WA699       0611  15     39.00
WA699       0611  16     38.00
WA699       0611  17     40.00
WA699       0611  18     43.00
WA699       0611  19     42.00
WA699       0611  20     41.00
WA699       0611  21     44.00
WA699       0611  22     48.00
WA699       0611  23     41.00
WA699       0611  24     39.00
WA699       0611  25     37.00
WA699       0611  26     39.00
WA699       0611  27     48.00
WA699       0611  28     49.00
WA699       0611  29     45.00
WA699       0611  30     40.00
WA699       0711   1     41.00
WA699       0711   2     47.00
WA699       0711   3     44.00
WA699       0711   4     42.00
WA699       0711   5     49.00
WA699       0711   6     52.00
WA699       0711   7     44.00
WA699       0711   8     40.00
WA699       0711   9     38.00
WA699       0711  10     46.00
WA699       0711  11     48.00
WA699       0711  12     47.00
WA699       0711  13     44.00
WA699       0711  14     43.00
WA699       0711  15     43.00
WA699       0711  16     46.00
WA699       0711  17     46.00
WA699       0711  18     51.00
WA699       0711  19     48.00
WA699       0711  20     46.00
WA699       0711  21     45.00
WA699       0711  22     40.00
WA699       0711  23     43.00
WA699       0711  24     51.00
WA699       0711  25     52.00
WA699       0711  26     47.00
WA699       0711  27     46.00
WA699       0711  28     47.00
WA699       0711  29     51.00
WA699       0711  30     50.00
WA699       0711  31     48.00
WA699       0811   1     45.00
WA699       0811   2     52.00
WA699       0811   3     50.00
WA699       0811   4     54.00
WA699       0811   5     51.00
WA699       0811   6     50.00
WA699       0811   7     51.00
WA699       0811   8     53.00
WA699       0811   9     52.00
WA699       0811  10     49.00
WA699       0811  11     47.00
WA699       0811  12     49.00
WA699       0811  13     51.00
WA699       0811  14     51.00
WA699       0811  15     45.00
WA699       0811  16     43.00
WA699       0811  17     47.00
WA699       0811  18     49.00
WA699       0811  19     49.00
WA699       0811  20     52.00
WA699       0811  21     56.00
WA699       0811  22     56.00
WA699       0811  23     52.00
WA699       0811  24     53.00
WA699       0811  25     55.00
WA699       0811  26     54.00
WA699       0811  27     55.00
WA699       0811  28     56.00
WA699       0811  29     55.00
WA699       0811  30     49.00
WA699       0811  31     45.00
WA699       0911   1     42.00
WA699       0911   2     42.00
WA699       0911   3     44.00
WA699       0911   4     46.00
WA699       0911   5     52.00
WA699       0911   6     51.00
WA699       0911   7     55.00
WA699       0911   8     59.00
WA699       0911   9     59.00
WA699       0911  10     60.00
WA699       0911  11     60.00
WA699       0911  12     59.00
WA699       0911  13     56.00
WA699       0911  14     53.00
WA699       0911  15     46.00
WA699       0911  16     42.00
WA699       0911  17     41.00
WA699       0911  18     44.00
WA699       0911  19     45.00
WA699       0911  20     43.00
WA699       0911  21     48.00
WA699       0911  22     55.00
WA699       0911  23     57.00
WA699       0911  24     52.00
WA699       0911  25     42.00
WA699       0911  26     38.00
WA699       0911  27     40.00
WA699       0911  28     35.00
WA699       0911  29     40.00
WA699       0911  30     46.00
WA699       1011   1     42.00
WA699       1011   2     42.00
WA699       1011   3     44.00
WA699       1011   4     39.00
WA699       1011   5     41.00
WA699       1011   6     39.00
WA699       1011   7     37.00
WA699       1011   8     36.00
WA699       1011   9     41.00
WA699       1011  10     42.00
WA699       1011  11     38.00
WA699       1011  12     36.00
WA699       1011  13     31.00
WA699       1011  14     36.00
WA699       1011  15     33.00
WA699       1011  16     34.00
WA699       1011  17     37.00
WA699       1011  18     36.00
WA699       1011  19     40.00
WA699       1011  20     39.00
WA699       1011  21     39.00
WA699       1011  22     43.00
WA699       1011  23     34.00
WA699       1011  24     31.00
WA699       1011  25     29.00
WA699       1011  26     30.00
WA699       1011  27     29.00
WA699       1011  28     31.00
WA699       1011  29     32.00
WA699       1011  30     35.00
WA699       1011  31     30.00
WA699       1111   1     27.00
WA699       1111   2     28.00
WA699       1111   3     28.00
WA699       1111   4     25.00
WA699       1111   5     23.00
WA699       1111   6     22.00
WA699       1111   7     27.00
WA699       1111   8     31.00
WA699       1111   9     31.00
WA699       1111  10     31.00
WA699       1111  11     28.00
WA699       1111  12     26.00
WA699       1111  13     33.00
WA699       1111  14     27.00
WA699       1111  15     20.00
WA699       1111  16     21.00
WA699       1111  17     24.00
WA699       1111  18     17.00
WA699       1111  19     15.00
WA699       1111  20     13.00
WA699       1111  21     18.00
WA699       1111  22     26.00
WA699       1111  23     30.00
WA699       1111  24     25.00
WA699       1111  25     26.00
WA699       1111  26     28.00
WA699       1111  27     29.00
WA699       1111  28     29.00
WA699       1111  29     30.00
WA699       1111  30     27.00
WA699       1211   1     27.00
WA699       1211   2     27.00
WA699       1211   3     26.00
WA699       1211   4     27.00
WA699       1211   5     25.00
WA699       1211   6     24.00
WA699       1211   7     26.00
WA699       1211   8     24.00
WA699       1211   9     22.00
WA699       1211  10     19.00
WA699       1211  11     20.00
WA699       1211  12     17.00
WA699       1211  13     16.00
WA699       1211  14     15.00
WA699       1211  15     20.00
WA699       1211  16     23.00
WA699       1211  17     22.00
WA699       1211  18     28.00
WA699       1211  19     23.00
WA699       1211  20     29.00
WA699       1211  21     21.00
WA699       1211  22     15.00
WA699       1211  23     14.00
WA699       1211  24     20.00
WA699       1211  25     24.00
WA699       1211  26     23.00
WA699       1211  27     26.00
WA699       1211  28     34.00
WA699       1211  29     32.00
WA699       1211  30     26.00
WA699       1211  31     21.00
WA699       0112   1     23.00
WA699       0112   2     24.00
WA699       0112   3     28.00
WA699       0112   4     32.00
WA699       0112   5     30.00
WA699       0112   6     24.00
WA699       0112   7     23.00
WA699       0112   8     24.00
WA699       0112   9     28.00
WA699       0112  10     21.00
WA699       0112  11     16.00
WA699       0112  12     15.00
WA699       0112  13     16.00
WA699       0112  14     17.00
WA699       0112  15     13.00
WA699       0112  16     11.00
