$ Get data for 974:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:44:03 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA974           Waterhole
WA974       1106  25     12.00
WA974       1106  26     17.00
WA974       1106  27      5.00
WA974       1106  28   -999.00
WA974       1106  29   -999.00
WA974       1106  30     19.00
WA974       1206   1     17.00
WA974       1206   2     18.00
WA974       1206   3     32.00
WA974       1206   4     25.00
WA974       1206   5     25.00
WA974       1206   6     32.00
WA974       1206   7     34.00
WA974       1206   8     36.00
WA974       1206   9     28.00
WA974       1206  10     28.00
WA974       1206  11     28.00
WA974       1206  12     24.00
WA974       1206  13     21.00
WA974       1206  14     16.00
WA974       1206  15     15.00
WA974       1206  16     14.00
WA974       1206  17     12.00
WA974       1206  18     22.00
WA974       1206  19     29.00
WA974       1206  20     28.00
WA974       1206  21     19.00
WA974       1206  22     12.00
WA974       1206  23     17.00
WA974       1206  24     17.00
WA974       1206  25     23.00
WA974       1206  26     22.00
WA974       1206  27     11.00
WA974       1206  28     11.00
WA974       1206  29     16.00
WA974       1206  30     16.00
WA974       1206  31     26.00
WA974       0107   1     27.00
WA974       0107   2     28.00
WA974       0107   3     21.00
WA974       0107   4     14.00
WA974       0107   5     17.00
WA974       0107   6     18.00
WA974       0107   7     19.00
WA974       0107   8     17.00
WA974       0107   9     14.00
WA974       0107  10   -999.00
WA974       0107  11   -999.00
WA974       0107  12   -999.00
WA974       0107  13      7.00
WA974       0107  14     11.00
WA974       0107  15     17.00
WA974       0107  16     19.00
WA974       0107  17     17.00
WA974       0107  18     23.00
WA974       0107  19     22.00
WA974       0107  20     18.00
WA974       0107  21     20.00
WA974       0107  22     28.00
WA974       0107  23     28.00
WA974       0107  24     28.00
WA974       0107  25     25.00
WA974       0107  26     22.00
WA974       0107  27     26.00
WA974       0107  28     30.00
WA974       0107  29     28.00
WA974       0107  30     23.00
WA974       0107  31     22.00
WA974       0207   1     21.00
WA974       0207   2     21.00
WA974       0207   3     31.00
WA974       0207   4     36.00
WA974       0207   5     36.00
WA974       0207   6     35.00
WA974       0207   7     32.00
WA974       0207   8     27.00
WA974       0207   9     26.00
WA974       0207  10     31.00
WA974       0207  11     27.00
WA974       0207  12     26.00
WA974       0207  13     25.00
WA974       0207  14     24.00
WA974       0207  15     26.00
WA974       0207  16     23.00
WA974       0207  17     26.00
WA974       0207  18     23.00
WA974       0207  19     25.00
WA974       0207  20     18.00
WA974       0207  21     17.00
WA974       0207  22     15.00
WA974       0207  23     15.00
WA974       0207  24     19.00
WA974       0207  25     22.00
WA974       0207  26     11.00
WA974       0207  27     11.00
WA974       0207  28     12.00
WA974       0307   1      9.00
WA974       0307   2     14.00
WA974       0307   3     29.00
WA974       0307   4     29.00
WA974       0307   5     32.00
WA974       0307   6     32.00
WA974       0307   7     23.00
WA974       0307   8     23.00
WA974       0307   9     27.00
WA974       0307  10     29.00
WA974       0307  11     35.00
WA974       0307  12     21.00
WA974       0307  13     20.00
WA974       0307  14     18.00
WA974       0307  15     18.00
WA974       0307  16     35.00
WA974       0307  17     33.00
WA974       0307  18     30.00
WA974       0307  19     27.00
WA974       0307  20     14.00
WA974       0307  21     13.00
WA974       0307  22     28.00
WA974       0307  23     32.00
WA974       0307  24     26.00
WA974       0307  25     21.00
WA974       0307  26     20.00
WA974       0307  27     18.00
WA974       0307  28     16.00
WA974       0307  29     26.00
WA974       0307  30     31.00
WA974       0307  31     19.00
WA974       0407   1     17.00
WA974       0407   2     17.00
WA974       0407   3     15.00
WA974       0407   4     30.00
WA974       0407   5     34.00
WA974       0407   6     40.00
WA974       0407   7     35.00
WA974       0407   8     31.00
WA974       0407   9     22.00
WA974       0407  10     20.00
WA974       0407  11     19.00
WA974       0407  12     24.00
WA974       0407  13     25.00
WA974       0407  14     23.00
WA974       0407  15     21.00
WA974       0407  16     25.00
WA974       0407  17     20.00
WA974       0407  18     19.00
WA974       0407  19     17.00
WA974       0407  20     18.00
WA974       0407  21     24.00
WA974       0407  22     28.00
WA974       0407  23     29.00
WA974       0407  24     28.00
WA974       0407  25     27.00
WA974       0407  26     31.00
WA974       0407  27     31.00
WA974       0407  28     25.00
WA974       0407  29     28.00
WA974       0407  30     25.00
WA974       0507   1     27.00
WA974       0507   2     25.00
WA974       0507   3     23.00
WA974       0507   4     23.00
WA974       0507   5     22.00
WA974       0507   6     35.00
WA974       0507   7     36.00
WA974       0507   8     27.00
WA974       0507   9     24.00
WA974       0507  10     29.00
WA974       0507  11     29.00
WA974       0507  12     32.00
WA974       0507  13     30.00
WA974       0507  14     30.00
WA974       0507  15     38.00
WA974       0507  16     31.00
WA974       0507  17     29.00
WA974       0507  18     29.00
WA974       0507  19     30.00
WA974       0507  20     28.00
WA974       0507  21     28.00
WA974       0507  22     28.00
WA974       0507  23     32.00
WA974       0507  24     33.00
WA974       0507  25     35.00
WA974       0507  26     36.00
WA974       0507  27     28.00
WA974       0507  28     28.00
WA974       0507  29     34.00
WA974       0507  30     41.00
WA974       0507  31     42.00
WA974       0607   1     44.00
WA974       0607   2     43.00
WA974       0607   3     48.00
WA974       0607   4     37.00
WA974       0607   5     31.00
WA974       0607   6     28.00
WA974       0607   7     32.00
WA974       0607   8     31.00
WA974       0607   9     37.00
WA974       0607  10     30.00
WA974       0607  11     29.00
WA974       0607  12     29.00
WA974       0607  13     34.00
WA974       0607  14     31.00
WA974       0607  15     35.00
WA974       0607  16     32.00
WA974       0607  17     34.00
WA974       0607  18     32.00
WA974       0607  19     36.00
WA974       0607  20     42.00
WA974       0607  21     39.00
WA974       0607  22     34.00
WA974       0607  23     32.00
WA974       0607  24     30.00
WA974       0607  25     30.00
WA974       0607  26     33.00
WA974       0607  27     42.00
WA974       0607  28     41.00
WA974       0607  29     35.00
WA974       0607  30     31.00
WA974       0707   1     37.00
WA974       0707   2     41.00
WA974       0707   3     44.00
WA974       0707   4     46.00
WA974       0707   5     48.00
WA974       0707   6     42.00
WA974       0707   7     42.00
WA974       0707   8     45.00
WA974       0707   9     42.00
WA974       0707  10     50.00
WA974       0707  11     54.00
WA974       0707  12     58.00
WA974       0707  13     51.00
WA974       0707  14     49.00
WA974       0707  15     43.00
WA974       0707  16     43.00
WA974       0707  17     46.00
WA974       0707  18     46.00
WA974       0707  19     42.00
WA974       0707  20     43.00
WA974       0707  21     45.00
WA974       0707  22     49.00
WA974       0707  23     43.00
WA974       0707  24     35.00
WA974       0707  25     38.00
WA974       0707  26     46.00
WA974       0707  27     43.00
WA974       0707  28     46.00
WA974       0707  29     41.00
WA974       0707  30     35.00
WA974       0707  31     39.00
WA974       0807   1     42.00
WA974       0807   2     46.00
WA974       0807   3     40.00
WA974       0807   4     41.00
WA974       0807   5     43.00
WA974       0807   6     46.00
WA974       0807   7     44.00
WA974       0807   8     39.00
WA974       0807   9     38.00
WA974       0807  10     36.00
WA974       0807  11     35.00
WA974       0807  12     38.00
WA974       0807  13     38.00
WA974       0807  14     40.00
WA974       0807  15     50.00
WA974       0807  16     38.00
WA974       0807  17     38.00
WA974       0807  18     37.00
WA974       0807  19     39.00
WA974       0807  20     40.00
WA974       0807  21     43.00
WA974       0807  22     41.00
WA974       0807  23     41.00
WA974       0807  24     43.00
WA974       0807  25     40.00
WA974       0807  26     33.00
WA974       0807  27     32.00
WA974       0807  28     36.00
WA974       0807  29     47.00
WA974       0807  30     48.00
WA974       0807  31     39.00
WA974       0907   1     35.00
WA974       0907   2     42.00
WA974       0907   3     44.00
WA974       0907   4     41.00
WA974       0907   5     41.00
WA974       0907   6     36.00
WA974       0907   7     35.00
WA974       0907   8     36.00
WA974       0907   9     38.00
WA974       0907  10     46.00
WA974       0907  11     50.00
WA974       0907  12     45.00
WA974       0907  13     44.00
WA974       0907  14     47.00
WA974       0907  15     42.00
WA974       0907  16     39.00
WA974       0907  17     32.00
WA974       0907  18     30.00
WA974       0907  19     32.00
WA974       0907  20     34.00
WA974       0907  21     33.00
WA974       0907  22     31.00
WA974       0907  23     29.00
WA974       0907  24     30.00
WA974       0907  25     35.00
WA974       0907  26     35.00
WA974       0907  27     32.00
WA974       0907  28     27.00
WA974       0907  29   -999.00
WA974       0907  30     33.00
WA974       1007   1     32.00
WA974       1007   2     31.00
WA974       1007   3     28.00
WA974       1007   4     27.00
WA974       1007   5     27.00
WA974       1007   6     30.00
WA974       1007   7     29.00
WA974       1007   8     26.00
WA974       1007   9     38.00
WA974       1007  10     31.00
WA974       1007  11     29.00
WA974       1007  12     31.00
WA974       1007  13     30.00
WA974       1007  14     38.00
WA974       1007  15     32.00
WA974       1007  16     28.00
WA974       1007  17     29.00
WA974       1007  18     29.00
WA974       1007  19     28.00
WA974       1007  20     27.00
WA974       1007  21     30.00
WA974       1007  22     38.00
WA974       1007  23     44.00
WA974       1007  24     26.00
WA974       1007  25     22.00
WA974       1007  26     22.00
WA974       1007  27     34.00
WA974       1007  28     38.00
WA974       1007  29     24.00
WA974       1007  30     24.00
WA974       1007  31     32.00
WA974       1107   1     24.00
WA974       1107   2     24.00
WA974       1107   3     37.00
WA974       1107   4     31.00
WA974       1107   5     33.00
WA974       1107   6     38.00
WA974       1107   7     39.00
WA974       1107   8     38.00
WA974       1107   9     33.00
WA974       1107  10     26.00
WA974       1107  11     26.00
WA974       1107  12     24.00
WA974       1107  13     19.00
WA974       1107  14     19.00
WA974       1107  15     32.00
WA974       1107  16     27.00
WA974       1107  17     23.00
WA974       1107  18     18.00
WA974       1107  19     19.00
WA974       1107  20     17.00
WA974       1107  21     19.00
WA974       1107  22     20.00
WA974       1107  23     28.00
WA974       1107  24     21.00
WA974       1107  25     18.00
WA974       1107  26     24.00
WA974       1107  27     19.00
WA974       1107  28     20.00
WA974       1107  29     16.00
WA974       1107  30     14.00
WA974       1207   1     14.00
WA974       1207   2     18.00
WA974       1207   3     32.00
WA974       1207   4     29.00
WA974       1207   5     21.00
WA974       1207   6     21.00
WA974       1207   7     16.00
WA974       1207   8     11.00
WA974       1207   9     23.00
WA974       1207  10     16.00
WA974       1207  11     24.00
WA974       1207  12     17.00
WA974       1207  13     23.00
WA974       1207  14     28.00
WA974       1207  15     23.00
WA974       1207  16     25.00
WA974       1207  17     15.00
WA974       1207  18     20.00
WA974       1207  19     22.00
WA974       1207  20     13.00
