$ Get data for 804:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:39:56 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA804           Surprise Lakes
WA804       0115  17     28.00
WA804       0115  18     32.00
WA804       0115  19     28.00
WA804       0115  20     27.00
WA804       0115  21     26.00
WA804       0115  22     29.00
WA804       0115  23     35.00
WA804       0115  24     38.00
WA804       0115  25     36.00
WA804       0115  26     40.00
WA804       0115  27     35.00
WA804       0115  28     31.00
WA804       0115  29     28.00
WA804       0115  30     26.00
WA804       0115  31     26.00
WA804       0215   1     26.00
WA804       0215   2     31.00
WA804       0215   3     31.00
WA804       0215   4     31.00
WA804       0215   5     32.00
WA804       0215   6     37.00
WA804       0215   7     33.00
WA804       0215   8     34.00
WA804       0215   9     32.00
WA804       0215  10     35.00
WA804       0215  11     35.00
WA804       0215  12     35.00
WA804       0215  13     36.00
WA804       0215  14     32.00
WA804       0215  15     34.00
WA804       0215  16     31.00
WA804       0215  17     32.00
WA804       0215  18     32.00
WA804       0215  19     34.00
WA804       0215  20     31.00
WA804       0215  21     27.00
WA804       0215  22     25.00
WA804       0215  23     23.00
WA804       0215  24     30.00
WA804       0215  25     31.00
WA804       0215  26     33.00
WA804       0215  27     29.00
WA804       0215  28     24.00
WA804       0315   1     24.00
WA804       0315   2     27.00
WA804       0315   3     24.00
WA804       0315   4     24.00
WA804       0315   5     31.00
WA804       0315   6     36.00
WA804       0315   7     37.00
WA804       0315   8     37.00
WA804       0315   9     36.00
WA804       0315  10     39.00
WA804       0315  11     36.00
WA804       0315  12     37.00
WA804       0315  13     39.00
WA804       0315  14     39.00
WA804       0315  15     32.00
WA804       0315  16     28.00
WA804       0315  17     33.00
WA804       0315  18     34.00
WA804       0315  19     33.00
WA804       0315  20     37.00
WA804       0315  21     31.00
WA804       0315  22     31.00
WA804       0315  23     29.00
WA804       0315  24     28.00
WA804       0315  25     32.00
WA804       0315  26     38.00
WA804       0315  27     34.00
WA804       0315  28     32.00
WA804       0315  29     32.00
WA804       0315  30     34.00
WA804       0315  31     29.00
WA804       0415   1     28.00
WA804       0415   2     29.00
WA804       0415   3     26.00
WA804       0415   4     26.00
WA804       0415   5     27.00
WA804       0415   6     28.00
WA804       0415   7     31.00
WA804       0415   8     31.00
WA804       0415   9     29.00
WA804       0415  10     32.00
WA804       0415  11     28.00
WA804       0415  12     28.00
WA804       0415  13     27.00
WA804       0415  14     26.00
WA804       0415  15     24.00
WA804       0415  16     31.00
WA804       0415  17     36.00
WA804       0415  18     36.00
WA804       0415  19     41.00
WA804       0415  20     42.00
WA804       0415  21     28.00
WA804       0415  22     28.00
WA804       0415  23     28.00
WA804       0415  24     30.00
WA804       0415  25     28.00
WA804       0415  26     27.00
WA804       0415  27     37.00
WA804       0415  28     34.00
WA804       0415  29     29.00
WA804       0415  30     30.00
WA804       0515   1     36.00
WA804       0515   2     34.00
WA804       0515   3     38.00
WA804       0515   4     35.00
WA804       0515   5     32.00
WA804       0515   6     31.00
WA804       0515   7     30.00
WA804       0515   8     39.00
WA804       0515   9     44.00
WA804       0515  10     42.00
WA804       0515  11     36.00
WA804       0515  12     32.00
WA804       0515  13     34.00
WA804       0515  14     34.00
WA804       0515  15     36.00
WA804       0515  16     37.00
WA804       0515  17     39.00
WA804       0515  18     41.00
WA804       0515  19     43.00
WA804       0515  20     42.00
WA804       0515  21     47.00
WA804       0515  22     40.00
WA804       0515  23     39.00
WA804       0515  24     42.00
WA804       0515  25     40.00
WA804       0515  26     41.00
WA804       0515  27     40.00
WA804       0515  28     46.00
WA804       0515  29     49.00
WA804       0515  30     47.00
WA804       0515  31     46.00
WA804       0615   1     42.00
WA804       0615   2     40.00
WA804       0615   3     40.00
WA804       0615   4     40.00
WA804       0615   5     45.00
WA804       0615   6     51.00
WA804       0615   7     52.00
WA804       0615   8     56.00
WA804       0615   9     48.00
WA804       0615  10     45.00
WA804       0615  11     42.00
WA804       0615  12     37.00
WA804       0615  13     35.00
WA804       0615  14     42.00
WA804       0615  15     50.00
WA804       0615  16     44.00
WA804       0615  17     40.00
WA804       0615  18     44.00
WA804       0615  19     40.00
WA804       0615  20     38.00
WA804       0615  21     46.00
WA804       0615  22     43.00
WA804       0615  23     41.00
WA804       0615  24     47.00
WA804       0615  25     48.00
WA804       0615  26     58.00
WA804       0615  27     66.00
WA804       0615  28     57.00
WA804       0615  29     54.00
WA804       0615  30     53.00
WA804       0715   1     53.00
WA804       0715   2     59.00
WA804       0715   3     55.00
WA804       0715   4     54.00
WA804       0715   5     55.00
WA804       0715   6     55.00
WA804       0715   7     51.00
WA804       0715   8     53.00
WA804       0715   9     56.00
WA804       0715  10     48.00
WA804       0715  11     47.00
WA804       0715  12     47.00
WA804       0715  13     46.00
WA804       0715  14     44.00
WA804       0715  15     42.00
WA804       0715  16     43.00
WA804       0715  17     42.00
WA804       0715  18     52.00
WA804       0715  19     55.00
WA804       0715  20     49.00
WA804       0715  21     43.00
WA804       0715  22     41.00
WA804       0715  23     43.00
WA804       0715  24     43.00
WA804       0715  25     42.00
WA804       0715  26     42.00
WA804       0715  27     41.00
WA804       0715  28     41.00
WA804       0715  29     53.00
WA804       0715  30     58.00
WA804       0715  31     58.00
WA804       0815   1     58.00
WA804       0815   2     56.00
WA804       0815   3     50.00
WA804       0815   4     44.00
WA804       0815   5     40.00
WA804       0815   6     39.00
WA804       0815   7     48.00
WA804       0815   8     47.00
WA804       0815   9     45.00
WA804       0815  10     51.00
WA804       0815  11     53.00
WA804       0815  12     56.00
WA804       0815  13     53.00
WA804       0815  14     46.00
WA804       0815  15     40.00
WA804       0815  16     40.00
WA804       0815  17     49.00
WA804       0815  18     54.00
WA804       0815  19     53.00
WA804       0815  20     45.00
WA804       0815  21     41.00
WA804       0815  22     42.00
WA804       0815  23     51.00
WA804       0815  24     47.00
WA804       0815  25     46.00
WA804       0815  26     52.00
WA804       0815  27     50.00
WA804       0815  28     48.00
WA804       0815  29     45.00
WA804       0815  30     41.00
WA804       0815  31     41.00
WA804       0915   1     44.00
WA804       0915   2     36.00
WA804       0915   3     35.00
WA804       0915   4     33.00
WA804       0915   5     34.00
WA804       0915   6     36.00
WA804       0915   7     39.00
WA804       0915   8     42.00
WA804       0915   9     47.00
WA804       0915  10     49.00
WA804       0915  11     57.00
WA804       0915  12     50.00
WA804       0915  13     36.00
WA804       0915  14     34.00
WA804       0915  15     34.00
WA804       0915  16     36.00
WA804       0915  17     40.00
WA804       0915  18     40.00
WA804       0915  19     42.00
WA804       0915  20     49.00
WA804       0915  21     40.00
WA804       0915  22     38.00
WA804       0915  23     35.00
WA804       0915  24     43.00
WA804       0915  25     46.00
WA804       0915  26     34.00
WA804       0915  27     31.00
WA804       0915  28     43.00
WA804       0915  29     45.00
WA804       0915  30     46.00
WA804       1015   1     45.00
WA804       1015   2     40.00
WA804       1015   3     35.00
WA804       1015   4     42.00
WA804       1015   5     46.00
WA804       1015   6     46.00
WA804       1015   7     44.00
WA804       1015   8     46.00
WA804       1015   9     45.00
WA804       1015  10     40.00
WA804       1015  11     39.00
WA804       1015  12     39.00
WA804       1015  13     42.00
WA804       1015  14     40.00
WA804       1015  15     46.00
WA804       1015  16     48.00
WA804       1015  17     42.00
WA804       1015  18     43.00
WA804       1015  19     42.00
WA804       1015  20     41.00
WA804       1015  21     39.00
WA804       1015  22     34.00
WA804       1015  23     37.00
WA804       1015  24     39.00
WA804       1015  25     37.00
WA804       1015  26     35.00
WA804       1015  27     36.00
WA804       1015  28     38.00
WA804       1015  29     40.00
WA804       1015  30     41.00
WA804       1015  31     38.00
WA804       1115   1     33.00
WA804       1115   2     32.00
WA804       1115   3     27.00
WA804       1115   4     26.00
WA804       1115   5     32.00
WA804       1115   6     35.00
WA804       1115   7     35.00
WA804       1115   8     32.00
WA804       1115   9     31.00
WA804       1115  10     30.00
WA804       1115  11     29.00
WA804       1115  12     29.00
WA804       1115  13     32.00
WA804       1115  14     37.00
WA804       1115  15     26.00
WA804       1115  16     26.00
WA804       1115  17     30.00
WA804       1115  18     28.00
WA804       1115  19     25.00
WA804       1115  20     23.00
WA804       1115  21     22.00
WA804       1115  22     24.00
WA804       1115  23     24.00
WA804       1115  24     25.00
WA804       1115  25     19.00
WA804       1115  26     19.00
WA804       1115  27     18.00
WA804       1115  28     15.00
WA804       1115  29     12.00
WA804       1115  30     10.00
WA804       1215   1     17.00
WA804       1215   2     24.00
WA804       1215   3     29.00
WA804       1215   4     30.00
WA804       1215   5     29.00
WA804       1215   6     30.00
WA804       1215   7     31.00
WA804       1215   8     37.00
WA804       1215   9     32.00
WA804       1215  10     29.00
WA804       1215  11     29.00
WA804       1215  12     28.00
WA804       1215  13     27.00
WA804       1215  14     23.00
WA804       1215  15     24.00
WA804       1215  16     23.00
WA804       1215  17     22.00
WA804       1215  18     26.00
WA804       1215  19     27.00
WA804       1215  20     26.00
WA804       1215  21     26.00
WA804       1215  22     25.00
WA804       1215  23     24.00
WA804       1215  24     21.00
WA804       1215  25     17.00
WA804       1215  26     17.00
WA804       1215  27     20.00
WA804       1215  28     21.00
WA804       1215  29     20.00
WA804       1215  30     17.00
WA804       1215  31     13.00
WA804       0116   1     10.00
WA804       0116   2      9.00
WA804       0116   3      9.00
WA804       0116   4     20.00
WA804       0116   5     26.00
WA804       0116   6     26.00
WA804       0116   7     28.00
WA804       0116   8     26.00
WA804       0116   9     23.00
WA804       0116  10     24.00
WA804       0116  11     23.00
WA804       0116  12     28.00
WA804       0116  13     29.00
WA804       0116  14     26.00
WA804       0116  15     28.00
WA804       0116  16     29.00
WA804       0116  17     30.00
WA804       0116  18     30.00
WA804       0116  19     29.00
WA804       0116  20     29.00
WA804       0116  21     30.00
WA804       0116  22     31.00
WA804       0116  23     31.00
WA804       0116  24     27.00
WA804       0116  25     28.00
WA804       0116  26     32.00
WA804       0116  27     34.00
WA804       0116  28     32.00
WA804       0116  29     27.00
WA804       0116  30     25.00
WA804       0116  31     24.00
WA804       0216   1     24.00
WA804       0216   2     20.00
WA804       0216   3     26.00
WA804       0216   4     30.00
WA804       0216   5     31.00
WA804       0216   6     27.00
WA804       0216   7     29.00
