$ Get data for 863:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:44:55 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA863           White Pass E.s.
WA863       0215   6     35.00
WA863       0215   7     35.00
WA863       0215   8     33.00
WA863       0215   9     34.00
WA863       0215  10     34.00
WA863       0215  11     34.00
WA863       0215  12     33.00
WA863       0215  13     34.00
WA863       0215  14     30.00
WA863       0215  15     28.00
WA863       0215  16     29.00
WA863       0215  17     28.00
WA863       0215  18     30.00
WA863       0215  19     35.00
WA863       0215  20     32.00
WA863       0215  21     27.00
WA863       0215  22     24.00
WA863       0215  23     21.00
WA863       0215  24     31.00
WA863       0215  25     31.00
WA863       0215  26     34.00
WA863       0215  27     31.00
WA863       0215  28     23.00
WA863       0315   1     21.00
WA863       0315   2     24.00
WA863       0315   3     20.00
WA863       0315   4     21.00
WA863       0315   5     29.00
WA863       0315   6     33.00
WA863       0315   7     32.00
WA863       0315   8     32.00
WA863       0315   9     34.00
WA863       0315  10     34.00
WA863       0315  11     37.00
WA863       0315  12     34.00
WA863       0315  13     34.00
WA863       0315  14     36.00
WA863       0315  15     33.00
WA863       0315  16     30.00
WA863       0315  17     33.00
WA863       0315  18     32.00
WA863       0315  19     32.00
WA863       0315  20     36.00
WA863       0315  21     33.00
WA863       0315  22     31.00
WA863       0315  23     31.00
WA863       0315  24     30.00
WA863       0315  25     32.00
WA863       0315  26     35.00
WA863       0315  27     36.00
WA863       0315  28     33.00
WA863       0315  29     33.00
WA863       0315  30     34.00
WA863       0315  31     29.00
WA863       0415   1     28.00
WA863       0415   2     29.00
WA863       0415   3     26.00
WA863       0415   4     26.00
WA863       0415   5     26.00
WA863       0415   6     30.00
WA863       0415   7     32.00
WA863       0415   8     32.00
WA863       0415   9     30.00
WA863       0415  10     32.00
WA863       0415  11     28.00
WA863       0415  12     28.00
WA863       0415  13     28.00
WA863       0415  14     27.00
WA863       0415  15     28.00
WA863       0415  16     30.00
WA863       0415  17     34.00
WA863       0415  18     33.00
WA863       0415  19     35.00
WA863       0415  20     38.00
WA863       0415  21     31.00
WA863       0415  22     30.00
WA863       0415  23     30.00
WA863       0415  24     31.00
WA863       0415  25     30.00
WA863       0415  26     27.00
WA863       0415  27     37.00
WA863       0415  28     35.00
WA863       0415  29     33.00
WA863       0415  30     32.00
WA863       0515   1     39.00
WA863       0515   2     37.00
WA863       0515   3     36.00
WA863       0515   4     36.00
WA863       0515   5     33.00
WA863       0515   6     31.00
WA863       0515   7     31.00
WA863       0515   8     35.00
WA863       0515   9     37.00
WA863       0515  10     41.00
WA863       0515  11     40.00
WA863       0515  12     38.00
WA863       0515  13     36.00
WA863       0515  14     34.00
WA863       0515  15     40.00
WA863       0515  16     40.00
WA863       0515  17     37.00
WA863       0515  18     42.00
WA863       0515  19     42.00
WA863       0515  20     42.00
WA863       0515  21     45.00
WA863       0515  22     44.00
WA863       0515  23     43.00
WA863       0515  24     44.00
WA863       0515  25     42.00
WA863       0515  26     43.00
WA863       0515  27     41.00
WA863       0515  28     43.00
WA863       0515  29     48.00
WA863       0515  30     47.00
WA863       0515  31     46.00
WA863       0615   1     46.00
WA863       0615   2     42.00
WA863       0615   3     42.00
WA863       0615   4     43.00
WA863       0615   5     44.00
WA863       0615   6     47.00
WA863       0615   7     51.00
WA863       0615   8     53.00
WA863       0615   9     51.00
WA863       0615  10     48.00
WA863       0615  11     45.00
WA863       0615  12     39.00
WA863       0615  13     36.00
WA863       0615  14     41.00
WA863       0615  15     46.00
WA863       0615  16     47.00
WA863       0615  17     43.00
WA863       0615  18     47.00
WA863       0615  19     43.00
WA863       0615  20     40.00
WA863       0615  21     46.00
WA863       0615  22     45.00
WA863       0615  23     44.00
WA863       0615  24     48.00
WA863       0615  25     49.00
WA863       0615  26     54.00
WA863       0615  27     60.00
WA863       0615  28     62.00
WA863       0615  29     57.00
WA863       0615  30     54.00
WA863       0715   1     51.00
WA863       0715   2     56.00
WA863       0715   3     57.00
WA863       0715   4     56.00
WA863       0715   5     53.00
WA863       0715   6     55.00
WA863       0715   7     54.00
WA863       0715   8     56.00
WA863       0715   9     57.00
WA863       0715  10     52.00
WA863       0715  11     50.00
WA863       0715  12     49.00
WA863       0715  13     48.00
WA863       0715  14     47.00
WA863       0715  15     46.00
WA863       0715  16     47.00
WA863       0715  17     44.00
WA863       0715  18     49.00
WA863       0715  19     54.00
WA863       0715  20     52.00
WA863       0715  21     47.00
WA863       0715  22     44.00
WA863       0715  23     47.00
WA863       0715  24     45.00
WA863       0715  25     44.00
WA863       0715  26     43.00
WA863       0715  27     42.00
WA863       0715  28     42.00
WA863       0715  29     47.00
WA863       0715  30     52.00
WA863       0715  31     54.00
WA863       0815   1     54.00
WA863       0815   2     56.00
WA863       0815   3     53.00
WA863       0815   4     48.00
WA863       0815   5     43.00
WA863       0815   6     45.00
WA863       0815   7     45.00
WA863       0815   8     47.00
WA863       0815   9     46.00
WA863       0815  10     50.00
WA863       0815  11     50.00
WA863       0815  12     57.00
WA863       0815  13     54.00
WA863       0815  14     48.00
WA863       0815  15     43.00
WA863       0815  16     42.00
WA863       0815  17     45.00
WA863       0815  18     49.00
WA863       0815  19     52.00
WA863       0815  20     49.00
WA863       0815  21     42.00
WA863       0815  22     41.00
WA863       0815  23     46.00
WA863       0815  24     47.00
WA863       0815  25     44.00
WA863       0815  26     51.00
WA863       0815  27     49.00
WA863       0815  28     51.00
WA863       0815  29     46.00
WA863       0815  30     42.00
WA863       0815  31     44.00
WA863       0915   1     46.00
WA863       0915   2     40.00
WA863       0915   3     38.00
WA863       0915   4     35.00
WA863       0915   5     37.00
WA863       0915   6     36.00
WA863       0915   7     42.00
WA863       0915   8     42.00
WA863       0915   9     42.00
WA863       0915  10     46.00
WA863       0915  11     49.00
WA863       0915  12     52.00
WA863       0915  13     40.00
WA863       0915  14     36.00
WA863       0915  15     36.00
WA863       0915  16     35.00
WA863       0915  17     41.00
WA863       0915  18     40.00
WA863       0915  19     42.00
WA863       0915  20     51.00
WA863       0915  21     41.00
WA863       0915  22     36.00
WA863       0915  23     36.00
WA863       0915  24     41.00
WA863       0915  25     46.00
WA863       0915  26     35.00
WA863       0915  27     30.00
WA863       0915  28     36.00
WA863       0915  29     38.00
WA863       0915  30     44.00
WA863       1015   1     43.00
WA863       1015   2     42.00
WA863       1015   3     38.00
WA863       1015   4     40.00
WA863       1015   5     40.00
WA863       1015   6     42.00
WA863       1015   7     47.00
WA863       1015   8     44.00
WA863       1015   9     44.00
WA863       1015  10     41.00
WA863       1015  11     37.00
WA863       1015  12     37.00
WA863       1015  13     40.00
WA863       1015  14     36.00
WA863       1015  15     40.00
WA863       1015  16     42.00
WA863       1015  17     46.00
WA863       1015  18     45.00
WA863       1015  19     45.00
WA863       1015  20     40.00
WA863       1015  21     37.00
WA863       1015  22     32.00
WA863       1015  23     32.00
WA863       1015  24     36.00
WA863       1015  25     35.00
WA863       1015  26     35.00
WA863       1015  27     34.00
WA863       1015  28     38.00
WA863       1015  29     40.00
WA863       1015  30     40.00
WA863       1015  31     38.00
WA863       1115   1     35.00
WA863       1115   2     34.00
WA863       1115   3     28.00
WA863       1115   4     27.00
WA863       1115   5     34.00
WA863       1115   6     35.00
WA863       1115   7     35.00
WA863       1115   8     35.00
WA863       1115   9     33.00
WA863       1115  10     31.00
WA863       1115  11     30.00
WA863       1115  12     28.00
WA863       1115  13     37.00
WA863       1115  14     40.00
WA863       1115  15     28.00
WA863       1115  16     26.00
WA863       1115  17     30.00
WA863       1115  18     29.00
WA863       1115  19     25.00
WA863       1115  20     19.00
WA863       1115  21     19.00
WA863       1115  22     24.00
WA863       1115  23     24.00
WA863       1115  24     27.00
WA863       1115  25     19.00
WA863       1115  26     18.00
WA863       1115  27     18.00
WA863       1115  28     20.00
WA863       1115  29     20.00
WA863       1115  30     15.00
WA863       1215   1     18.00
WA863       1215   2     19.00
WA863       1215   3     27.00
WA863       1215   4     29.00
WA863       1215   5     28.00
WA863       1215   6     33.00
WA863       1215   7     34.00
WA863       1215   8     38.00
WA863       1215   9     31.00
WA863       1215  10     30.00
WA863       1215  11     28.00
WA863       1215  12     30.00
WA863       1215  13     29.00
WA863       1215  14     24.00
WA863       1215  15     24.00
WA863       1215  16     22.00
WA863       1215  17     20.00
WA863       1215  18     21.00
WA863       1215  19     25.00
WA863       1215  20     27.00
WA863       1215  21     27.00
WA863       1215  22     25.00
WA863       1215  23     26.00
WA863       1215  24     18.00
WA863       1215  25     16.00
WA863       1215  26     11.00
WA863       1215  27     18.00
WA863       1215  28     20.00
WA863       1215  29     20.00
WA863       1215  30     17.00
WA863       1215  31     10.00
WA863       0116   1      9.00
WA863       0116   2      9.00
WA863       0116   3     13.00
WA863       0116   4     17.00
WA863       0116   5     22.00
WA863       0116   6     27.00
WA863       0116   7     30.00
WA863       0116   8     26.00
WA863       0116   9     24.00
WA863       0116  10     23.00
WA863       0116  11     22.00
WA863       0116  12     26.00
WA863       0116  13     28.00
WA863       0116  14     23.00
WA863       0116  15     28.00
WA863       0116  16     29.00
WA863       0116  17     29.00
WA863       0116  18     30.00
WA863       0116  19     26.00
WA863       0116  20     31.00
WA863       0116  21     31.00
WA863       0116  22     33.00
WA863       0116  23     32.00
WA863       0116  24     25.00
WA863       0116  25     25.00
WA863       0116  26     31.00
WA863       0116  27     35.00
WA863       0116  28     31.00
WA863       0116  29     29.00
WA863       0116  30     26.00
WA863       0116  31     24.00
WA863       0216   1     25.00
WA863       0216   2     18.00
WA863       0216   3     21.00
WA863       0216   4     31.00
WA863       0216   5     28.00
WA863       0216   6     24.00
WA863       0216   7     24.00
WA863       0216   8     31.00
WA863       0216   9     31.00
WA863       0216  10     33.00
WA863       0216  11     33.00
WA863       0216  12     34.00
WA863       0216  13     32.00
WA863       0216  14     33.00
WA863       0216  15     36.00
WA863       0216  16     34.00
WA863       0216  17     34.00
WA863       0216  18     32.00
WA863       0216  19     29.00
WA863       0216  20     25.00
WA863       0216  21     24.00
WA863       0216  22     23.00
WA863       0216  23     23.00
WA863       0216  24     28.00
WA863       0216  25     29.00
WA863       0216  26     30.00
WA863       0216  27     32.00
WA863       0216  28     30.00
