$ Get data for 898:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:26:44 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA898           Mount Gardner
WA898       0111  15     37.00
WA898       0111  16     42.00
WA898       0111  17     33.00
WA898       0111  18     31.00
WA898       0111  19     30.00
WA898       0111  20     30.00
WA898       0111  21     36.00
WA898       0111  22     34.00
WA898       0111  23     35.00
WA898       0111  24     38.00
WA898       0111  25     38.00
WA898       0111  26     38.00
WA898       0111  27     43.00
WA898       0111  28     38.00
WA898       0111  29     37.00
WA898       0111  30     30.00
WA898       0111  31     24.00
WA898       0211   1     22.00
WA898       0211   2     24.00
WA898       0211   3     34.00
WA898       0211   4     38.00
WA898       0211   5     34.00
WA898       0211   6     34.00
WA898       0211   7     32.00
WA898       0211   8     30.00
WA898       0211   9     27.00
WA898       0211  10     26.00
WA898       0211  11     35.00
WA898       0211  12     34.00
WA898       0211  13     34.00
WA898       0211  14     34.00
WA898       0211  15     31.00
WA898       0211  16     28.00
WA898       0211  17     28.00
WA898       0211  18     26.00
WA898       0211  19     25.00
WA898       0211  20     23.00
WA898       0211  21     28.00
WA898       0211  22     26.00
WA898       0211  23     24.00
WA898       0211  24     13.00
WA898       0211  25      9.00
WA898       0211  26     11.00
WA898       0211  27     29.00
WA898       0211  28     28.00
WA898       0311   1     28.00
WA898       0311   2     29.00
WA898       0311   3     28.00
WA898       0311   4     24.00
WA898       0311   5     32.00
WA898       0311   6     32.00
WA898       0311   7     30.00
WA898       0311   8     30.00
WA898       0311   9     34.00
WA898       0311  10     32.00
WA898       0311  11     32.00
WA898       0311  12     34.00
WA898       0311  13     34.00
WA898       0311  14     35.00
WA898       0311  15     34.00
WA898       0311  16     33.00
WA898       0311  17     31.00
WA898       0311  18     33.00
WA898       0311  19     31.00
WA898       0311  20     33.00
WA898       0311  21     33.00
WA898       0311  22     31.00
WA898       0311  23     31.00
WA898       0311  24     35.00
WA898       0311  25     33.00
WA898       0311  26     33.00
WA898       0311  27     32.00
WA898       0311  28     34.00
WA898       0311  29     34.00
WA898       0311  30     37.00
WA898       0311  31     38.00
WA898       0411   1     33.00
WA898       0411   2     32.00
WA898       0411   3     32.00
WA898       0411   4     33.00
WA898       0411   5     31.00
WA898       0411   6     31.00
WA898       0411   7     30.00
WA898       0411   8     29.00
WA898       0411   9     33.00
WA898       0411  10     34.00
WA898       0411  11     32.00
WA898       0411  12     29.00
WA898       0411  13     33.00
WA898       0411  14     32.00
WA898       0411  15     32.00
WA898       0411  16     31.00
WA898       0411  17     30.00
WA898       0411  18     30.00
WA898       0411  19     30.00
WA898       0411  20     29.00
WA898       0411  21     30.00
WA898       0411  22     31.00
WA898       0411  23     35.00
WA898       0411  24     36.00
WA898       0411  25     34.00
WA898       0411  26     34.00
WA898       0411  27     32.00
WA898       0411  28     32.00
WA898       0411  29     32.00
WA898       0411  30     34.00
WA898       0511   1     32.00
WA898       0511   2     35.00
WA898       0511   3     34.00
WA898       0511   4     33.00
WA898       0511   5     38.00
WA898       0511   6     37.00
WA898       0511   7     35.00
WA898       0511   8     34.00
WA898       0511   9     37.00
WA898       0511  10     39.00
WA898       0511  11     35.00
WA898       0511  12     32.00
WA898       0511  13     36.00
WA898       0511  14     41.00
WA898       0511  15     38.00
WA898       0511  16     35.00
WA898       0511  17     33.00
WA898       0511  18     36.00
WA898       0511  19     37.00
WA898       0511  20     40.00
WA898       0511  21     40.00
WA898       0511  22     40.00
WA898       0511  23     38.00
WA898       0511  24     40.00
WA898       0511  25     36.00
WA898       0511  26     36.00
WA898       0511  27     38.00
WA898       0511  28     36.00
WA898       0511  29     40.00
WA898       0511  30     41.00
WA898       0511  31     42.00
WA898       0611   1     37.00
WA898       0611   2     40.00
WA898       0611   3     41.00
WA898       0611   4     45.00
WA898       0611   5     51.00
WA898       0611   6     48.00
WA898       0611   7     42.00
WA898       0611   8     41.00
WA898       0611   9     45.00
WA898       0611  10     45.00
WA898       0611  11     43.00
WA898       0611  12     42.00
WA898       0611  13     44.00
WA898       0611  14     42.00
WA898       0611  15     40.00
WA898       0611  16     39.00
WA898       0611  17     43.00
WA898       0611  18     45.00
WA898       0611  19     45.00
WA898       0611  20     46.00
WA898       0611  21     46.00
WA898       0611  22     45.00
WA898       0611  23     42.00
WA898       0611  24     42.00
WA898       0611  25     42.00
WA898       0611  26     41.00
WA898       0611  27     52.00
WA898       0611  28     52.00
WA898       0611  29     44.00
WA898       0611  30     43.00
WA898       0711   1     42.00
WA898       0711   2     51.00
WA898       0711   3     47.00
WA898       0711   4     44.00
WA898       0711   5     49.00
WA898       0711   6     51.00
WA898       0711   7     45.00
WA898       0711   8     42.00
WA898       0711   9     41.00
WA898       0711  10     46.00
WA898       0711  11     48.00
WA898       0711  12     50.00
WA898       0711  13     47.00
WA898       0711  14     48.00
WA898       0711  15     49.00
WA898       0711  16     51.00
WA898       0711  17     48.00
WA898       0711  18     48.00
WA898       0711  19     48.00
WA898       0711  20     47.00
WA898       0711  21     45.00
WA898       0711  22     44.00
WA898       0711  23     46.00
WA898       0711  24     57.00
WA898       0711  25     51.00
WA898       0711  26     49.00
WA898       0711  27     46.00
WA898       0711  28     47.00
WA898       0711  29     52.00
WA898       0711  30     51.00
WA898       0711  31     52.00
WA898       0811   1     48.00
WA898       0811   2     51.00
WA898       0811   3     51.00
WA898       0811   4     52.00
WA898       0811   5     51.00
WA898       0811   6     52.00
WA898       0811   7     51.00
WA898       0811   8     51.00
WA898       0811   9     49.00
WA898       0811  10     49.00
WA898       0811  11     50.00
WA898       0811  12     50.00
WA898       0811  13     49.00
WA898       0811  14     48.00
WA898       0811  15     48.00
WA898       0811  16     47.00
WA898       0811  17     48.00
WA898       0811  18     46.00
WA898       0811  19     48.00
WA898       0811  20     55.00
WA898       0811  21     58.00
WA898       0811  22     55.00
WA898       0811  23     55.00
WA898       0811  24     54.00
WA898       0811  25     56.00
WA898       0811  26     55.00
WA898       0811  27     55.00
WA898       0811  28     53.00
WA898       0811  29     52.00
WA898       0811  30     47.00
WA898       0811  31     45.00
WA898       0911   1     45.00
WA898       0911   2     48.00
WA898       0911   3     50.00
WA898       0911   4     55.00
WA898       0911   5     56.00
WA898       0911   6     55.00
WA898       0911   7     60.00
WA898       0911   8     60.00
WA898       0911   9     58.00
WA898       0911  10     61.00
WA898       0911  11     63.00
WA898       0911  12     53.00
WA898       0911  13     51.00
WA898       0911  14     50.00
WA898       0911  15     47.00
WA898       0911  16     42.00
WA898       0911  17     43.00
WA898       0911  18     45.00
WA898       0911  19     46.00
WA898       0911  20     48.00
WA898       0911  21     55.00
WA898       0911  22     56.00
WA898       0911  23     57.00
WA898       0911  24     56.00
WA898       0911  25     43.00
WA898       0911  26     43.00
WA898       0911  27     43.00
WA898       0911  28     42.00
WA898       0911  29     48.00
WA898       0911  30     49.00
WA898       1011   1     44.00
WA898       1011   2     44.00
WA898       1011   3     45.00
WA898       1011   4     42.00
WA898       1011   5     41.00
WA898       1011   6     41.00
WA898       1011   7     41.00
WA898       1011   8     40.00
WA898       1011   9     46.00
WA898       1011  10     44.00
WA898       1011  11     42.00
WA898       1011  12     40.00
WA898       1011  13     38.00
WA898       1011  14     41.00
WA898       1011  15     40.00
WA898       1011  16     38.00
WA898       1011  17     37.00
WA898       1011  18     46.00
WA898       1011  19     44.00
WA898       1011  20     43.00
WA898       1011  21     44.00
WA898       1011  22     47.00
WA898       1011  23     39.00
WA898       1011  24     35.00
WA898       1011  25     34.00
WA898       1011  26     35.00
WA898       1011  27     34.00
WA898       1011  28     39.00
WA898       1011  29     40.00
WA898       1011  30     37.00
WA898       1011  31     34.00
WA898       1111   1     32.00
WA898       1111   2     34.00
WA898       1111   3     32.00
WA898       1111   4     30.00
WA898       1111   5     30.00
WA898       1111   6     31.00
WA898       1111   7     35.00
WA898       1111   8     36.00
WA898       1111   9     38.00
WA898       1111  10     38.00
WA898       1111  11     32.00
WA898       1111  12     32.00
WA898       1111  13     34.00
WA898       1111  14     31.00
WA898       1111  15     28.00
WA898       1111  16     28.00
WA898       1111  17     30.00
WA898       1111  18     27.00
WA898       1111  19     24.00
WA898       1111  20     21.00
WA898       1111  21     26.00
WA898       1111  22     33.00
WA898       1111  23     33.00
WA898       1111  24     31.00
WA898       1111  25     31.00
WA898       1111  26     31.00
WA898       1111  27     34.00
WA898       1111  28     31.00
WA898       1111  29     30.00
WA898       1111  30     31.00
WA898       1211   1     31.00
WA898       1211   2     28.00
WA898       1211   3     28.00
WA898       1211   4     30.00
WA898       1211   5     32.00
WA898       1211   6     32.00
WA898       1211   7     29.00
WA898       1211   8     29.00
WA898       1211   9     34.00
WA898       1211  10     31.00
WA898       1211  11     28.00
WA898       1211  12     24.00
WA898       1211  13     27.00
WA898       1211  14     27.00
WA898       1211  15     28.00
WA898       1211  16     35.00
WA898       1211  17     39.00
WA898       1211  18     34.00
WA898       1211  19     33.00
WA898       1211  20     33.00
WA898       1211  21     28.00
WA898       1211  22     27.00
WA898       1211  23     28.00
WA898       1211  24     37.00
WA898       1211  25     33.00
WA898       1211  26     31.00
WA898       1211  27     32.00
WA898       1211  28     37.00
WA898       1211  29     34.00
WA898       1211  30     30.00
WA898       1211  31     28.00
WA898       0112   1     30.00
WA898       0112   2     34.00
WA898       0112   3     36.00
WA898       0112   4     37.00
WA898       0112   5     31.00
WA898       0112   6     30.00
WA898       0112   7     31.00
WA898       0112   8     35.00
WA898       0112   9     32.00
WA898       0112  10     28.00
WA898       0112  11     26.00
WA898       0112  12     28.00
WA898       0112  13     35.00
WA898       0112  14     25.00
WA898       0112  15     24.00
WA898       0112  16     23.00
WA898       0112  17     23.00
WA898       0112  18     23.00
WA898       0112  19     25.00
WA898       0112  20     29.00
WA898       0112  21     30.00
WA898       0112  22     29.00
WA898       0112  23     31.00
WA898       0112  24     30.00
WA898       0112  25     33.00
WA898       0112  26     29.00
WA898       0112  27     24.00
WA898       0112  28     27.00
WA898       0112  29     35.00
WA898       0112  30     34.00
WA898       0112  31     34.00
WA898       0212   1     33.00
WA898       0212   2     30.00
WA898       0212   3     32.00
WA898       0212   4     34.00
WA898       0212   5     34.00
