$ Get data for 942:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:46:39 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA942           Burnt Mountain
WA942       1210   3     27.00
WA942       1210   4     28.00
WA942       1210   5     35.00
WA942       1210   6     36.00
WA942       1210   7     38.00
WA942       1210   8     33.00
WA942       1210   9     31.00
WA942       1210  10     27.00
WA942       1210  11     27.00
WA942       1210  12     39.00
WA942       1210  13     35.00
WA942       1210  14     28.00
WA942       1210  15     28.00
WA942       1210  16     27.00
WA942       1210  17     24.00
WA942       1210  18     28.00
WA942       1210  19     27.00
WA942       1210  20     29.00
WA942       1210  21     33.00
WA942       1210  22     30.00
WA942       1210  23     32.00
WA942       1210  24     37.00
WA942       1210  25     33.00
WA942       1210  26     27.00
WA942       1210  27     27.00
WA942       1210  28     25.00
WA942       1210  29     20.00
WA942       1210  30     11.00
WA942       1210  31     12.00
WA942       0111   1     24.00
WA942       0111   2     28.00
WA942       0111   3     29.00
WA942       0111   4     28.00
WA942       0111   5     31.00
WA942       0111   6     35.00
WA942       0111   7     27.00
WA942       0111   8     26.00
WA942       0111   9     19.00
WA942       0111  10     18.00
WA942       0111  11     18.00
WA942       0111  12     34.00
WA942       0111  13     36.00
WA942       0111  14     37.00
WA942       0111  15     36.00
WA942       0111  16     39.00
WA942       0111  17     30.00
WA942       0111  18     25.00
WA942       0111  19     22.00
WA942       0111  20     27.00
WA942       0111  21     33.00
WA942       0111  22     30.00
WA942       0111  23     33.00
WA942       0111  24     36.00
WA942       0111  25     33.00
WA942       0111  26     39.00
WA942       0111  27     42.00
WA942       0111  28     36.00
WA942       0111  29     34.00
WA942       0111  30     32.00
WA942       0111  31     27.00
WA942       0211   1     25.00
WA942       0211   2     34.00
WA942       0211   3     39.00
WA942       0211   4     35.00
WA942       0211   5     29.00
WA942       0211   6     33.00
WA942       0211   7     26.00
WA942       0211   8     25.00
WA942       0211   9     23.00
WA942       0211  10     27.00
WA942       0211  11     35.00
WA942       0211  12     30.00
WA942       0211  13     28.00
WA942       0211  14     29.00
WA942       0211  15     27.00
WA942       0211  16     23.00
WA942       0211  17     22.00
WA942       0211  18     22.00
WA942       0211  19     21.00
WA942       0211  20     21.00
WA942       0211  21     21.00
WA942       0211  22     21.00
WA942       0211  23     19.00
WA942       0211  24     13.00
WA942       0211  25      9.00
WA942       0211  26     10.00
WA942       0211  27     25.00
WA942       0211  28     23.00
WA942       0311   1     24.00
WA942       0311   2     25.00
WA942       0311   3     20.00
WA942       0311   4     19.00
WA942       0311   5     29.00
WA942       0311   6     26.00
WA942       0311   7     25.00
WA942       0311   8     27.00
WA942       0311   9     34.00
WA942       0311  10     27.00
WA942       0311  11     26.00
WA942       0311  12     30.00
WA942       0311  13     31.00
WA942       0311  14     31.00
WA942       0311  15     30.00
WA942       0311  16     28.00
WA942       0311  17     26.00
WA942       0311  18     29.00
WA942       0311  19     24.00
WA942       0311  20     29.00
WA942       0311  21     27.00
WA942       0311  22     24.00
WA942       0311  23     27.00
WA942       0311  24     30.00
WA942       0311  25     25.00
WA942       0311  26     28.00
WA942       0311  27     28.00
WA942       0311  28     28.00
WA942       0311  29     33.00
WA942       0311  30     36.00
WA942       0311  31     34.00
WA942       0411   1     31.00
WA942       0411   2     28.00
WA942       0411   3     27.00
WA942       0411   4     30.00
WA942       0411   5     27.00
WA942       0411   6     26.00
WA942       0411   7     23.00
WA942       0411   8     27.00
WA942       0411   9     30.00
WA942       0411  10     32.00
WA942       0411  11     27.00
WA942       0411  12     23.00
WA942       0411  13     27.00
WA942       0411  14     27.00
WA942       0411  15     27.00
WA942       0411  16     28.00
WA942       0411  17     23.00
WA942       0411  18     24.00
WA942       0411  19     25.00
WA942       0411  20     25.00
WA942       0411  21     25.00
WA942       0411  22     25.00
WA942       0411  23     34.00
WA942       0411  24     33.00
WA942       0411  25     30.00
WA942       0411  26     30.00
WA942       0411  27     28.00
WA942       0411  28     27.00
WA942       0411  29     27.00
WA942       0411  30     30.00
WA942       0511   1     29.00
WA942       0511   2     31.00
WA942       0511   3     31.00
WA942       0511   4     31.00
WA942       0511   5     35.00
WA942       0511   6     33.00
WA942       0511   7     32.00
WA942       0511   8     32.00
WA942       0511   9     33.00
WA942       0511  10     35.00
WA942       0511  11     31.00
WA942       0511  12     27.00
WA942       0511  13     34.00
WA942       0511  14     39.00
WA942       0511  15     33.00
WA942       0511  16     31.00
WA942       0511  17     30.00
WA942       0511  18     33.00
WA942       0511  19     35.00
WA942       0511  20     38.00
WA942       0511  21     36.00
WA942       0511  22     33.00
WA942       0511  23     33.00
WA942       0511  24     34.00
WA942       0511  25     33.00
WA942       0511  26     32.00
WA942       0511  27     33.00
WA942       0511  28     32.00
WA942       0511  29     35.00
WA942       0511  30     35.00
WA942       0511  31     37.00
WA942       0611   1     34.00
WA942       0611   2     35.00
WA942       0611   3     35.00
WA942       0611   4     45.00
WA942       0611   5     48.00
WA942       0611   6     43.00
WA942       0611   7     37.00
WA942       0611   8     36.00
WA942       0611   9     40.00
WA942       0611  10     39.00
WA942       0611  11     38.00
WA942       0611  12     38.00
WA942       0611  13     39.00
WA942       0611  14     36.00
WA942       0611  15     34.00
WA942       0611  16     35.00
WA942       0611  17     39.00
WA942       0611  18     40.00
WA942       0611  19     40.00
WA942       0611  20     41.00
WA942       0611  21     43.00
WA942       0611  22     39.00
WA942       0611  23     37.00
WA942       0611  24     38.00
WA942       0611  25     38.00
WA942       0611  26     39.00
WA942       0611  27     50.00
WA942       0611  28     48.00
WA942       0611  29     40.00
WA942       0611  30     39.00
WA942       0711   1     37.00
WA942       0711   2     46.00
WA942       0711   3     44.00
WA942       0711   4     43.00
WA942       0711   5     48.00
WA942       0711   6     52.00
WA942       0711   7     38.00
WA942       0711   8     38.00
WA942       0711   9     40.00
WA942       0711  10     44.00
WA942       0711  11     45.00
WA942       0711  12     45.00
WA942       0711  13     42.00
WA942       0711  14     43.00
WA942       0711  15     44.00
WA942       0711  16     47.00
WA942       0711  17     43.00
WA942       0711  18     43.00
WA942       0711  19     44.00
WA942       0711  20     43.00
WA942       0711  21     41.00
WA942       0711  22     37.00
WA942       0711  23     44.00
WA942       0711  24     56.00
WA942       0711  25     47.00
WA942       0711  26     45.00
WA942       0711  27     45.00
WA942       0711  28     48.00
WA942       0711  29     49.00
WA942       0711  30     49.00
WA942       0711  31     46.00
WA942       0811   1     46.00
WA942       0811   2     48.00
WA942       0811   3     49.00
WA942       0811   4     49.00
WA942       0811   5     49.00
WA942       0811   6     48.00
WA942       0811   7     47.00
WA942       0811   8     47.00
WA942       0811   9     44.00
WA942       0811  10     45.00
WA942       0811  11     44.00
WA942       0811  12     47.00
WA942       0811  13     45.00
WA942       0811  14     43.00
WA942       0811  15     44.00
WA942       0811  16     44.00
WA942       0811  17     47.00
WA942       0811  18     46.00
WA942       0811  19     45.00
WA942       0811  20     56.00
WA942       0811  21     54.00
WA942       0811  22     51.00
WA942       0811  23     51.00
WA942       0811  24     51.00
WA942       0811  25     54.00
WA942       0811  26     55.00
WA942       0811  27     54.00
WA942       0811  28     53.00
WA942       0811  29     46.00
WA942       0811  30     41.00
WA942       0811  31     40.00
WA942       0911   1     42.00
WA942       0911   2     43.00
WA942       0911   3     48.00
WA942       0911   4     57.00
WA942       0911   5     55.00
WA942       0911   6     57.00
WA942       0911   7     62.00
WA942       0911   8     61.00
WA942       0911   9     58.00
WA942       0911  10     62.00
WA942       0911  11     62.00
WA942       0911  12     55.00
WA942       0911  13     45.00
WA942       0911  14     44.00
WA942       0911  15     43.00
WA942       0911  16     39.00
WA942       0911  17     39.00
WA942       0911  18     46.00
WA942       0911  19     42.00
WA942       0911  20     49.00
WA942       0911  21     53.00
WA942       0911  22     51.00
WA942       0911  23     53.00
WA942       0911  24     53.00
WA942       0911  25     40.00
WA942       0911  26     40.00
WA942       0911  27     40.00
WA942       0911  28     36.00
WA942       0911  29     49.00
WA942       0911  30     46.00
WA942       1011   1     40.00
WA942       1011   2     41.00
WA942       1011   3     41.00
WA942       1011   4     37.00
WA942       1011   5     35.00
WA942       1011   6     35.00
WA942       1011   7     39.00
WA942       1011   8     38.00
WA942       1011   9     41.00
WA942       1011  10     40.00
WA942       1011  11     39.00
WA942       1011  12     35.00
WA942       1011  13     33.00
WA942       1011  14     38.00
WA942       1011  15     38.00
WA942       1011  16     37.00
WA942       1011  17     37.00
WA942       1011  18     49.00
WA942       1011  19     40.00
WA942       1011  20     40.00
WA942       1011  21     43.00
WA942       1011  22     44.00
WA942       1011  23     34.00
WA942       1011  24     31.00
WA942       1011  25     31.00
WA942       1011  26     33.00
WA942       1011  27     31.00
WA942       1011  28     36.00
WA942       1011  29     35.00
WA942       1011  30     33.00
WA942       1011  31     29.00
WA942       1111   1     28.00
WA942       1111   2     33.00
WA942       1111   3     29.00
WA942       1111   4     26.00
WA942       1111   5     26.00
WA942       1111   6     28.00
WA942       1111   7     31.00
WA942       1111   8     31.00
WA942       1111   9     35.00
WA942       1111  10     38.00
WA942       1111  11     28.00
WA942       1111  12     26.00
WA942       1111  13     31.00
WA942       1111  14     24.00
WA942       1111  15     24.00
WA942       1111  16     25.00
WA942       1111  17     27.00
WA942       1111  18     20.00
WA942       1111  19     18.00
WA942       1111  20     17.00
WA942       1111  21     29.00
WA942       1111  22     32.00
WA942       1111  23     29.00
WA942       1111  24     26.00
WA942       1111  25     26.00
WA942       1111  26     29.00
WA942       1111  27     32.00
WA942       1111  28     27.00
WA942       1111  29     26.00
WA942       1111  30     28.00
WA942       1211   1     30.00
WA942       1211   2     27.00
WA942       1211   3     26.00
WA942       1211   4     25.00
WA942       1211   5     31.00
WA942       1211   6     32.00
WA942       1211   7     26.00
WA942       1211   8     28.00
WA942       1211   9     41.00
WA942       1211  10     27.00
WA942       1211  11     22.00
WA942       1211  12     21.00
WA942       1211  13     29.00
WA942       1211  14     29.00
WA942       1211  15     30.00
WA942       1211  16     33.00
WA942       1211  17     38.00
WA942       1211  18     31.00
WA942       1211  19     29.00
WA942       1211  20     27.00
WA942       1211  21     24.00
WA942       1211  22     26.00
WA942       1211  23     33.00
WA942       1211  24     36.00
WA942       1211  25     27.00
WA942       1211  26     26.00
WA942       1211  27     33.00
WA942       1211  28     35.00
WA942       1211  29     31.00
WA942       1211  30     26.00
WA942       1211  31     20.00
WA942       0112   1     32.00
WA942       0112   2     34.00
WA942       0112   3     33.00
WA942       0112   4     34.00
WA942       0112   5     24.00
WA942       0112   6     24.00
WA942       0112   7     29.00
