$ Get data for 642:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:24:59 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA642           Morse Lake
WA642       1002   2     27.00
WA642       1002   3     39.00
WA642       1002   4     32.00
WA642       1002   5     39.00
WA642       1002   6     40.00
WA642       1002   7     35.00
WA642       1002   8     32.00
WA642       1002   9     29.00
WA642       1002  10     26.00
WA642       1002  11     24.00
WA642       1002  12     22.00
WA642       1002  13     27.00
WA642       1002  14     29.00
WA642       1002  15     34.00
WA642       1002  16     34.00
WA642       1002  17     37.00
WA642       1002  18     36.00
WA642       1002  19     34.00
WA642       1002  20     33.00
WA642       1002  21     33.00
WA642       1002  22     30.00
WA642       1002  23     24.00
WA642       1002  24     19.00
WA642       1002  25     21.00
WA642       1002  26     24.00
WA642       1002  27     25.00
WA642       1002  28     28.00
WA642       1002  29      9.00
WA642       1002  30      6.00
WA642       1002  31      8.00
WA642       1102   1     10.00
WA642       1102   2     20.00
WA642       1102   3     23.00
WA642       1102   4     24.00
WA642       1102   5     31.00
WA642       1102   6     31.00
WA642       1102   7     31.00
WA642       1102   8     30.00
WA642       1102   9     29.00
WA642       1102  10     26.00
WA642       1102  11     29.00
WA642       1102  12     31.00
WA642       1102  13     28.00
WA642       1102  14     21.00
WA642       1102  15     21.00
WA642       1102  16     29.00
WA642       1102  17     28.00
WA642       1102  18     28.00
WA642       1102  19     34.00
WA642       1102  20     34.00
WA642       1102  21     31.00
WA642       1102  22     32.00
WA642       1102  23     25.00
WA642       1102  24     19.00
WA642       1102  25     22.00
WA642       1102  26     29.00
WA642       1102  27     29.00
WA642       1102  28     33.00
WA642       1102  29     31.00
WA642       1102  30     28.00
WA642       1202   1     27.00
WA642       1202   2     23.00
WA642       1202   3     17.00
WA642       1202   4     21.00
WA642       1202   5     20.00
WA642       1202   6     17.00
WA642       1202   7     25.00
WA642       1202   8     15.00
WA642       1202   9     14.00
WA642       1202  10     21.00
WA642       1202  11     22.00
WA642       1202  12     29.00
WA642       1202  13     27.00
WA642       1202  14     31.00
WA642       1202  15     28.00
WA642       1202  16     19.00
WA642       1202  17     21.00
WA642       1202  18     15.00
WA642       1202  19     20.00
WA642       1202  20     20.00
WA642       1202  21     23.00
WA642       1202  22     14.00
WA642       1202  23     11.00
WA642       1202  24     10.00
WA642       1202  25     25.00
WA642       1202  26     18.00
WA642       1202  27     21.00
WA642       1202  28     21.00
WA642       1202  29     15.00
WA642       1202  30     22.00
WA642       1202  31     20.00
WA642       0103   1     25.00
WA642       0103   2     30.00
WA642       0103   3     26.00
WA642       0103   4     26.00
WA642       0103   5     18.00
WA642       0103   6     18.00
WA642       0103   7     19.00
WA642       0103   8     22.00
WA642       0103   9     15.00
WA642       0103  10      9.00
WA642       0103  11     18.00
WA642       0103  12     26.00
WA642       0103  13     30.00
WA642       0103  14     14.00
WA642       0103  15     15.00
WA642       0103  16     17.00
WA642       0103  17     23.00
WA642       0103  18     29.00
WA642       0103  19     26.00
WA642       0103  20     26.00
WA642       0103  21     28.00
WA642       0103  22     22.00
WA642       0103  23     29.00
WA642       0103  24     30.00
WA642       0103  25     31.00
WA642       0103  26     29.00
WA642       0103  27     26.00
WA642       0103  28     20.00
WA642       0103  29     24.00
WA642       0103  30     31.00
WA642       0103  31     27.00
WA642       0203   1     23.00
WA642       0203   2     22.00
WA642       0203   3     21.00
WA642       0203   4     12.00
WA642       0203   5     13.00
WA642       0203   6     11.00
WA642       0203   7     16.00
WA642       0203   8     15.00
WA642       0203   9     22.00
WA642       0203  10     18.00
WA642       0203  11     19.00
WA642       0203  12     16.00
WA642       0203  13     20.00
WA642       0203  14     22.00
WA642       0203  15     23.00
WA642       0203  16     24.00
WA642       0203  17     21.00
WA642       0203  18     15.00
WA642       0203  19     23.00
WA642       0203  20     25.00
WA642       0203  21     25.00
WA642       0203  22     21.00
WA642       0203  23      5.00
WA642       0203  24     -1.00
WA642       0203  25      4.00
WA642       0203  26     13.00
WA642       0203  27     12.00
WA642       0203  28     15.00
WA642       0303   1     14.00
WA642       0303   2     17.00
WA642       0303   3     16.00
WA642       0303   4     16.00
WA642       0303   5     20.00
WA642       0303   6     20.00
WA642       0303   7     19.00
WA642       0303   8     19.00
WA642       0303   9     29.00
WA642       0303  10     30.00
WA642       0303  11     29.00
WA642       0303  12     33.00
WA642       0303  13     32.00
WA642       0303  14     31.00
WA642       0303  15     28.00
WA642       0303  16     26.00
WA642       0303  17     17.00
WA642       0303  18     19.00
WA642       0303  19     21.00
WA642       0303  20     27.00
WA642       0303  21     27.00
WA642       0303  22     20.00
WA642       0303  23     17.00
WA642       0303  24      9.00
WA642       0303  25     26.00
WA642       0303  26     21.00
WA642       0303  27     17.00
WA642       0303  28     16.00
WA642       0303  29     27.00
WA642       0303  30     36.00
WA642       0303  31     28.00
WA642       0403   1     23.00
WA642       0403   2     17.00
WA642       0403   3     18.00
WA642       0403   4     10.00
WA642       0403   5     15.00
WA642       0403   6     22.00
WA642       0403   7     24.00
WA642       0403   8     32.00
WA642       0403   9     25.00
WA642       0403  10     32.00
WA642       0403  11     29.00
WA642       0403  12     29.00
WA642       0403  13     29.00
WA642       0403  14     25.00
WA642       0403  15     25.00
WA642       0403  16     28.00
WA642       0403  17     24.00
WA642       0403  18     14.00
WA642       0403  19     19.00
WA642       0403  20     27.00
WA642       0403  21     32.00
WA642       0403  22     27.00
WA642       0403  23     27.00
WA642       0403  24     21.00
WA642       0403  25     18.00
WA642       0403  26     25.00
WA642       0403  27     21.00
WA642       0403  28     25.00
WA642       0403  29     31.00
WA642       0403  30     31.00
WA642       0503   1     30.00
WA642       0503   2     29.00
WA642       0503   3     28.00
WA642       0503   4     26.00
WA642       0503   5     20.00
WA642       0503   6     19.00
WA642       0503   7     24.00
WA642       0503   8     21.00
WA642       0503   9     31.00
WA642       0503  10     29.00
WA642       0503  11     29.00
WA642       0503  12     29.00
WA642       0503  13     28.00
WA642       0503  14     28.00
WA642       0503  15     23.00
WA642       0503  16     17.00
WA642       0503  17     18.00
WA642       0503  18     21.00
WA642       0503  19     19.00
WA642       0503  20     28.00
WA642       0503  21     36.00
WA642       0503  22     37.00
WA642       0503  23     37.00
WA642       0503  24     37.00
WA642       0503  25     34.00
WA642       0503  26     29.00
WA642       0503  27     33.00
WA642       0503  28     34.00
WA642       0503  29     32.00
WA642       0503  30     36.00
WA642       0503  31     34.00
WA642       0603   1     33.00
WA642       0603   2     31.00
WA642       0603   3     31.00
WA642       0603   4     35.00
WA642       0603   5     38.00
WA642       0603   6     41.00
WA642       0603   7     41.00
WA642       0603   8     39.00
WA642       0603   9     37.00
WA642       0603  10     33.00
WA642       0603  11     35.00
WA642       0603  12     35.00
WA642       0603  13     36.00
WA642       0603  14     33.00
WA642       0603  15     32.00
WA642       0603  16     34.00
WA642       0603  17     40.00
WA642       0603  18     39.00
WA642       0603  19     34.00
WA642       0603  20     32.00
WA642       0603  21     29.00
WA642       0603  22     32.00
WA642       0603  23     33.00
WA642       0603  24     30.00
WA642       0603  25     41.00
WA642       0603  26     40.00
WA642       0603  27     44.00
WA642       0603  28     44.00
WA642       0603  29     46.00
WA642       0603  30     38.00
WA642       0703   1     35.00
WA642       0703   2     31.00
WA642       0703   3     34.00
WA642       0703   4     41.00
WA642       0703   5     38.00
WA642       0703   6     38.00
WA642       0703   7     42.00
WA642       0703   8     36.00
WA642       0703   9     34.00
WA642       0703  10     46.00
WA642       0703  11     46.00
WA642       0703  12     43.00
WA642       0703  13     43.00
WA642       0703  14     42.00
WA642       0703  15     41.00
WA642       0703  16     39.00
WA642       0703  17     35.00
WA642       0703  18     46.00
WA642       0703  19     46.00
WA642       0703  20     46.00
WA642       0703  21     43.00
WA642       0703  22     49.00
WA642       0703  23     46.00
WA642       0703  24     42.00
WA642       0703  25     46.00
WA642       0703  26     43.00
WA642       0703  27     44.00
WA642       0703  28     49.00
WA642       0703  29     50.00
WA642       0703  30     50.00
WA642       0703  31     50.00
WA642       0803   1     46.00
WA642       0803   2     47.00
WA642       0803   3     41.00
WA642       0803   4     38.00
WA642       0803   5     41.00
WA642       0803   6     40.00
WA642       0803   7     42.00
WA642       0803   8     42.00
WA642       0803   9     41.00
WA642       0803  10     44.00
WA642       0803  11     39.00
WA642       0803  12     35.00
WA642       0803  13     34.00
WA642       0803  14     41.00
WA642       0803  15     47.00
WA642       0803  16     42.00
WA642       0803  17     46.00
WA642       0803  18     47.00
WA642       0803  19     43.00
WA642       0803  20     39.00
WA642       0803  21     47.00
WA642       0803  22     41.00
WA642       0803  23     32.00
WA642       0803  24     35.00
WA642       0803  25     44.00
WA642       0803  26     43.00
WA642       0803  27     37.00
WA642       0803  28     36.00
WA642       0803  29     43.00
WA642       0803  30     45.00
WA642       0803  31     44.00
WA642       0903   1     46.00
WA642       0903   2     46.00
WA642       0903   3     54.00
WA642       0903   4     50.00
WA642       0903   5     47.00
WA642       0903   6     49.00
WA642       0903   7     40.00
WA642       0903   8     37.00
WA642       0903   9     37.00
WA642       0903  10     40.00
WA642       0903  11     39.00
WA642       0903  12     32.00
WA642       0903  13     30.00
WA642       0903  14     34.00
WA642       0903  15     29.00
WA642       0903  16     32.00
WA642       0903  17     30.00
WA642       0903  18     35.00
WA642       0903  19     39.00
WA642       0903  20     30.00
WA642       0903  21     32.00
WA642       0903  22     40.00
WA642       0903  23     41.00
WA642       0903  24     40.00
WA642       0903  25     43.00
WA642       0903  26     45.00
WA642       0903  27     45.00
WA642       0903  28     45.00
WA642       0903  29     45.00
WA642       0903  30     40.00
WA642       1003   1     38.00
WA642       1003   2     42.00
WA642       1003   3     41.00
WA642       1003   4     45.00
WA642       1003   5     44.00
WA642       1003   6     41.00
WA642       1003   7     32.00
WA642       1003   8     30.00
WA642       1003   9     29.00
WA642       1003  10     29.00
WA642       1003  11     30.00
WA642       1003  12     31.00
WA642       1003  13     30.00
WA642       1003  14     28.00
WA642       1003  15     28.00
WA642       1003  16     31.00
WA642       1003  17     36.00
WA642       1003  18     36.00
WA642       1003  19     40.00
WA642       1003  20     42.00
WA642       1003  21     46.00
WA642       1003  22     33.00
WA642       1003  23     27.00
WA642       1003  24     26.00
WA642       1003  25     33.00
WA642       1003  26     42.00
WA642       1003  27     40.00
WA642       1003  28     29.00
WA642       1003  29     20.00
WA642       1003  30      9.00
WA642       1003  31      3.00
WA642       1103   1     13.00
WA642       1103   2      9.00
WA642       1103   3      6.00
WA642       1103   4      2.00
WA642       1103   5      1.00
WA642       1103   6      4.00
WA642       1103   7     13.00
WA642       1103   8     23.00
WA642       1103   9     26.00
WA642       1103  10     30.00
WA642       1103  11     22.00
WA642       1103  12     21.00
WA642       1103  13     21.00
WA642       1103  14     29.00
WA642       1103  15     27.00
WA642       1103  16     28.00
WA642       1103  17     25.00
WA642       1103  18     33.00
WA642       1103  19     18.00
WA642       1103  20     16.00
WA642       1103  21      3.00
WA642       1103  22      9.00
WA642       1103  23     24.00
WA642       1103  24     14.00
WA642       1103  25     21.00
WA642       1103  26     19.00
WA642       1103  27     15.00
WA642       1103  28     29.00
WA642       1103  29     20.00
WA642       1103  30     16.00
WA642       1203   1     22.00
WA642       1203   2     30.00
WA642       1203   3     11.00
WA642       1203   4     17.00
WA642       1203   5     21.00
WA642       1203   6     18.00
WA642       1203   7     15.00
WA642       1203   8     11.00
WA642       1203   9     10.00
WA642       1203  10     17.00
WA642       1203  11     17.00
WA642       1203  12     23.00
WA642       1203  13     21.00
WA642       1203  14     19.00
WA642       1203  15     17.00
WA642       1203  16     20.00
WA642       1203  17     14.00
WA642       1203  18     17.00
WA642       1203  19     17.00
