$ Get data for 908:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:42:25 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA908           Alpine Meadows
WA908       0215   3     35.00
WA908       0215   4     36.00
WA908       0215   5     40.00
WA908       0215   6     41.00
WA908       0215   7     39.00
WA908       0215   8     39.00
WA908       0215   9     41.00
WA908       0215  10     38.00
WA908       0215  11     39.00
WA908       0215  12     42.00
WA908       0215  13     43.00
WA908       0215  14     36.00
WA908       0215  15     33.00
WA908       0215  16     36.00
WA908       0215  17     36.00
WA908       0215  18     38.00
WA908       0215  19     37.00
WA908       0215  20     33.00
WA908       0215  21     32.00
WA908       0215  22     31.00
WA908       0215  23     34.00
WA908       0215  24     35.00
WA908       0215  25     35.00
WA908       0215  26     35.00
WA908       0215  27     33.00
WA908       0215  28     30.00
WA908       0315   1     33.00
WA908       0315   2     31.00
WA908       0315   3     28.00
WA908       0315   4     30.00
WA908       0315   5     36.00
WA908       0315   6     40.00
WA908       0315   7     40.00
WA908       0315   8     41.00
WA908       0315   9     41.00
WA908       0315  10     41.00
WA908       0315  11     41.00
WA908       0315  12     41.00
WA908       0315  13     42.00
WA908       0315  14     40.00
WA908       0315  15     34.00
WA908       0315  16     34.00
WA908       0315  17     36.00
WA908       0315  18     35.00
WA908       0315  19     38.00
WA908       0315  20     41.00
WA908       0315  21     35.00
WA908       0315  22     33.00
WA908       0315  23     34.00
WA908       0315  24     34.00
WA908       0315  25     34.00
WA908       0315  26     44.00
WA908       0315  27     40.00
WA908       0315  28     37.00
WA908       0315  29     38.00
WA908       0315  30     42.00
WA908       0315  31     33.00
WA908       0415   1     33.00
WA908       0415   2     33.00
WA908       0415   3     33.00
WA908       0415   4     32.00
WA908       0415   5     32.00
WA908       0415   6     33.00
WA908       0415   7     33.00
WA908       0415   8     36.00
WA908       0415   9     35.00
WA908       0415  10     35.00
WA908       0415  11     31.00
WA908       0415  12     31.00
WA908       0415  13     30.00
WA908       0415  14     30.00
WA908       0415  15     31.00
WA908       0415  16     33.00
WA908       0415  17     40.00
WA908       0415  18     37.00
WA908       0415  19     42.00
WA908       0415  20     46.00
WA908       0415  21     33.00
WA908       0415  22     33.00
WA908       0415  23     32.00
WA908       0415  24     33.00
WA908       0415  25     32.00
WA908       0415  26     32.00
WA908       0415  27     41.00
WA908       0415  28     37.00
WA908       0415  29     36.00
WA908       0415  30     36.00
WA908       0515   1     37.00
WA908       0515   2     36.00
WA908       0515   3     38.00
WA908       0515   4     38.00
WA908       0515   5     34.00
WA908       0515   6     34.00
WA908       0515   7     36.00
WA908       0515   8     42.00
WA908       0515   9     48.00
WA908       0515  10     45.00
WA908       0515  11     43.00
WA908       0515  12     43.00
WA908       0515  13     39.00
WA908       0515  14     40.00
WA908       0515  15     43.00
WA908       0515  16     43.00
WA908       0515  17     44.00
WA908       0515  18     47.00
WA908       0515  19     49.00
WA908       0515  20     48.00
WA908       0515  21     52.00
WA908       0515  22     47.00
WA908       0515  23     45.00
WA908       0515  24     46.00
WA908       0515  25     45.00
WA908       0515  26     45.00
WA908       0515  27     48.00
WA908       0515  28   -999.00
WA908       0515  29   -999.00
WA908       0515  30   -999.00
WA908       0515  31   -999.00
WA908       0615   1   -999.00
WA908       0615   2   -999.00
WA908       0615   3   -999.00
WA908       0615   4   -999.00
WA908       0615   5   -999.00
WA908       0615   6   -999.00
WA908       0615   7   -999.00
WA908       0615   8   -999.00
WA908       0615   9   -999.00
WA908       0615  10   -999.00
WA908       0615  11   -999.00
WA908       0615  12   -999.00
WA908       0615  13   -999.00
WA908       0615  14   -999.00
WA908       0615  15   -999.00
WA908       0615  16   -999.00
WA908       0615  17   -999.00
WA908       0615  18   -999.00
WA908       0615  19   -999.00
WA908       0615  20   -999.00
WA908       0615  21   -999.00
WA908       0615  22   -999.00
WA908       0615  23   -999.00
WA908       0615  24   -999.00
WA908       0615  25   -999.00
WA908       0615  26   -999.00
WA908       0615  27   -999.00
WA908       0615  28   -999.00
WA908       0615  29   -999.00
WA908       0615  30   -999.00
WA908       0715   1   -999.00
WA908       0715   2   -999.00
WA908       0715   3   -999.00
WA908       0715   4   -999.00
WA908       0715   5   -999.00
WA908       0715   6   -999.00
WA908       0715   7   -999.00
WA908       0715   8   -999.00
WA908       0715   9   -999.00
WA908       0715  10   -999.00
WA908       0715  11   -999.00
WA908       0715  12   -999.00
WA908       0715  13   -999.00
WA908       0715  14   -999.00
WA908       0715  15   -999.00
WA908       0715  16   -999.00
WA908       0715  17   -999.00
WA908       0715  18   -999.00
WA908       0715  19   -999.00
WA908       0715  20   -999.00
WA908       0715  21   -999.00
WA908       0715  22   -999.00
WA908       0715  23   -999.00
WA908       0715  24   -999.00
WA908       0715  25   -999.00
WA908       0715  26   -999.00
WA908       0715  27   -999.00
WA908       0715  28   -999.00
WA908       0715  29   -999.00
WA908       0715  30   -999.00
WA908       0715  31   -999.00
WA908       0815   1   -999.00
WA908       0815   2   -999.00
WA908       0815   3   -999.00
WA908       0815   4   -999.00
WA908       0815   5   -999.00
WA908       0815   6   -999.00
WA908       0815   7   -999.00
WA908       0815   8   -999.00
WA908       0815   9   -999.00
WA908       0815  10   -999.00
WA908       0815  11   -999.00
WA908       0815  12   -999.00
WA908       0815  13   -999.00
WA908       0815  14   -999.00
WA908       0815  15   -999.00
WA908       0815  16   -999.00
WA908       0815  17   -999.00
WA908       0815  18   -999.00
WA908       0815  19   -999.00
WA908       0815  20   -999.00
WA908       0815  21   -999.00
WA908       0815  22   -999.00
WA908       0815  23   -999.00
WA908       0815  24   -999.00
WA908       0815  25   -999.00
WA908       0815  26   -999.00
WA908       0815  27   -999.00
WA908       0815  28   -999.00
WA908       0815  29   -999.00
WA908       0815  30   -999.00
WA908       0815  31   -999.00
WA908       0915   1   -999.00
WA908       0915   2   -999.00
WA908       0915   3   -999.00
WA908       0915   4   -999.00
WA908       0915   5   -999.00
WA908       0915   6   -999.00
WA908       0915   7   -999.00
WA908       0915   8   -999.00
WA908       0915   9   -999.00
WA908       0915  10   -999.00
WA908       0915  11   -999.00
WA908       0915  12   -999.00
WA908       0915  13   -999.00
WA908       0915  14   -999.00
WA908       0915  15   -999.00
WA908       0915  16   -999.00
WA908       0915  17   -999.00
WA908       0915  18   -999.00
WA908       0915  19   -999.00
WA908       0915  20   -999.00
WA908       0915  21   -999.00
WA908       0915  22   -999.00
WA908       0915  23     47.00
WA908       0915  24     48.00
WA908       0915  25     43.00
WA908       0915  26     39.00
WA908       0915  27     38.00
WA908       0915  28     45.00
WA908       0915  29     51.00
WA908       0915  30     48.00
WA908       1015   1     47.00
WA908       1015   2     45.00
WA908       1015   3     42.00
WA908       1015   4     49.00
WA908       1015   5     52.00
WA908       1015   6     50.00
WA908       1015   7     47.00
WA908       1015   8     50.00
WA908       1015   9     51.00
WA908       1015  10     44.00
WA908       1015  11     40.00
WA908       1015  12     45.00
WA908       1015  13     43.00
WA908       1015  14     42.00
WA908       1015  15     51.00
WA908       1015  16     56.00
WA908       1015  17     49.00
WA908       1015  18     47.00
WA908       1015  19     46.00
WA908       1015  20     42.00
WA908       1015  21     44.00
WA908       1015  22     39.00
WA908       1015  23     39.00
WA908       1015  24     46.00
WA908       1015  25     44.00
WA908       1015  26     42.00
WA908       1015  27     41.00
WA908       1015  28     44.00
WA908       1015  29     44.00
WA908       1015  30     43.00
WA908       1015  31     42.00
WA908       1115   1     37.00
WA908       1115   2     33.00
WA908       1115   3     33.00
WA908       1115   4     31.00
WA908       1115   5     35.00
WA908       1115   6     35.00
WA908       1115   7     40.00
WA908       1115   8     36.00
WA908       1115   9     33.00
WA908       1115  10     32.00
WA908       1115  11     33.00
WA908       1115  12     33.00
WA908       1115  13     43.00
WA908       1115  14     35.00
WA908       1115  15     30.00
WA908       1115  16     29.00
WA908       1115  17     32.00
WA908       1115  18     31.00
WA908       1115  19     28.00
WA908       1115  20     27.00
WA908       1115  21     30.00
WA908       1115  22     39.00
WA908       1115  23     33.00
WA908       1115  24     30.00
WA908       1115  25     27.00
WA908       1115  26     29.00
WA908       1115  27     34.00
WA908       1115  28     35.00
WA908       1115  29     36.00
WA908       1115  30     34.00
WA908       1215   1     35.00
WA908       1215   2     36.00
WA908       1215   3     37.00
WA908       1215   4     34.00
WA908       1215   5     34.00
WA908       1215   6     37.00
WA908       1215   7     37.00
WA908       1215   8     41.00
WA908       1215   9     34.00
WA908       1215  10     34.00
WA908       1215  11     33.00
WA908       1215  12     33.00
WA908       1215  13     32.00
WA908       1215  14     29.00
WA908       1215  15     27.00
WA908       1215  16     25.00
WA908       1215  17     27.00
WA908       1215  18     33.00
WA908       1215  19     31.00
WA908       1215  20     31.00
WA908       1215  21     29.00
WA908       1215  22     29.00
WA908       1215  23     29.00
WA908       1215  24     28.00
WA908       1215  25     25.00
WA908       1215  26     25.00
WA908       1215  27     27.00
WA908       1215  28     27.00
WA908       1215  29     21.00
WA908       1215  30     19.00
WA908       1215  31     22.00
WA908       0116   1     27.00
WA908       0116   2     23.00
WA908       0116   3     24.00
WA908       0116   4     30.00
WA908       0116   5     35.00
WA908       0116   6     34.00
WA908       0116   7     34.00
WA908       0116   8     33.00
WA908       0116   9     32.00
WA908       0116  10     32.00
WA908       0116  11     36.00
WA908       0116  12     36.00
WA908       0116  13     33.00
WA908       0116  14     29.00
WA908       0116  15     29.00
WA908       0116  16     34.00
WA908       0116  17     35.00
WA908       0116  18     33.00
WA908       0116  19     33.00
WA908       0116  20     33.00
WA908       0116  21     35.00
WA908       0116  22     35.00
WA908       0116  23     33.00
WA908       0116  24     31.00
WA908       0116  25     31.00
WA908       0116  26     36.00
WA908       0116  27     41.00
WA908       0116  28     35.00
WA908       0116  29     32.00
WA908       0116  30     30.00
WA908       0116  31     30.00
WA908       0216   1     29.00
WA908       0216   2     28.00
WA908       0216   3     30.00
WA908       0216   4     34.00
WA908       0216   5     34.00
WA908       0216   6     31.00
WA908       0216   7     30.00
WA908       0216   8     45.00
WA908       0216   9     46.00
WA908       0216  10     39.00
WA908       0216  11     36.00
WA908       0216  12     36.00
WA908       0216  13     34.00
WA908       0216  14     37.00
WA908       0216  15     39.00
WA908       0216  16     37.00
WA908       0216  17     35.00
WA908       0216  18     34.00
WA908       0216  19     32.00
WA908       0216  20     30.00
WA908       0216  21     30.00
WA908       0216  22     31.00
WA908       0216  23     29.00
WA908       0216  24     35.00
