$ Get data for 681:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:29:38 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA681           Park Creek Ridge
WA681       0115  15     19.00
WA681       0115  16     21.00
WA681       0115  17     23.00
WA681       0115  18     26.00
WA681       0115  19     27.00
WA681       0115  20     24.00
WA681       0115  21     23.00
WA681       0115  22     26.00
WA681       0115  23     27.00
WA681       0115  24     41.00
WA681       0115  25     43.00
WA681       0115  26     38.00
WA681       0115  27     36.00
WA681       0115  28     31.00
WA681       0115  29     29.00
WA681       0115  30     31.00
WA681       0115  31     27.00
WA681       0215   1     26.00
WA681       0215   2     25.00
WA681       0215   3     30.00
WA681       0215   4     26.00
WA681       0215   5     28.00
WA681       0215   6     31.00
WA681       0215   7     33.00
WA681       0215   8     34.00
WA681       0215   9     33.00
WA681       0215  10     35.00
WA681       0215  11     35.00
WA681       0215  12     35.00
WA681       0215  13     40.00
WA681       0215  14     33.00
WA681       0215  15     32.00
WA681       0215  16     31.00
WA681       0215  17     29.00
WA681       0215  18     33.00
WA681       0215  19     33.00
WA681       0215  20     32.00
WA681       0215  21     28.00
WA681       0215  22     24.00
WA681       0215  23     26.00
WA681       0215  24     31.00
WA681       0215  25     29.00
WA681       0215  26     32.00
WA681       0215  27     28.00
WA681       0215  28     22.00
WA681       0315   1     26.00
WA681       0315   2     24.00
WA681       0315   3     19.00
WA681       0315   4     25.00
WA681       0315   5     34.00
WA681       0315   6     41.00
WA681       0315   7     40.00
WA681       0315   8     38.00
WA681       0315   9     42.00
WA681       0315  10     41.00
WA681       0315  11     39.00
WA681       0315  12     38.00
WA681       0315  13     37.00
WA681       0315  14     37.00
WA681       0315  15     33.00
WA681       0315  16     30.00
WA681       0315  17     32.00
WA681       0315  18     33.00
WA681       0315  19     36.00
WA681       0315  20     36.00
WA681       0315  21     33.00
WA681       0315  22     31.00
WA681       0315  23     31.00
WA681       0315  24     31.00
WA681       0315  25     30.00
WA681       0315  26     41.00
WA681       0315  27     40.00
WA681       0315  28     32.00
WA681       0315  29     36.00
WA681       0315  30     40.00
WA681       0315  31     30.00
WA681       0415   1     29.00
WA681       0415   2     28.00
WA681       0415   3     27.00
WA681       0415   4     26.00
WA681       0415   5     29.00
WA681       0415   6     31.00
WA681       0415   7     31.00
WA681       0415   8     31.00
WA681       0415   9     34.00
WA681       0415  10     34.00
WA681       0415  11     25.00
WA681       0415  12     26.00
WA681       0415  13     28.00
WA681       0415  14     27.00
WA681       0415  15     26.00
WA681       0415  16     32.00
WA681       0415  17     39.00
WA681       0415  18     38.00
WA681       0415  19     43.00
WA681       0415  20     44.00
WA681       0415  21     30.00
WA681       0415  22     30.00
WA681       0415  23     30.00
WA681       0415  24     27.00
WA681       0415  25     28.00
WA681       0415  26     31.00
WA681       0415  27     38.00
WA681       0415  28     34.00
WA681       0415  29     32.00
WA681       0415  30     35.00
WA681       0515   1     37.00
WA681       0515   2     33.00
WA681       0515   3     38.00
WA681       0515   4     37.00
WA681       0515   5     32.00
WA681       0515   6     30.00
WA681       0515   7     36.00
WA681       0515   8     45.00
WA681       0515   9     44.00
WA681       0515  10     48.00
WA681       0515  11     43.00
WA681       0515  12     41.00
WA681       0515  13     39.00
WA681       0515  14     38.00
WA681       0515  15     40.00
WA681       0515  16     43.00
WA681       0515  17     45.00
WA681       0515  18     44.00
WA681       0515  19     47.00
WA681       0515  20     49.00
WA681       0515  21     52.00
WA681       0515  22     50.00
WA681       0515  23     49.00
WA681       0515  24     45.00
WA681       0515  25     43.00
WA681       0515  26     43.00
WA681       0515  27     46.00
WA681       0515  28     51.00
WA681       0515  29     52.00
WA681       0515  30     51.00
WA681       0515  31     50.00
WA681       0615   1     47.00
WA681       0615   2     43.00
WA681       0615   3     43.00
WA681       0615   4     43.00
WA681       0615   5     48.00
WA681       0615   6     53.00
WA681       0615   7     57.00
WA681       0615   8     60.00
WA681       0615   9     57.00
WA681       0615  10     52.00
WA681       0615  11     47.00
WA681       0615  12     42.00
WA681       0615  13     40.00
WA681       0615  14     46.00
WA681       0615  15     51.00
WA681       0615  16     52.00
WA681       0615  17     50.00
WA681       0615  18     46.00
WA681       0615  19     42.00
WA681       0615  20     43.00
WA681       0615  21     44.00
WA681       0615  22     50.00
WA681       0615  23     49.00
WA681       0615  24     52.00
WA681       0615  25     54.00
WA681       0615  26     62.00
WA681       0615  27     67.00
WA681       0615  28     69.00
WA681       0615  29     56.00
WA681       0615  30     59.00
WA681       0715   1     58.00
WA681       0715   2     62.00
WA681       0715   3     64.00
WA681       0715   4     62.00
WA681       0715   5     58.00
WA681       0715   6     60.00
WA681       0715   7     59.00
WA681       0715   8     64.00
WA681       0715   9     66.00
WA681       0715  10     60.00
WA681       0715  11     51.00
WA681       0715  12     51.00
WA681       0715  13     49.00
WA681       0715  14     48.00
WA681       0715  15     51.00
WA681       0715  16     48.00
WA681       0715  17     48.00
WA681       0715  18     57.00
WA681       0715  19     60.00
WA681       0715  20     54.00
WA681       0715  21     47.00
WA681       0715  22     46.00
WA681       0715  23     49.00
WA681       0715  24     47.00
WA681       0715  25     46.00
WA681       0715  26     44.00
WA681       0715  27     42.00
WA681       0715  28     45.00
WA681       0715  29     53.00
WA681       0715  30     59.00
WA681       0715  31     64.00
WA681       0815   1     63.00
WA681       0815   2     63.00
WA681       0815   3     56.00
WA681       0815   4     51.00
WA681       0815   5     45.00
WA681       0815   6     44.00
WA681       0815   7     48.00
WA681       0815   8     53.00
WA681       0815   9     50.00
WA681       0815  10     58.00
WA681       0815  11     58.00
WA681       0815  12     65.00
WA681       0815  13     63.00
WA681       0815  14     48.00
WA681       0815  15     45.00
WA681       0815  16     47.00
WA681       0815  17     52.00
WA681       0815  18     58.00
WA681       0815  19     59.00
WA681       0815  20     51.00
WA681       0815  21     46.00
WA681       0815  22     47.00
WA681       0815  23     52.00
WA681       0815  24     54.00
WA681       0815  25     53.00
WA681       0815  26     57.00
WA681       0815  27     59.00
WA681       0815  28     53.00
WA681       0815  29     44.00
WA681       0815  30     43.00
WA681       0815  31     42.00
WA681       0915   1     46.00
WA681       0915   2     37.00
WA681       0915   3     37.00
WA681       0915   4     38.00
WA681       0915   5     42.00
WA681       0915   6     39.00
WA681       0915   7     43.00
WA681       0915   8     47.00
WA681       0915   9   -999.00
WA681       0915  10   -999.00
WA681       0915  11   -999.00
WA681       0915  12   -999.00
WA681       0915  13   -999.00
WA681       0915  14   -999.00
WA681       0915  15   -999.00
WA681       0915  16   -999.00
WA681       0915  17   -999.00
WA681       0915  18   -999.00
WA681       0915  19   -999.00
WA681       0915  20   -999.00
WA681       0915  21   -999.00
WA681       0915  22   -999.00
WA681       0915  23   -999.00
WA681       0915  24   -999.00
WA681       0915  25   -999.00
WA681       0915  26   -999.00
WA681       0915  27   -999.00
WA681       0915  28   -999.00
WA681       0915  29   -999.00
WA681       0915  30   -999.00
WA681       1015   1   -999.00
WA681       1015   2   -999.00
WA681       1015   3   -999.00
WA681       1015   4   -999.00
WA681       1015   5   -999.00
WA681       1015   6   -999.00
WA681       1015   7   -999.00
WA681       1015   8   -999.00
WA681       1015   9   -999.00
WA681       1015  10   -999.00
WA681       1015  11   -999.00
WA681       1015  12   -999.00
WA681       1015  13   -999.00
WA681       1015  14   -999.00
WA681       1015  15   -999.00
WA681       1015  16   -999.00
WA681       1015  17   -999.00
WA681       1015  18   -999.00
WA681       1015  19   -999.00
WA681       1015  20   -999.00
WA681       1015  21   -999.00
WA681       1015  22   -999.00
WA681       1015  23   -999.00
WA681       1015  24   -999.00
WA681       1015  25   -999.00
WA681       1015  26   -999.00
WA681       1015  27   -999.00
WA681       1015  28   -999.00
WA681       1015  29   -999.00
WA681       1015  30   -999.00
WA681       1015  31   -999.00
WA681       1115   1   -999.00
WA681       1115   2   -999.00
WA681       1115   3   -999.00
WA681       1115   4   -999.00
WA681       1115   5   -999.00
WA681       1115   6   -999.00
WA681       1115   7   -999.00
WA681       1115   8   -999.00
WA681       1115   9   -999.00
WA681       1115  10   -999.00
WA681       1115  11   -999.00
WA681       1115  12   -999.00
WA681       1115  13   -999.00
WA681       1115  14   -999.00
WA681       1115  15   -999.00
WA681       1115  16   -999.00
WA681       1115  17   -999.00
WA681       1115  18   -999.00
WA681       1115  19   -999.00
WA681       1115  20   -999.00
WA681       1115  21   -999.00
WA681       1115  22   -999.00
WA681       1115  23   -999.00
WA681       1115  24   -999.00
WA681       1115  25   -999.00
WA681       1115  26   -999.00
WA681       1115  27   -999.00
WA681       1115  28   -999.00
WA681       1115  29   -999.00
WA681       1115  30   -999.00
WA681       1215   1   -999.00
WA681       1215   2   -999.00
WA681       1215   3   -999.00
WA681       1215   4   -999.00
WA681       1215   5   -999.00
WA681       1215   6   -999.00
WA681       1215   7   -999.00
WA681       1215   8   -999.00
WA681       1215   9   -999.00
WA681       1215  10   -999.00
WA681       1215  11   -999.00
WA681       1215  12   -999.00
WA681       1215  13   -999.00
WA681       1215  14   -999.00
WA681       1215  15   -999.00
WA681       1215  16   -999.00
WA681       1215  17   -999.00
WA681       1215  18   -999.00
WA681       1215  19   -999.00
WA681       1215  20   -999.00
WA681       1215  21   -999.00
WA681       1215  22   -999.00
WA681       1215  23   -999.00
WA681       1215  24   -999.00
WA681       1215  25   -999.00
WA681       1215  26   -999.00
WA681       1215  27   -999.00
WA681       1215  28   -999.00
WA681       1215  29   -999.00
WA681       1215  30   -999.00
WA681       1215  31   -999.00
WA681       0116   1   -999.00
WA681       0116   2   -999.00
WA681       0116   3   -999.00
WA681       0116   4   -999.00
WA681       0116   5   -999.00
WA681       0116   6   -999.00
WA681       0116   7   -999.00
WA681       0116   8   -999.00
WA681       0116   9   -999.00
WA681       0116  10   -999.00
WA681       0116  11   -999.00
WA681       0116  12   -999.00
WA681       0116  13   -999.00
WA681       0116  14   -999.00
WA681       0116  15   -999.00
WA681       0116  16   -999.00
WA681       0116  17   -999.00
WA681       0116  18   -999.00
WA681       0116  19   -999.00
WA681       0116  20   -999.00
WA681       0116  21   -999.00
WA681       0116  22   -999.00
WA681       0116  23   -999.00
WA681       0116  24   -999.00
WA681       0116  25   -999.00
WA681       0116  26   -999.00
WA681       0116  27   -999.00
WA681       0116  28   -999.00
WA681       0116  29   -999.00
WA681       0116  30   -999.00
WA681       0116  31   -999.00
WA681       0216   1   -999.00
WA681       0216   2   -999.00
WA681       0216   3   -999.00
WA681       0216   4   -999.00
WA681       0216   5   -999.00
WA681       0216   6   -999.00
