$ Get data for 702:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:31:50 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA702           Potato Hill
WA702       1210  28     28.00
WA702       1210  29     17.00
WA702       1210  30      4.00
WA702       1210  31      8.00
WA702       0111   1      9.00
WA702       0111   2     12.00
WA702       0111   3     13.00
WA702       0111   4     13.00
WA702       0111   5     26.00
WA702       0111   6     34.00
WA702       0111   7     24.00
WA702       0111   8     24.00
WA702       0111   9     21.00
WA702       0111  10     11.00
WA702       0111  11     11.00
WA702       0111  12     17.00
WA702       0111  13     34.00
WA702       0111  14     36.00
WA702       0111  15     36.00
WA702       0111  16     38.00
WA702       0111  17     29.00
WA702       0111  18     17.00
WA702       0111  19     16.00
WA702       0111  20     15.00
WA702       0111  21     32.00
WA702       0111  22     25.00
WA702       0111  23     25.00
WA702       0111  24     34.00
WA702       0111  25     31.00
WA702       0111  26     29.00
WA702       0111  27     27.00
WA702       0111  28     35.00
WA702       0111  29     33.00
WA702       0111  30     27.00
WA702       0111  31     18.00
WA702       0211   1     11.00
WA702       0211   2     13.00
WA702       0211   3     23.00
WA702       0211   4     34.00
WA702       0211   5     30.00
WA702       0211   6     33.00
WA702       0211   7     26.00
WA702       0211   8     25.00
WA702       0211   9     16.00
WA702       0211  10     18.00
WA702       0211  11     26.00
WA702       0211  12     30.00
WA702       0211  13     27.00
WA702       0211  14     29.00
WA702       0211  15     24.00
WA702       0211  16     20.00
WA702       0211  17      9.00
WA702       0211  18      9.00
WA702       0211  19     17.00
WA702       0211  20     14.00
WA702       0211  21     17.00
WA702       0211  22     20.00
WA702       0211  23     16.00
WA702       0211  24      6.00
WA702       0211  25     -1.00
WA702       0211  26     -8.00
WA702       0211  27     18.00
WA702       0211  28     25.00
WA702       0311   1     25.00
WA702       0311   2     25.00
WA702       0311   3     25.00
WA702       0311   4     14.00
WA702       0311   5     16.00
WA702       0311   6     11.00
WA702       0311   7     22.00
WA702       0311   8     26.00
WA702       0311   9     31.00
WA702       0311  10     26.00
WA702       0311  11     25.00
WA702       0311  12     27.00
WA702       0311  13     30.00
WA702       0311  14     31.00
WA702       0311  15     29.00
WA702       0311  16     27.00
WA702       0311  17     25.00
WA702       0311  18     27.00
WA702       0311  19     21.00
WA702       0311  20     28.00
WA702       0311  21     27.00
WA702       0311  22     19.00
WA702       0311  23     20.00
WA702       0311  24     29.00
WA702       0311  25     22.00
WA702       0311  26     26.00
WA702       0311  27     27.00
WA702       0311  28     28.00
WA702       0311  29     31.00
WA702       0311  30     35.00
WA702       0311  31     33.00
WA702       0411   1     33.00
WA702       0411   2     26.00
WA702       0411   3     26.00
WA702       0411   4     29.00
WA702       0411   5     27.00
WA702       0411   6     20.00
WA702       0411   7     15.00
WA702       0411   8     13.00
WA702       0411   9     26.00
WA702       0411  10     30.00
WA702       0411  11     26.00
WA702       0411  12     14.00
WA702       0411  13     28.00
WA702       0411  14     28.00
WA702       0411  15     29.00
WA702       0411  16     27.00
WA702       0411  17     20.00
WA702       0411  18     24.00
WA702       0411  19     20.00
WA702       0411  20     20.00
WA702       0411  21     24.00
WA702       0411  22     17.00
WA702       0411  23     26.00
WA702       0411  24     29.00
WA702       0411  25     29.00
WA702       0411  26     29.00
WA702       0411  27     28.00
WA702       0411  28     26.00
WA702       0411  29     26.00
WA702       0411  30     25.00
WA702       0511   1     24.00
WA702       0511   2     31.00
WA702       0511   3     30.00
WA702       0511   4     29.00
WA702       0511   5     29.00
WA702       0511   6     33.00
WA702       0511   7     31.00
WA702       0511   8     31.00
WA702       0511   9     33.00
WA702       0511  10     32.00
WA702       0511  11     31.00
WA702       0511  12     28.00
WA702       0511  13     26.00
WA702       0511  14     37.00
WA702       0511  15     34.00
WA702       0511  16     27.00
WA702       0511  17     20.00
WA702       0511  18     28.00
WA702       0511  19     24.00
WA702       0511  20     29.00
WA702       0511  21     34.00
WA702       0511  22     34.00
WA702       0511  23     33.00
WA702       0511  24     35.00
WA702       0511  25     32.00
WA702       0511  26     30.00
WA702       0511  27     33.00
WA702       0511  28     30.00
WA702       0511  29     33.00
WA702       0511  30     34.00
WA702       0511  31     35.00
WA702       0611   1     35.00
WA702       0611   2     34.00
WA702       0611   3     33.00
WA702       0611   4     31.00
WA702       0611   5     37.00
WA702       0611   6     37.00
WA702       0611   7     36.00
WA702       0611   8     36.00
WA702       0611   9     36.00
WA702       0611  10     38.00
WA702       0611  11     30.00
WA702       0611  12     30.00
WA702       0611  13     37.00
WA702       0611  14     32.00
WA702       0611  15     34.00
WA702       0611  16     36.00
WA702       0611  17     37.00
WA702       0611  18     39.00
WA702       0611  19     39.00
WA702       0611  20     35.00
WA702       0611  21     33.00
WA702       0611  22     36.00
WA702       0611  23     37.00
WA702       0611  24     36.00
WA702       0611  25     31.00
WA702       0611  26     30.00
WA702       0611  27     40.00
WA702       0611  28     40.00
WA702       0611  29     41.00
WA702       0611  30     38.00
WA702       0711   1     33.00
WA702       0711   2     37.00
WA702       0711   3     35.00
WA702       0711   4     31.00
WA702       0711   5     35.00
WA702       0711   6     38.00
WA702       0711   7     38.00
WA702       0711   8     33.00
WA702       0711   9     32.00
WA702       0711  10     35.00
WA702       0711  11     36.00
WA702       0711  12     45.00
WA702       0711  13     39.00
WA702       0711  14     42.00
WA702       0711  15     36.00
WA702       0711  16     40.00
WA702       0711  17     39.00
WA702       0711  18     42.00
WA702       0711  19     43.00
WA702       0711  20     42.00
WA702       0711  21     41.00
WA702       0711  22     36.00
WA702       0711  23     34.00
WA702       0711  24     45.00
WA702       0711  25     46.00
WA702       0711  26     44.00
WA702       0711  27     39.00
WA702       0711  28     38.00
WA702       0711  29     38.00
WA702       0711  30     41.00
WA702       0711  31     38.00
WA702       0811   1     40.00
WA702       0811   2     38.00
WA702       0811   3     39.00
WA702       0811   4     41.00
WA702       0811   5     44.00
WA702       0811   6     49.00
WA702       0811   7     48.00
WA702       0811   8     45.00
WA702       0811   9     45.00
WA702       0811  10     45.00
WA702       0811  11     42.00
WA702       0811  12     38.00
WA702       0811  13     43.00
WA702       0811  14     44.00
WA702       0811  15     34.00
WA702       0811  16     31.00
WA702       0811  17     36.00
WA702       0811  18     34.00
WA702       0811  19     44.00
WA702       0811  20     40.00
WA702       0811  21     43.00
WA702       0811  22     43.00
WA702       0811  23     44.00
WA702       0811  24     40.00
WA702       0811  25     45.00
WA702       0811  26     44.00
WA702       0811  27     44.00
WA702       0811  28     43.00
WA702       0811  29     41.00
WA702       0811  30     42.00
WA702       0811  31     40.00
WA702       0911   1     39.00
WA702       0911   2     34.00
WA702       0911   3     44.00
WA702       0911   4     41.00
WA702       0911   5     38.00
WA702       0911   6     37.00
WA702       0911   7     43.00
WA702       0911   8     47.00
WA702       0911   9     45.00
WA702       0911  10     44.00
WA702       0911  11     47.00
WA702       0911  12     43.00
WA702       0911  13     37.00
WA702       0911  14     36.00
WA702       0911  15     43.00
WA702       0911  16     36.00
WA702       0911  17     36.00
WA702       0911  18     45.00
WA702       0911  19     40.00
WA702       0911  20     37.00
WA702       0911  21     37.00
WA702       0911  22     42.00
WA702       0911  23     44.00
WA702       0911  24     41.00
WA702       0911  25     38.00
WA702       0911  26     36.00
WA702       0911  27     39.00
WA702       0911  28     31.00
WA702       0911  29     40.00
WA702       0911  30     37.00
WA702       1011   1     39.00
WA702       1011   2     41.00
WA702       1011   3     39.00
WA702       1011   4     36.00
WA702       1011   5     35.00
WA702       1011   6     34.00
WA702       1011   7     35.00
WA702       1011   8     32.00
WA702       1011   9     38.00
WA702       1011  10     40.00
WA702       1011  11     38.00
WA702       1011  12     34.00
WA702       1011  13     32.00
WA702       1011  14     37.00
WA702       1011  15     36.00
WA702       1011  16     30.00
WA702       1011  17     27.00
WA702       1011  18     36.00
WA702       1011  19     33.00
WA702       1011  20     39.00
WA702       1011  21     37.00
WA702       1011  22     44.00
WA702       1011  23     33.00
WA702       1011  24     29.00
WA702       1011  25     23.00
WA702       1011  26     25.00
WA702       1011  27     24.00
WA702       1011  28     31.00
WA702       1011  29     30.00
WA702       1011  30     34.00
WA702       1011  31     30.00
WA702       1111   1     22.00
WA702       1111   2     28.00
WA702       1111   3     25.00
WA702       1111   4     22.00
WA702       1111   5     19.00
WA702       1111   6     22.00
WA702       1111   7     29.00
WA702       1111   8     27.00
WA702       1111   9     31.00
WA702       1111  10     25.00
WA702       1111  11     23.00
WA702       1111  12     26.00
WA702       1111  13     31.00
WA702       1111  14     24.00
WA702       1111  15     17.00
WA702       1111  16     17.00
WA702       1111  17     27.00
WA702       1111  18     17.00
WA702       1111  19     11.00
WA702       1111  20     15.00
WA702       1111  21     21.00
WA702       1111  22     34.00
WA702       1111  23     28.00
WA702       1111  24     23.00
WA702       1111  25     26.00
WA702       1111  26     27.00
WA702       1111  27     31.00
WA702       1111  28     22.00
WA702       1111  29     22.00
WA702       1111  30     22.00
WA702       1211   1     16.00
WA702       1211   2     14.00
WA702       1211   3     13.00
WA702       1211   4     18.00
WA702       1211   5     13.00
WA702       1211   6     19.00
WA702       1211   7     19.00
WA702       1211   8     17.00
WA702       1211   9     21.00
WA702       1211  10     20.00
WA702       1211  11     17.00
WA702       1211  12     10.00
WA702       1211  13     14.00
WA702       1211  14     16.00
WA702       1211  15     29.00
WA702       1211  16     24.00
WA702       1211  17     23.00
WA702       1211  18     29.00
WA702       1211  19     19.00
WA702       1211  20     23.00
WA702       1211  21     16.00
WA702       1211  22     13.00
WA702       1211  23     23.00
WA702       1211  24     31.00
WA702       1211  25     26.00
WA702       1211  26     20.00
WA702       1211  27     29.00
WA702       1211  28     34.00
WA702       1211  29     31.00
WA702       1211  30     24.00
WA702       1211  31     18.00
WA702       0112   1     25.00
WA702       0112   2     28.00
WA702       0112   3     34.00
WA702       0112   4     34.00
WA702       0112   5     18.00
WA702       0112   6     15.00
WA702       0112   7     24.00
WA702       0112   8     24.00
WA702       0112   9     26.00
WA702       0112  10     21.00
WA702       0112  11     15.00
WA702       0112  12     15.00
WA702       0112  13     18.00
WA702       0112  14     20.00
WA702       0112  15     17.00
WA702       0112  16     15.00
WA702       0112  17     20.00
WA702       0112  18     20.00
WA702       0112  19     33.00
