$ Get data for 841:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:43:37 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA841           Upper Wheeler
WA841       0215   4     31.00
WA841       0215   5     31.00
WA841       0215   6     36.00
WA841       0215   7     36.00
WA841       0215   8     33.00
WA841       0215   9     35.00
WA841       0215  10     36.00
WA841       0215  11     34.00
WA841       0215  12     36.00
WA841       0215  13     38.00
WA841       0215  14     33.00
WA841       0215  15     32.00
WA841       0215  16     30.00
WA841       0215  17     30.00
WA841       0215  18     32.00
WA841       0215  19     33.00
WA841       0215  20     31.00
WA841       0215  21     28.00
WA841       0215  22     23.00
WA841       0215  23     25.00
WA841       0215  24     32.00
WA841       0215  25     31.00
WA841       0215  26     33.00
WA841       0215  27     29.00
WA841       0215  28     24.00
WA841       0315   1     24.00
WA841       0315   2     23.00
WA841       0315   3     18.00
WA841       0315   4     23.00
WA841       0315   5     30.00
WA841       0315   6     36.00
WA841       0315   7     35.00
WA841       0315   8     35.00
WA841       0315   9     37.00
WA841       0315  10     38.00
WA841       0315  11     38.00
WA841       0315  12     37.00
WA841       0315  13     37.00
WA841       0315  14     38.00
WA841       0315  15     34.00
WA841       0315  16     32.00
WA841       0315  17     34.00
WA841       0315  18     32.00
WA841       0315  19     36.00
WA841       0315  20     39.00
WA841       0315  21     33.00
WA841       0315  22     32.00
WA841       0315  23     31.00
WA841       0315  24     31.00
WA841       0315  25     33.00
WA841       0315  26     39.00
WA841       0315  27     42.00
WA841       0315  28     36.00
WA841       0315  29     38.00
WA841       0315  30     38.00
WA841       0315  31     32.00
WA841       0415   1     30.00
WA841       0415   2     29.00
WA841       0415   3     29.00
WA841       0415   4     28.00
WA841       0415   5     29.00
WA841       0415   6     31.00
WA841       0415   7     30.00
WA841       0415   8     34.00
WA841       0415   9     33.00
WA841       0415  10     34.00
WA841       0415  11     31.00
WA841       0415  12     28.00
WA841       0415  13     32.00
WA841       0415  14     29.00
WA841       0415  15     29.00
WA841       0415  16     33.00
WA841       0415  17     39.00
WA841       0415  18     37.00
WA841       0415  19     39.00
WA841       0415  20     42.00
WA841       0415  21     43.00
WA841       0415  22     30.00
WA841       0415  23     32.00
WA841       0415  24     31.00
WA841       0415  25     31.00
WA841       0415  26     30.00
WA841       0415  27     39.00
WA841       0415  28     39.00
WA841       0415  29     34.00
WA841       0415  30     34.00
WA841       0515   1     41.00
WA841       0515   2     36.00
WA841       0515   3     37.00
WA841       0515   4     38.00
WA841       0515   5     34.00
WA841       0515   6     31.00
WA841       0515   7     33.00
WA841       0515   8     40.00
WA841       0515   9     40.00
WA841       0515  10     45.00
WA841       0515  11     44.00
WA841       0515  12     41.00
WA841       0515  13     40.00
WA841       0515  14     40.00
WA841       0515  15     38.00
WA841       0515  16     43.00
WA841       0515  17     41.00
WA841       0515  18     43.00
WA841       0515  19     45.00
WA841       0515  20     46.00
WA841       0515  21     48.00
WA841       0515  22     50.00
WA841       0515  23     49.00
WA841       0515  24     49.00
WA841       0515  25     43.00
WA841       0515  26     42.00
WA841       0515  27     44.00
WA841       0515  28     48.00
WA841       0515  29     47.00
WA841       0515  30     49.00
WA841       0515  31     50.00
WA841       0615   1     49.00
WA841       0615   2     44.00
WA841       0615   3     43.00
WA841       0615   4     41.00
WA841       0615   5     47.00
WA841       0615   6     52.00
WA841       0615   7     55.00
WA841       0615   8     57.00
WA841       0615   9     54.00
WA841       0615  10     54.00
WA841       0615  11     48.00
WA841       0615  12     42.00
WA841       0615  13     40.00
WA841       0615  14     45.00
WA841       0615  15     48.00
WA841       0615  16     52.00
WA841       0615  17     50.00
WA841       0615  18     50.00
WA841       0615  19     44.00
WA841       0615  20     42.00
WA841       0615  21     47.00
WA841       0615  22     48.00
WA841       0615  23     48.00
WA841       0615  24     53.00
WA841       0615  25     53.00
WA841       0615  26     60.00
WA841       0615  27     65.00
WA841       0615  28     67.00
WA841       0615  29     60.00
WA841       0615  30     57.00
WA841       0715   1     55.00
WA841       0715   2     58.00
WA841       0715   3     60.00
WA841       0715   4     60.00
WA841       0715   5     57.00
WA841       0715   6     56.00
WA841       0715   7     59.00
WA841       0715   8     59.00
WA841       0715   9     62.00
WA841       0715  10     61.00
WA841       0715  11     51.00
WA841       0715  12     49.00
WA841       0715  13     49.00
WA841       0715  14     48.00
WA841       0715  15     49.00
WA841       0715  16     49.00
WA841       0715  17     49.00
WA841       0715  18     53.00
WA841       0715  19     58.00
WA841       0715  20     58.00
WA841       0715  21     48.00
WA841       0715  22     44.00
WA841       0715  23     48.00
WA841       0715  24     49.00
WA841       0715  25     46.00
WA841       0715  26     42.00
WA841       0715  27     43.00
WA841       0715  28     46.00
WA841       0715  29     52.00
WA841       0715  30     58.00
WA841       0715  31     62.00
WA841       0815   1     60.00
WA841       0815   2     61.00
WA841       0815   3     58.00
WA841       0815   4     50.00
WA841       0815   5     48.00
WA841       0815   6     45.00
WA841       0815   7     48.00
WA841       0815   8     54.00
WA841       0815   9     52.00
WA841       0815  10     57.00
WA841       0815  11     56.00
WA841       0815  12     62.00
WA841       0815  13     62.00
WA841       0815  14     53.00
WA841       0815  15     44.00
WA841       0815  16     47.00
WA841       0815  17     51.00
WA841       0815  18     55.00
WA841       0815  19     57.00
WA841       0815  20     54.00
WA841       0815  21     47.00
WA841       0815  22     46.00
WA841       0815  23     49.00
WA841       0815  24     53.00
WA841       0815  25     52.00
WA841       0815  26     58.00
WA841       0815  27     60.00
WA841       0815  28     56.00
WA841       0815  29     51.00
WA841       0815  30     45.00
WA841       0815  31     46.00
WA841       0915   1     44.00
WA841       0915   2     40.00
WA841       0915   3     36.00
WA841       0915   4     39.00
WA841       0915   5     42.00
WA841       0915   6     40.00
WA841       0915   7     40.00
WA841       0915   8     45.00
WA841       0915   9     46.00
WA841       0915  10     49.00
WA841       0915  11     53.00
WA841       0915  12     56.00
WA841       0915  13     44.00
WA841       0915  14     38.00
WA841       0915  15     34.00
WA841       0915  16     37.00
WA841       0915  17     42.00
WA841       0915  18     41.00
WA841       0915  19     47.00
WA841       0915  20     51.00
WA841       0915  21     44.00
WA841       0915  22     44.00
WA841       0915  23     43.00
WA841       0915  24     46.00
WA841       0915  25     49.00
WA841       0915  26     37.00
WA841       0915  27     36.00
WA841       0915  28     40.00
WA841       0915  29     43.00
WA841       0915  30     49.00
WA841       1015   1     50.00
WA841       1015   2     46.00
WA841       1015   3     43.00
WA841       1015   4     42.00
WA841       1015   5     44.00
WA841       1015   6     45.00
WA841       1015   7     48.00
WA841       1015   8     47.00
WA841       1015   9     46.00
WA841       1015  10     44.00
WA841       1015  11     38.00
WA841       1015  12     42.00
WA841       1015  13     42.00
WA841       1015  14     42.00
WA841       1015  15     41.00
WA841       1015  16     45.00
WA841       1015  17     49.00
WA841       1015  18     44.00
WA841       1015  19     42.00
WA841       1015  20     39.00
WA841       1015  21     40.00
WA841       1015  22     36.00
WA841       1015  23     37.00
WA841       1015  24     37.00
WA841       1015  25     36.00
WA841       1015  26     37.00
WA841       1015  27     36.00
WA841       1015  28     37.00
WA841       1015  29     38.00
WA841       1015  30     42.00
WA841       1015  31     36.00
WA841       1115   1     35.00
WA841       1115   2     31.00
WA841       1115   3     30.00
WA841       1115   4     28.00
WA841       1115   5     32.00
WA841       1115   6     30.00
WA841       1115   7     39.00
WA841       1115   8     34.00
WA841       1115   9     30.00
WA841       1115  10     29.00
WA841       1115  11     30.00
WA841       1115  12     28.00
WA841       1115  13     36.00
WA841       1115  14     38.00
WA841       1115  15     27.00
WA841       1115  16     25.00
WA841       1115  17     30.00
WA841       1115  18     27.00
WA841       1115  19     25.00
WA841       1115  20     21.00
WA841       1115  21     21.00
WA841       1115  22     24.00
WA841       1115  23     25.00
WA841       1115  24     23.00
WA841       1115  25     18.00
WA841       1115  26     20.00
WA841       1115  27     22.00
WA841       1115  28     23.00
WA841       1115  29     23.00
WA841       1115  30      7.00
WA841       1215   1     13.00
WA841       1215   2     18.00
WA841       1215   3     25.00
WA841       1215   4     29.00
WA841       1215   5     29.00
WA841       1215   6     34.00
WA841       1215   7     33.00
WA841       1215   8     35.00
WA841       1215   9     29.00
WA841       1215  10     29.00
WA841       1215  11     28.00
WA841       1215  12     29.00
WA841       1215  13     26.00
WA841       1215  14     21.00
WA841       1215  15     20.00
WA841       1215  16     17.00
WA841       1215  17     19.00
WA841       1215  18     18.00
WA841       1215  19     24.00
WA841       1215  20     26.00
WA841       1215  21     22.00
WA841       1215  22     24.00
WA841       1215  23     24.00
WA841       1215  24     21.00
WA841       1215  25     17.00
WA841       1215  26     16.00
WA841       1215  27     18.00
WA841       1215  28     18.00
WA841       1215  29     20.00
WA841       1215  30     12.00
WA841       1215  31     11.00
WA841       0116   1     10.00
WA841       0116   2     10.00
WA841       0116   3     12.00
WA841       0116   4     20.00
WA841       0116   5     24.00
WA841       0116   6     29.00
WA841       0116   7     31.00
WA841       0116   8     26.00
WA841       0116   9     22.00
WA841       0116  10     22.00
WA841       0116  11     21.00
WA841       0116  12     22.00
WA841       0116  13     26.00
WA841       0116  14     21.00
WA841       0116  15     21.00
WA841       0116  16     24.00
WA841       0116  17     25.00
WA841       0116  18     28.00
WA841       0116  19     26.00
WA841       0116  20     28.00
WA841       0116  21     30.00
WA841       0116  22     31.00
WA841       0116  23     29.00
WA841       0116  24     24.00
WA841       0116  25     24.00
WA841       0116  26     28.00
WA841       0116  27     35.00
WA841       0116  28     30.00
WA841       0116  29     27.00
WA841       0116  30     23.00
WA841       0116  31     20.00
WA841       0216   1     21.00
WA841       0216   2     20.00
WA841       0216   3     19.00
WA841       0216   4     29.00
WA841       0216   5     33.00
WA841       0216   6     27.00
WA841       0216   7     26.00
WA841       0216   8     30.00
WA841       0216   9     31.00
WA841       0216  10     36.00
WA841       0216  11     34.00
WA841       0216  12     34.00
WA841       0216  13     31.00
WA841       0216  14     36.00
WA841       0216  15     38.00
WA841       0216  16     36.00
WA841       0216  17     35.00
WA841       0216  18     30.00
WA841       0216  19     29.00
WA841       0216  20     25.00
WA841       0216  21     24.00
WA841       0216  22     25.00
WA841       0216  23     25.00
WA841       0216  24     27.00
WA841       0216  25     30.00
WA841       0216  26     31.00
