$ Get data for 909:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:44:29 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA909           Wells Creek
WA909       1206  11     33.00
WA909       1206  12     29.00
WA909       1206  13     27.00
WA909       1206  14     24.00
WA909       1206  15     20.00
WA909       1206  16     20.00
WA909       1206  17     21.00
WA909       1206  18     23.00
WA909       1206  19     31.00
WA909       1206  20     33.00
WA909       1206  21     29.00
WA909       1206  22     26.00
WA909       1206  23     26.00
WA909       1206  24     25.00
WA909       1206  25     28.00
WA909       1206  26     29.00
WA909       1206  27     20.00
WA909       1206  28     17.00
WA909       1206  29     25.00
WA909       1206  30     24.00
WA909       1206  31     29.00
WA909       0107   1     30.00
WA909       0107   2     34.00
WA909       0107   3     26.00
WA909       0107   4     22.00
WA909       0107   5     21.00
WA909       0107   6     26.00
WA909       0107   7     28.00
WA909       0107   8     23.00
WA909       0107   9     20.00
WA909       0107  10     14.00
WA909       0107  11      8.00
WA909       0107  12   -999.00
WA909       0107  13   -999.00
WA909       0107  14   -999.00
WA909       0107  15   -999.00
WA909       0107  16   -999.00
WA909       0107  17   -999.00
WA909       0107  18   -999.00
WA909       0107  19   -999.00
WA909       0107  20   -999.00
WA909       0107  21   -999.00
WA909       0107  22   -999.00
WA909       0107  23   -999.00
WA909       0107  24   -999.00
WA909       0107  25   -999.00
WA909       0107  26   -999.00
WA909       0107  27   -999.00
WA909       0107  28   -999.00
WA909       0107  29   -999.00
WA909       0107  30   -999.00
WA909       0107  31   -999.00
WA909       0207   1   -999.00
WA909       0207   2   -999.00
WA909       0207   3   -999.00
WA909       0207   4   -999.00
WA909       0207   5   -999.00
WA909       0207   6     38.00
WA909       0207   7     38.00
WA909       0207   8     33.00
WA909       0207   9     33.00
WA909       0207  10     36.00
WA909       0207  11     33.00
WA909       0207  12     31.00
WA909       0207  13     31.00
WA909       0207  14     29.00
WA909       0207  15     33.00
WA909       0207  16     30.00
WA909       0207  17     33.00
WA909       0207  18     29.00
WA909       0207  19     29.00
WA909       0207  20     24.00
WA909       0207  21     24.00
WA909       0207  22     21.00
WA909       0207  23     21.00
WA909       0207  24     23.00
WA909       0207  25     29.00
WA909       0207  26     20.00
WA909       0207  27     19.00
WA909       0207  28     17.00
WA909       0307   1     15.00
WA909       0307   2     15.00
WA909       0307   3     33.00
WA909       0307   4     33.00
WA909       0307   5     35.00
WA909       0307   6     39.00
WA909       0307   7     31.00
WA909       0307   8     30.00
WA909       0307   9     31.00
WA909       0307  10     33.00
WA909       0307  11     36.00
WA909       0307  12     27.00
WA909       0307  13     26.00
WA909       0307  14     22.00
WA909       0307  15     21.00
WA909       0307  16     34.00
WA909       0307  17     36.00
WA909       0307  18     36.00
WA909       0307  19     33.00
WA909       0307  20     24.00
WA909       0307  21     23.00
WA909       0307  22     31.00
WA909       0307  23     34.00
WA909       0307  24     33.00
WA909       0307  25     28.00
WA909       0307  26     26.00
WA909       0307  27     26.00
WA909       0307  28     26.00
WA909       0307  29     29.00
WA909       0307  30     34.00
WA909       0307  31     26.00
WA909       0407   1     24.00
WA909       0407   2     21.00
WA909       0407   3     19.00
WA909       0407   4     33.00
WA909       0407   5     36.00
WA909       0407   6     43.00
WA909       0407   7     42.00
WA909       0407   8     36.00
WA909       0407   9     29.00
WA909       0407  10     27.00
WA909       0407  11     25.00
WA909       0407  12     31.00
WA909       0407  13     32.00
WA909       0407  14     28.00
WA909       0407  15     27.00
WA909       0407  16     33.00
WA909       0407  17     29.00
WA909       0407  18     28.00
WA909       0407  19     29.00
WA909       0407  20     27.00
WA909       0407  21     30.00
WA909       0407  22     34.00
WA909       0407  23     33.00
WA909       0407  24     34.00
WA909       0407  25     34.00
WA909       0407  26     34.00
WA909       0407  27     34.00
WA909       0407  28     30.00
WA909       0407  29     31.00
WA909       0407  30     31.00
WA909       0507   1     34.00
WA909       0507   2     32.00
WA909       0507   3     30.00
WA909       0507   4     31.00
WA909       0507   5     31.00
WA909       0507   6     35.00
WA909       0507   7     40.00
WA909       0507   8     33.00
WA909       0507   9     30.00
WA909       0507  10     35.00
WA909       0507  11     35.00
WA909       0507  12     37.00
WA909       0507  13     34.00
WA909       0507  14     32.00
WA909       0507  15     47.00
WA909       0507  16     39.00
WA909       0507  17     36.00
WA909       0507  18     36.00
WA909       0507  19     35.00
WA909       0507  20     33.00
WA909       0507  21     32.00
WA909       0507  22     34.00
WA909       0507  23     37.00
WA909       0507  24     39.00
WA909       0507  25     44.00
WA909       0507  26     43.00
WA909       0507  27     36.00
WA909       0507  28     36.00
WA909       0507  29     38.00
WA909       0507  30     50.00
WA909       0507  31     50.00
WA909       0607   1     49.00
WA909       0607   2     51.00
WA909       0607   3     52.00
WA909       0607   4     47.00
WA909       0607   5     37.00
WA909       0607   6     36.00
WA909       0607   7     38.00
WA909       0607   8     39.00
WA909       0607   9     41.00
WA909       0607  10     36.00
WA909       0607  11     34.00
WA909       0607  12     34.00
WA909       0607  13     39.00
WA909       0607  14     38.00
WA909       0607  15     42.00
WA909       0607  16     41.00
WA909       0607  17     40.00
WA909       0607  18     38.00
WA909       0607  19     38.00
WA909       0607  20     49.00
WA909       0607  21     44.00
WA909       0607  22     39.00
WA909       0607  23     38.00
WA909       0607  24     34.00
WA909       0607  25     35.00
WA909       0607  26     40.00
WA909       0607  27     50.00
WA909       0607  28     47.00
WA909       0607  29     40.00
WA909       0607  30     40.00
WA909       0707   1     45.00
WA909       0707   2     46.00
WA909       0707   3     49.00
WA909       0707   4     52.00
WA909       0707   5     53.00
WA909       0707   6     47.00
WA909       0707   7     46.00
WA909       0707   8     48.00
WA909       0707   9     47.00
WA909       0707  10     59.00
WA909       0707  11     -5.00
WA909       0707  12     62.00
WA909       0707  13     55.00
WA909       0707  14     54.00
WA909       0707  15     51.00
WA909       0707  16     50.00
WA909       0707  17     53.00
WA909       0707  18     51.00
WA909       0707  19     46.00
WA909       0707  20     46.00
WA909       0707  21     48.00
WA909       0707  22     51.00
WA909       0707  23     49.00
WA909       0707  24     46.00
WA909       0707  25     45.00
WA909       0707  26     52.00
WA909       0707  27     51.00
WA909       0707  28     50.00
WA909       0707  29     47.00
WA909       0707  30     44.00
WA909       0707  31     42.00
WA909       0807   1     52.00
WA909       0807   2     54.00
WA909       0807   3     46.00
WA909       0807   4     46.00
WA909       0807   5     49.00
WA909       0807   6     51.00
WA909       0807   7     48.00
WA909       0807   8     44.00
WA909       0807   9     43.00
WA909       0807  10     43.00
WA909       0807  11     43.00
WA909       0807  12     44.00
WA909       0807  13     43.00
WA909       0807  14     50.00
WA909       0807  15     57.00
WA909       0807  16     48.00
WA909       0807  17     44.00
WA909       0807  18     44.00
WA909       0807  19     45.00
WA909       0807  20     44.00
WA909       0807  21     47.00
WA909       0807  22     46.00
WA909       0807  23     48.00
WA909       0807  24     49.00
WA909       0807  25     44.00
WA909       0807  26     40.00
WA909       0807  27     40.00
WA909       0807  28     44.00
WA909       0807  29     53.00
WA909       0807  30     53.00
WA909       0807  31     43.00
WA909       0907   1     42.00
WA909       0907   2     47.00
WA909       0907   3     50.00
WA909       0907   4     50.00
WA909       0907   5     49.00
WA909       0907   6     43.00
WA909       0907   7     42.00
WA909       0907   8     44.00
WA909       0907   9     47.00
WA909       0907  10     56.00
WA909       0907  11     55.00
WA909       0907  12     52.00
WA909       0907  13     53.00
WA909       0907  14     47.00
WA909       0907  15     46.00
WA909       0907  16     44.00
WA909       0907  17     37.00
WA909       0907  18     35.00
WA909       0907  19     38.00
WA909       0907  20     39.00
WA909       0907  21     37.00
WA909       0907  22     37.00
WA909       0907  23     35.00
WA909       0907  24     37.00
WA909       0907  25     40.00
WA909       0907  26     40.00
WA909       0907  27     40.00
WA909       0907  28     33.00
WA909       0907  29     33.00
WA909       0907  30     35.00
WA909       1007   1     35.00
WA909       1007   2     35.00
WA909       1007   3     34.00
WA909       1007   4     32.00
WA909       1007   5     31.00
WA909       1007   6     34.00
WA909       1007   7     35.00
WA909       1007   8     33.00
WA909       1007   9     45.00
WA909       1007  10     38.00
WA909       1007  11     35.00
WA909       1007  12     38.00
WA909       1007  13     37.00
WA909       1007  14     44.00
WA909       1007  15     43.00
WA909       1007  16     32.00
WA909       1007  17     31.00
WA909       1007  18     33.00
WA909       1007  19     33.00
WA909       1007  20     31.00
WA909       1007  21     34.00
WA909       1007  22     37.00
WA909       1007  23     45.00
WA909       1007  24     33.00
WA909       1007  25     29.00
WA909       1007  26     29.00
WA909       1007  27     39.00
WA909       1007  28     41.00
WA909       1007  29     30.00
WA909       1007  30     29.00
WA909       1007  31     33.00
WA909       1107   1     29.00
WA909       1107   2     29.00
WA909       1107   3     34.00
WA909       1107   4     33.00
WA909       1107   5     32.00
WA909       1107   6     40.00
WA909       1107   7     40.00
WA909       1107   8     42.00
WA909       1107   9     37.00
WA909       1107  10     30.00
WA909       1107  11     31.00
WA909       1107  12     31.00
WA909       1107  13     26.00
WA909       1107  14     25.00
WA909       1107  15     35.00
WA909       1107  16     34.00
WA909       1107  17     29.00
WA909       1107  18     26.00
WA909       1107  19     26.00
WA909       1107  20     24.00
WA909       1107  21     24.00
WA909       1107  22     30.00
WA909       1107  23     34.00
WA909       1107  24     28.00
WA909       1107  25     24.00
WA909       1107  26     28.00
WA909       1107  27     23.00
WA909       1107  28     24.00
WA909       1107  29     21.00
WA909       1107  30     22.00
WA909       1207   1     20.00
WA909       1207   2     23.00
WA909       1207   3     34.00
WA909       1207   4     34.00
WA909       1207   5     29.00
WA909       1207   6     25.00
WA909       1207   7     20.00
WA909       1207   8     21.00
WA909       1207   9     23.00
WA909       1207  10     22.00
WA909       1207  11     29.00
WA909       1207  12     26.00
WA909       1207  13     24.00
WA909       1207  14     29.00
WA909       1207  15     29.00
WA909       1207  16     30.00
WA909       1207  17     22.00
WA909       1207  18     24.00
WA909       1207  19     29.00
WA909       1207  20     19.00
WA909       1207  21     17.00
WA909       1207  22     27.00
WA909       1207  23     28.00
WA909       1207  24     22.00
WA909       1207  25     22.00
WA909       1207  26     22.00
WA909       1207  27     21.00
WA909       1207  28     26.00
WA909       1207  29     21.00
WA909       1207  30     22.00
WA909       1207  31     21.00
WA909       0108   1     24.00
